2.382440185546875000e+01 2.305975341796875000e+01 2.421221923828125000e+01 2.338705444335937500e+01 2.421524047851562500e+01 2.412249755859375000e+01 2.432669067382812500e+01 2.526818847656250000e+01 2.496157836914062500e+01 2.397915649414062500e+01
2.406344604492187500e+01 2.357775878906250000e+01 2.416241455078125000e+01 2.386212158203125000e+01 2.433432006835937500e+01 2.446533203125000000e+01 2.439123535156250000e+01 2.528326416015625000e+01 2.525802612304687500e+01 2.451785278320312500e+01
2.441192626953125000e+01 2.420239257812500000e+01 2.426531982421875000e+01 2.424194335937500000e+01 2.444229125976562500e+01 2.478106689453125000e+01 2.466320800781250000e+01 2.585321044921875000e+01 2.571844482421875000e+01 2.466616821289062500e+01
2.478359985351562500e+01 2.414971923828125000e+01 2.467581176757812500e+01 2.421035766601562500e+01 2.467654418945312500e+01 2.497860717773437500e+01 2.512957763671875000e+01 2.550497436523437500e+01 2.576263427734375000e+01 2.532632446289062500e+01
2.535946655273437500e+01 2.474877929687500000e+01 2.528131103515625000e+01 2.442312622070312500e+01 2.491888427734375000e+01 2.546310424804687500e+01 2.552758789062500000e+01 2.559240722656250000e+01 2.549819946289062500e+01 2.574218750000000000e+01
2.577975463867187500e+01 2.538516235351562500e+01 2.556851196289062500e+01 2.527151489257812500e+01 2.522122192382812500e+01 2.595904541015625000e+01 2.607217407226562500e+01 2.606835937500000000e+01 2.545169067382812500e+01 2.625469970703125000e+01
2.629360961914062500e+01 2.620199584960937500e+01 2.610464477539062500e+01 2.594430541992187500e+01 2.576968383789062500e+01 2.650625610351562500e+01 2.656524658203125000e+01 2.657635498046875000e+01 2.572854614257812500e+01 2.661721801757812500e+01
2.663125610351562500e+01 2.637145996093750000e+01 2.631649780273437500e+01 2.608593750000000000e+01 2.612622070312500000e+01 2.671267700195312500e+01 2.682742309570312500e+01 2.625408935546875000e+01 2.587777709960937500e+01 2.698196411132812500e+01
2.648226928710937500e+01 2.642944335937500000e+01 2.567984008789062500e+01 2.583551025390625000e+01 2.599716186523437500e+01 2.637005615234375000e+01 2.707922363281250000e+01 2.558425903320312500e+01 2.535766601562500000e+01 2.673901367187500000e+01
2.563674926757812500e+01 2.593515014648437500e+01 2.472714233398437500e+01 2.477075195312500000e+01 2.496853637695312500e+01 2.575790405273437500e+01 2.645217895507812500e+01 2.449020385742187500e+01 2.430191040039062500e+01 2.639538574218750000e+01
2.464840698242187500e+01 2.544415283203125000e+01 2.370947265625000000e+01 2.412564086914062500e+01 2.377508544921875000e+01 2.457510375976562500e+01 2.559365844726562500e+01 2.337573242187500000e+01 2.339978027343750000e+01 2.544995117187500000e+01
2.411596679687500000e+01 2.522244262695312500e+01 2.330160522460937500e+01 2.336654663085937500e+01 2.333862304687500000e+01 2.436038208007812500e+01 2.549349975585937500e+01 2.331863403320312500e+01 2.263937377929687500e+01 2.501824951171875000e+01
2.416479492187500000e+01 2.519659423828125000e+01 2.321395874023437500e+01 2.334185791015625000e+01 2.324432373046875000e+01 2.390881347656250000e+01 2.609423828125000000e+01 2.331799316406250000e+01 2.269149780273437500e+01 2.536798095703125000e+01
2.441940307617187500e+01 2.586245727539062500e+01 2.379049682617187500e+01 2.336367797851562500e+01 2.361486816406250000e+01 2.421670532226562500e+01 2.663604736328125000e+01 2.350985717773437500e+01 2.320510864257812500e+01 2.568060302734375000e+01
2.452078247070312500e+01 2.629013061523437500e+01 2.417474365234375000e+01 2.354238891601562500e+01 2.415991210937500000e+01 2.467993164062500000e+01 2.703793334960937500e+01 2.384487915039062500e+01 2.299163818359375000e+01 2.594958496093750000e+01
2.510064697265625000e+01 2.633645629882812500e+01 2.453726196289062500e+01 2.379364013671875000e+01 2.448394775390625000e+01 2.493594360351562500e+01 2.682772827148437500e+01 2.456958007812500000e+01 2.333221435546875000e+01 2.624508666992187500e+01
2.545043945312500000e+01 2.614907836914062500e+01 2.492150878906250000e+01 2.460549926757812500e+01 2.486965942382812500e+01 2.519018554687500000e+01 2.702633666992187500e+01 2.505987548828125000e+01 2.396575927734375000e+01 2.649667358398437500e+01
2.608001708984375000e+01 2.622286987304687500e+01 2.551773071289062500e+01 2.499041748046875000e+01 2.531704711914062500e+01 2.574383544921875000e+01 2.673849487304687500e+01 2.518820190429687500e+01 2.448684692382812500e+01 2.647265625000000000e+01
2.669140625000000000e+01 2.638937377929687500e+01 2.629867553710937500e+01 2.565972900390625000e+01 2.592578125000000000e+01 2.610586547851562500e+01 2.699301147460937500e+01 2.582833862304687500e+01 2.520916748046875000e+01 2.646630859375000000e+01
2.675646972656250000e+01 2.624978637695312500e+01 2.662118530273437500e+01 2.630142211914062500e+01 2.645077514648437500e+01 2.597717285156250000e+01 2.658010864257812500e+01 2.613116455078125000e+01 2.545941162109375000e+01 2.628881835937500000e+01
2.647891235351562500e+01 2.522061157226562500e+01 2.675082397460937500e+01 2.615951538085937500e+01 2.618682861328125000e+01 2.566891479492187500e+01 2.580636596679687500e+01 2.569522094726562500e+01 2.504565429687500000e+01 2.584359741210937500e+01
2.571682739257812500e+01 2.413662719726562500e+01 2.627575683593750000e+01 2.535177612304687500e+01 2.547378540039062500e+01 2.477670288085937500e+01 2.427957153320312500e+01 2.487762451171875000e+01 2.448516845703125000e+01 2.460812377929687500e+01
2.446487426757812500e+01 2.324356079101562500e+01 2.544299316406250000e+01 2.459564208984375000e+01 2.468518066406250000e+01 2.420046997070312500e+01 2.430123901367187500e+01 2.391961669921875000e+01 2.350811767578125000e+01 2.400399780273437500e+01
2.431668090820312500e+01 2.253829956054687500e+01 2.531140136718750000e+01 2.374740600585937500e+01 2.411654663085937500e+01 2.363439941406250000e+01 2.385626220703125000e+01 2.326318359375000000e+01 2.306713867187500000e+01 2.358630371093750000e+01
2.452801513671875000e+01 2.254840087890625000e+01 2.542373657226562500e+01 2.415264892578125000e+01 2.404315185546875000e+01 2.346209716796875000e+01 2.447888183593750000e+01 2.338497924804687500e+01 2.292587280273437500e+01 2.361352539062500000e+01
2.495651245117187500e+01 2.294644165039062500e+01 2.606063842773437500e+01 2.445590209960937500e+01 2.428335571289062500e+01 2.398333740234375000e+01 2.467117309570312500e+01 2.366455078125000000e+01 2.338891601562500000e+01 2.354995727539062500e+01
2.540783691406250000e+01 2.326635742187500000e+01 2.652856445312500000e+01 2.453701782226562500e+01 2.452447509765625000e+01 2.419415283203125000e+01 2.495291137695312500e+01 2.373190307617187500e+01 2.370352172851562500e+01 2.351727294921875000e+01
2.554092407226562500e+01 2.404028320312500000e+01 2.674386596679687500e+01 2.468188476562500000e+01 2.469818115234375000e+01 2.444644165039062500e+01 2.537881469726562500e+01 2.409045410156250000e+01 2.417550659179687500e+01 2.406179809570312500e+01
2.595687866210937500e+01 2.459606933593750000e+01 2.658145141601562500e+01 2.524917602539062500e+01 2.520623779296875000e+01 2.493310546875000000e+01 2.563214111328125000e+01 2.476852416992187500e+01 2.507363891601562500e+01 2.496932983398437500e+01
2.624545288085937500e+01 2.459490966796875000e+01 2.671490478515625000e+01 2.565270996093750000e+01 2.587472534179687500e+01 2.539132690429687500e+01 2.593270874023437500e+01 2.513452148437500000e+01 2.560403442382812500e+01 2.533825683593750000e+01
2.637982177734375000e+01 2.531323242187500000e+01 2.672091674804687500e+01 2.620169067382812500e+01 2.606845092773437500e+01 2.576086425781250000e+01 2.616598510742187500e+01 2.572454833984375000e+01 2.605773925781250000e+01 2.587295532226562500e+01
2.605917358398437500e+01 2.591079711914062500e+01 2.648846435546875000e+01 2.632122802734375000e+01 2.655569458007812500e+01 2.602743530273437500e+01 2.604226684570312500e+01 2.600570678710937500e+01 2.631240844726562500e+01 2.609664916992187500e+01
2.524710083007812500e+01 2.575360107421875000e+01 2.571041870117187500e+01 2.593395996093750000e+01 2.577590942382812500e+01 2.578915405273437500e+01 2.585675048828125000e+01 2.597064208984375000e+01 2.611920166015625000e+01 2.610656738281250000e+01
2.429791259765625000e+01 2.529071044921875000e+01 2.436694335937500000e+01 2.473608398437500000e+01 2.439242553710937500e+01 2.476321411132812500e+01 2.487634277343750000e+01 2.533615112304687500e+01 2.501455688476562500e+01 2.518945312500000000e+01
2.376962280273437500e+01 2.434707641601562500e+01 2.351058959960937500e+01 2.381201171875000000e+01 2.361221313476562500e+01 2.412802124023437500e+01 2.390078735351562500e+01 2.430786132812500000e+01 2.418185424804687500e+01 2.451934814453125000e+01
2.297726440429687500e+01 2.371286010742187500e+01 2.349920654296875000e+01 2.372436523437500000e+01 2.314010620117187500e+01 2.324176025390625000e+01 2.357025146484375000e+01 2.401544189453125000e+01 2.412661743164062500e+01 2.386831665039062500e+01
2.285369873046875000e+01 2.362979125976562500e+01 2.329583740234375000e+01 2.337832641601562500e+01 2.328173828125000000e+01 2.351504516601562500e+01 2.377465820312500000e+01 2.400985717773437500e+01 2.384747314453125000e+01 2.382662963867187500e+01
2.302026367187500000e+01 2.404641723632812500e+01 2.386645507812500000e+01 2.351751708984375000e+01 2.314141845703125000e+01 2.356362915039062500e+01 2.417446899414062500e+01 2.412887573242187500e+01 2.426544189453125000e+01 2.418597412109375000e+01
2.359060668945312500e+01 2.419750976562500000e+01 2.386614990234375000e+01 2.384478759765625000e+01 2.345141601562500000e+01 2.356909179687500000e+01 2.424456787109375000e+01 2.475006103515625000e+01 2.437377929687500000e+01 2.466632080078125000e+01
2.380877685546875000e+01 2.471182250976562500e+01 2.455612182617187500e+01 2.425219726562500000e+01 2.428204345703125000e+01 2.421258544921875000e+01 2.460183715820312500e+01 2.482000732421875000e+01 2.462026977539062500e+01 2.460510253906250000e+01
2.427304077148437500e+01 2.526654052734375000e+01 2.484753417968750000e+01 2.472204589843750000e+01 2.465737915039062500e+01 2.470831298828125000e+01 2.462573242187500000e+01 2.538180541992187500e+01 2.506036376953125000e+01 2.507095336914062500e+01
2.507360839843750000e+01 2.567398071289062500e+01 2.506359863281250000e+01 2.513601684570312500e+01 2.531619262695312500e+01 2.521722412109375000e+01 2.534814453125000000e+01 2.593597412109375000e+01 2.556799316406250000e+01 2.585473632812500000e+01
2.555795288085937500e+01 2.614547729492187500e+01 2.569616699218750000e+01 2.581713867187500000e+01 2.588739013671875000e+01 2.596578979492187500e+01 2.596096801757812500e+01 2.631857299804687500e+01 2.600741577148437500e+01 2.640338134765625000e+01
2.620867919921875000e+01 2.634243774414062500e+01 2.604162597656250000e+01 2.592300415039062500e+01 2.632138061523437500e+01 2.613967895507812500e+01 2.625799560546875000e+01 2.633914184570312500e+01 2.641790771484375000e+01 2.658224487304687500e+01
2.607373046875000000e+01 2.593048095703125000e+01 2.563415527343750000e+01 2.559786987304687500e+01 2.614266967773437500e+01 2.595907592773437500e+01 2.593582153320312500e+01 2.607913208007812500e+01 2.623715209960937500e+01 2.679345703125000000e+01
2.520751953125000000e+01 2.537255859375000000e+01 2.482980346679687500e+01 2.479745483398437500e+01 2.555346679687500000e+01 2.547607421875000000e+01 2.521057128906250000e+01 2.536227416992187500e+01 2.553833007812500000e+01 2.623004150390625000e+01
2.420230102539062500e+01 2.456973266601562500e+01 2.395202636718750000e+01 2.408285522460937500e+01 2.474020385742187500e+01 2.444253540039062500e+01 2.395352172851562500e+01 2.453433227539062500e+01 2.480139160156250000e+01 2.553469848632812500e+01
2.391775512695312500e+01 2.374420166015625000e+01 2.333630371093750000e+01 2.361801147460937500e+01 2.456503295898437500e+01 2.395535278320312500e+01 2.372467041015625000e+01 2.377496337890625000e+01 2.427011108398437500e+01 2.542208862304687500e+01
2.399697875976562500e+01 2.429522705078125000e+01 2.366683959960937500e+01 2.364437866210937500e+01 2.508303833007812500e+01 2.450796508789062500e+01 2.377947998046875000e+01 2.406558227539062500e+01 2.438253784179687500e+01 2.591079711914062500e+01
2.397326660156250000e+01 2.446984863281250000e+01 2.377539062500000000e+01 2.397683715820312500e+01 2.542102050781250000e+01 2.459811401367187500e+01 2.359552001953125000e+01 2.436273193359375000e+01 2.463955688476562500e+01 2.631768798828125000e+01
2.419122314453125000e+01 2.461679077148437500e+01 2.413037109375000000e+01 2.417788696289062500e+01 2.612664794921875000e+01 2.495370483398437500e+01 2.386163330078125000e+01 2.459866333007812500e+01 2.493026733398437500e+01 2.698587036132812500e+01
2.470513916015625000e+01 2.500494384765625000e+01 2.428686523437500000e+01 2.462997436523437500e+01 2.608059692382812500e+01 2.519970703125000000e+01 2.432998657226562500e+01 2.493533325195312500e+01 2.545809936523437500e+01 2.702429199218750000e+01
2.510830688476562500e+01 2.547497558593750000e+01 2.492251586914062500e+01 2.511767578125000000e+01 2.584573364257812500e+01 2.591250610351562500e+01 2.489395141601562500e+01 2.529226684570312500e+01 2.564059448242187500e+01 2.697131347656250000e+01
2.596902465820312500e+01 2.624810791015625000e+01 2.557614135742187500e+01 2.575540161132812500e+01 2.599047851562500000e+01 2.630007934570312500e+01 2.559548950195312500e+01 2.573657226562500000e+01 2.607217407226562500e+01 2.722653198242187500e+01
2.636584472656250000e+01 2.658242797851562500e+01 2.582156372070312500e+01 2.636654663085937500e+01 2.636978149414062500e+01 2.654574584960937500e+01 2.604577636718750000e+01 2.601928710937500000e+01 2.656329345703125000e+01 2.720547485351562500e+01
2.683834838867187500e+01 2.680447387695312500e+01 2.643203735351562500e+01 2.675738525390625000e+01 2.612557983398437500e+01 2.641412353515625000e+01 2.638839721679687500e+01 2.600604248046875000e+01 2.658612060546875000e+01 2.738232421875000000e+01
2.645272827148437500e+01 2.672683715820312500e+01 2.661911010742187500e+01 2.628845214843750000e+01 2.527069091796875000e+01 2.587808227539062500e+01 2.600711059570312500e+01 2.574032592773437500e+01 2.607769775390625000e+01 2.689904785156250000e+01
2.539163208007812500e+01 2.597113037109375000e+01 2.588104248046875000e+01 2.552682495117187500e+01 2.442779541015625000e+01 2.453680419921875000e+01 2.501361083984375000e+01 2.478985595703125000e+01 2.476382446289062500e+01 2.586087036132812500e+01
2.432922363281250000e+01 2.507397460937500000e+01 2.492602539062500000e+01 2.476123046875000000e+01 2.346109008789062500e+01 2.400299072265625000e+01 2.416104125976562500e+01 2.391528320312500000e+01 2.436682128906250000e+01 2.507452392578125000e+01
2.434872436523437500e+01 2.452185058593750000e+01 2.461526489257812500e+01 2.377575683593750000e+01 2.298052978515625000e+01 2.394894409179687500e+01 2.398464965820312500e+01 2.300054931640625000e+01 2.349627685546875000e+01 2.470968627929687500e+01
2.438983154296875000e+01 2.494488525390625000e+01 2.466781616210937500e+01 2.439807128906250000e+01 2.294299316406250000e+01 2.376104736328125000e+01 2.387518310546875000e+01 2.314059448242187500e+01 2.372302246093750000e+01 2.479431152343750000e+01
2.454919433593750000e+01 2.570672607421875000e+01 2.524395751953125000e+01 2.460845947265625000e+01 2.316354370117187500e+01 2.430053710937500000e+01 2.437399291992187500e+01 2.330657958984375000e+01 2.410116577148437500e+01 2.527325439453125000e+01
2.472332763671875000e+01 2.580444335937500000e+01 2.500888061523437500e+01 2.484176635742187500e+01 2.355966186523437500e+01 2.456845092773437500e+01 2.427975463867187500e+01 2.361090087890625000e+01 2.394937133789062500e+01 2.604730224609375000e+01
2.511651611328125000e+01 2.565438842773437500e+01 2.534585571289062500e+01 2.503039550781250000e+01 2.399655151367187500e+01 2.454434204101562500e+01 2.469299316406250000e+01 2.417724609375000000e+01 2.462002563476562500e+01 2.604650878906250000e+01
2.569949340820312500e+01 2.598410034179687500e+01 2.566983032226562500e+01 2.578530883789062500e+01 2.441549682617187500e+01 2.490863037109375000e+01 2.523764038085937500e+01 2.450320434570312500e+01 2.513674926757812500e+01 2.607012939453125000e+01
2.607720947265625000e+01 2.607598876953125000e+01 2.599029541015625000e+01 2.580169677734375000e+01 2.522940063476562500e+01 2.558221435546875000e+01 2.596923828125000000e+01 2.493920898437500000e+01 2.554058837890625000e+01 2.623388671875000000e+01
2.648367309570312500e+01 2.585919189453125000e+01 2.665740966796875000e+01 2.664886474609375000e+01 2.567181396484375000e+01 2.585736083984375000e+01 2.630264282226562500e+01 2.548083496093750000e+01 2.606213378906250000e+01 2.636279296875000000e+01
2.666207885742187500e+01 2.577969360351562500e+01 2.688449096679687500e+01 2.707293701171875000e+01 2.617123413085937500e+01 2.616723632812500000e+01 2.674407958984375000e+01 2.589907836914062500e+01 2.632699584960937500e+01 2.597314453125000000e+01
2.611959838867187500e+01 2.499542236328125000e+01 2.694097900390625000e+01 2.680789184570312500e+01 2.614993286132812500e+01 2.562496948242187500e+01 2.670361328125000000e+01 2.580755615234375000e+01 2.582733154296875000e+01 2.537414550781250000e+01
2.505654907226562500e+01 2.391467285156250000e+01 2.608142089843750000e+01 2.582754516601562500e+01 2.539025878906250000e+01 2.451568603515625000e+01 2.558679199218750000e+01 2.495983886718750000e+01 2.472360229492187500e+01 2.417456054687500000e+01
2.398892211914062500e+01 2.309405517578125000e+01 2.492019653320312500e+01 2.529428100585937500e+01 2.468731689453125000e+01 2.347192382812500000e+01 2.461270141601562500e+01 2.434616088867187500e+01 2.364666748046875000e+01 2.323281860351562500e+01
2.382513427734375000e+01 2.258615112304687500e+01 2.456231689453125000e+01 2.494232177734375000e+01 2.427062988281250000e+01 2.311508178710937500e+01 2.407641601562500000e+01 2.372399902343750000e+01 2.330471801757812500e+01 2.251272583007812500e+01
2.372760009765625000e+01 2.288015747070312500e+01 2.491516113281250000e+01 2.513415527343750000e+01 2.434750366210937500e+01 2.294796752929687500e+01 2.475558471679687500e+01 2.376028442382812500e+01 2.318865966796875000e+01 2.271041870117187500e+01
2.422503662109375000e+01 2.299899291992187500e+01 2.470297241210937500e+01 2.558465576171875000e+01 2.480145263671875000e+01 2.300775146484375000e+01 2.507067871093750000e+01 2.371371459960937500e+01 2.376342773437500000e+01 2.311419677734375000e+01
2.427215576171875000e+01 2.310916137695312500e+01 2.479257202148437500e+01 2.583535766601562500e+01 2.494366455078125000e+01 2.335223388671875000e+01 2.517572021484375000e+01 2.411380004882812500e+01 2.383093261718750000e+01 2.364825439453125000e+01
2.460476684570312500e+01 2.358880615234375000e+01 2.523336791992187500e+01 2.632159423828125000e+01 2.508685302734375000e+01 2.388265991210937500e+01 2.541976928710937500e+01 2.468035888671875000e+01 2.404153442382812500e+01 2.367672729492187500e+01
2.524084472656250000e+01 2.450164794921875000e+01 2.539779663085937500e+01 2.644985961914062500e+01 2.559896850585937500e+01 2.462408447265625000e+01 2.621868896484375000e+01 2.493713378906250000e+01 2.481561279296875000e+01 2.434509277343750000e+01
2.574652099609375000e+01 2.496740722656250000e+01 2.545535278320312500e+01 2.656655883789062500e+01 2.605270385742187500e+01 2.495870971679687500e+01 2.634613037109375000e+01 2.526037597656250000e+01 2.553140258789062500e+01 2.523242187500000000e+01
2.620031738281250000e+01 2.541537475585937500e+01 2.601663208007812500e+01 2.682485961914062500e+01 2.658676147460937500e+01 2.557174682617187500e+01 2.673538208007812500e+01 2.600344848632812500e+01 2.589932250976562500e+01 2.548251342773437500e+01
2.617663574218750000e+01 2.598391723632812500e+01 2.615789794921875000e+01 2.644024658203125000e+01 2.676278686523437500e+01 2.585696411132812500e+01 2.708245849609375000e+01 2.661309814453125000e+01 2.618872070312500000e+01 2.570285034179687500e+01
2.584951782226562500e+01 2.602560424804687500e+01 2.547204589843750000e+01 2.540377807617187500e+01 2.637557983398437500e+01 2.601690673828125000e+01 2.710198974609375000e+01 2.656506347656250000e+01 2.595462036132812500e+01 2.538018798828125000e+01
2.500170898437500000e+01 2.535696411132812500e+01 2.446118164062500000e+01 2.482669067382812500e+01 2.582626342773437500e+01 2.546932983398437500e+01 2.669036865234375000e+01 2.624588012695312500e+01 2.527178955078125000e+01 2.486520385742187500e+01
