"date";"mean";"se"
1869,17967452674;0,562224701955364;0,0171090527732349
1869,26270342079;0,562297095300155;0,0170943308961439
1869,34573231485;0,562577877645295;0,0170595892118668
1869,4287612089;0,5631076687671;0,0170074594659302
1869,51179010296;0,563894426579086;0,0169453547085556
1869,59481899701;0,564884220271767;0,0168800261926766
1869,67784789107;0,566019668822902;0,0168216244453224
1869,76087678512;0,56723457776808;0,0167823628824591
1869,84390567918;0,568406669404899;0,0167639938748195
1869,92693457323;0,569416409162376;0,0167643927422472
1870,00996346729;0,570165501155082;0,0167802886602473
1870,09299236134;0,570634206607486;0,0167972919834291
1870,1760212554;0,570847976375349;0,0168087077162025
1870,25905014945;0,570848122758153;0,0168121985688803
1870,34207904351;0,570685157863304;0,0168101415630617
1870,42510793756;0,570403712315718;0,0168080384988784
1870,50813683162;0,569999930082968;0,0168101764615134
1870,59116572567;0,569534875596719;0,0168218498844662
1870,67419461973;0,569022024803086;0,0168472303693914
1870,75722351378;0,56848672946702;0,0168909118256494
1870,84025240784;0,567946973098308;0,0169538161366286
1870,92328130189;0,567453451026698;0,0170281002017315
1871,00631019595;0,56703903700986;0,0171072504127141
1871,08933909;0,566709042364641;0,0171834568189422
1871,17236798406;0,566469183126541;0,0172488828740475
1871,25539687811;0,56636700610201;0,01730325519723
1871,33842577217;0,566379803306939;0,0173494915728247
1871,42145466622;0,566484194001018;0,0173877151980959
1871,50448356028;0,566644496199557;0,0174222878653708
1871,58751245433;0,566811914183295;0,0174548237243444
1871,67054134839;0,566964271788725;0,0174890888380993
1871,75357024244;0,567070071805245;0,0175263208022598
1871,8365991365;0,567098584030807;0,0175634872145453
1871,91962803055;0,56702061720844;0,0175968992643746
1872,00265692461;0,566824446860968;0,0176194863706591
1872,08568581866;0,566529165757417;0,0176256608217228
1872,16871471272;0,566149091982932;0,0176151445160566
1872,25174360678;0,565709570395963;0,0175925702931158
1872,33477250083;0,565229769399166;0,0175618325428638
1872,41780139489;0,564714359397741;0,017530059391647
1872,50083028894;0,564150947440997;0,0175044230033858
1872,583859183;0,563573064939793;0,0174884602591557
1872,66688807705;0,562994651828727;0,0174873556967757
1872,74991697111;0,562437593201173;0,0175060173949853
1872,83294586516;0,561912136642974;0,0175479382898255
1872,91597475922;0,561447604935105;0,0176084423684355
1872,99900365327;0,561087886542722;0,0176772424572664
1873,08203254733;0,560817444944427;0,0177372128652375
1873,16506144138;0,560654674298326;0,0177749592229313
1873,24809033544;0,56054081145885;0,017783100661431
1873,33111922949;0,560421504574867;0,0177543750039875
1873,41414812355;0,560255533399168;0,0176850603005253
1873,4971770176;0,560018035408034;0,0175837529862537
1873,58020591166;0,559687601409377;0,0174675990451118
1873,66323480571;0,5592607355557;0,0173522678271851
1873,74626369977;0,558750801428179;0,0172505186037036
1873,82929259382;0,558225182301779;0,0171772299550892
1873,91232148788;0,557758033270778;0,0171394289123349
1873,99535038193;0,557333819210436;0,0171303175440611
1874,07837927599;0,556983891023028;0,0171381594609882
1874,16140817004;0,55678098746538;0,0171540078815577
1874,2444370641;0,556679835395524;0,0171696076932651
1874,32746595815;0,556721062244041;0,0171851942757436
1874,41049485221;0,556909512366851;0,0171999584053546
1874,49352374626;0,557230420176689;0,0172147882132921
1874,57655264032;0,557627454954315;0,0172339068172641
1874,65958153437;0,558072832394636;0,0172584672156782
1874,74261042843;0,558545436469813;0,0172901193110666
1874,82563932248;0,558982572326827;0,0173289380343859
1874,90866821654;0,559307453174898;0,0173685338723833
1874,99169711059;0,55953169220771;0,0174047384060758
1875,07472600465;0,559679271971349;0,0174282121432009
1875,1577548987;0,559795207555812;0,0174340131234376
1875,24078379276;0,559967923172543;0,017423156897379
1875,32381268682;0,560255860704538;0,017398233192006
1875,40684158087;0,560702176025957;0,0173643815779316
1875,48987047493;0,561355875854331;0,0173322213438576
1875,57289936898;0,562162359619915;0,0173136219708823
1875,65592826304;0,563080955921119;0,0173158602880149
1875,73895715709;0,56404684950491;0,0173417413652828
1875,82198605115;0,56495252747343;0,0173899417556096
1875,9050149452;0,565748237633898;0,0174554215392719
1875,98804383926;0,566391076096103;0,0175262782157191
1876,07107273331;0,566894991210826;0,017596850592349
1876,15410162737;0,567250968075036;0,017659909832131
1876,23713052142;0,567503423396703;0,0177057958472032
1876,32015941548;0,567706959859398;0,0177339590319199
1876,40318830953;0,567874468035342;0,0177395635273168
1876,48621720359;0,568021536255486;0,0177241626160653
1876,56924609764;0,568163465624823;0,0176954625091609
1876,6522749917;0,56832050158473;0,0176599981215702
1876,73530388575;0,568472325520762;0,0176247410652641
1876,81833277981;0,568618740548997;0,0175909460706095
1876,90136167386;0,568768662242024;0,0175619684616795
1876,98439056792;0,568924035761579;0,0175361161211947
1877,06741946197;0,569052484735206;0,0175100697317232
1877,15044835603;0,569147914471888;0,0174828700884596
1877,23347725008;0,569207137576372;0,0174552200650093
1877,31650614414;0,56920969457905;0,0174255732224837
1877,39953503819;0,569163696082376;0,0173968413149709
1877,48256393225;0,569076018673441;0,0173697164333817
1877,5655928263;0,568950053771407;0,0173487417052965
1877,64862172036;0,568797671435558;0,0173405803923036
1877,73165061441;0,568644215105683;0,0173503741598183
1877,81467950847;0,56844598561282;0,017375938016094
1877,89770840252;0,568230004321358;0,0174134302049804
1877,98073729658;0,568045169244708;0,0174564623523024
1878,06376619063;0,567921185859902;0,0174913034884288
1878,14679508469;0,567897141221604;0,0175073884498815
1878,22982397874;0,56806179155436;0,0174981092062898
1878,3128528728;0,56843788424139;0,017459388365275
1878,39588176685;0,569055577042273;0,0173890351614431
1878,47891066091;0,569893746802176;0,0172915264666836
1878,56193955497;0,570874272471838;0,0171736685551352
1878,64496844902;0,571942917401597;0,0170475974770793
1878,72799734308;0,573065787876442;0,0169290036962656
1878,81102623713;0,574205446566969;0,0168274795970368
1878,89405513119;0,575339022328223;0,0167494852877481
1878,97708402524;0,576489870455369;0,0167014670306015
1879,0601129193;0,577607997782186;0,0166726622959653
1879,14314181335;0,57866845146681;0,0166555389647614
1879,22617070741;0,579663597185048;0,0166380846063516
1879,30919960146;0,580600467909909;0,0166152349518046
1879,39222849552;0,581479704431796;0,0165866125214903
1879,47525738957;0,582290301003264;0,0165509518213919
1879,55828628363;0,582987552761044;0,0165164033768031
1879,64131517768;0,583566969172644;0,01648499974112
1879,72434407174;0,583992712250102;0,0164604810083236
1879,80737296579;0,58425066889201;0,0164399140116174
1879,89040185985;0,584288117023269;0,0164164830130722
1879,9734307539;0,584129533528798;0,0163860142988998
1880,05645964796;0,583830570620062;0,0163499690746155
1880,13948854201;0,583451109626104;0,0163103013019806
1880,22251743607;0,583077966586719;0,0162728363804052
1880,30554633012;0,58276838855059;0,0162432135958582
1880,38857522418;0,582580308705342;0,0162284720592245
1880,47160411823;0,582555228886293;0,016235202981478
1880,55463301229;0,582646473164763;0,0162680185624091
1880,63766190634;0,582846353385443;0,0163289539301117
1880,7206908004;0,583122106587285;0,0164182622648249
1880,80371969445;0,583450882130234;0,0165308006936675
1880,88674858851;0,583759443025683;0,0166527170534819
1880,96977748256;0,583967265047174;0,0167702193526716
1881,05280637662;0,583987202647663;0,0168735442656968
1881,13583527067;0,583738711554628;0,0169513803982806
1881,21886416473;0,583175159507338;0,01699395117881
1881,30189305878;0,582303289296265;0,0169983371193908
1881,38492195284;0,581157862531911;0,0169639931349058
1881,46795084689;0,579778480827698;0,0168998829419996
1881,55097974095;0,578255532799754;0,0168209493780619
1881,634008635;0,576610156934092;0,0167380319187289
1881,71703752906;0,574938187100984;0,0166638128630161
1881,80006642312;0,573338785837529;0,0166066886193457
1881,88309531717;0,571941375379985;0,0165714448380266
1881,96612421123;0,570821153443855;0,0165586165939393
1882,04915310528;0,569970680438452;0,0165606611100796
1882,13218199934;0,56937831073927;0,0165713002497992
1882,21521089339;0,568992804691026;0,0165792490505757
1882,29823978745;0,568752992204715;0,016579231303863
1882,3812686815;0,568591016638997;0,0165698317896417
1882,46429757556;0,568461489511067;0,0165538728103843
1882,54732646961;0,568283807666716;0,0165363153796478
1882,63035536367;0,568031049521875;0,0165191195516398
1882,71338425772;0,567661384888826;0,0165041999202693
1882,79641315178;0,567184922975606;0,0164917518650222
1882,87944204583;0,566657652401688;0,0164818928806028
1882,96247093989;0,566109385372269;0,0164682885712288
1883,04549983394;0,565590236631057;0,0164463959634261
1883,128528728;0,56509760043014;0,0164098397813166
1883,21155762205;0,56464210052416;0,0163514866110043
1883,29458651611;0,564264270082397;0,0162695778406911
1883,37761541016;0,56399730501216;0,0161696533821592
1883,46064430422;0,563838900842614;0,0160603399940306
1883,54367319827;0,563737452886039;0,0159543572676103
1883,62670209233;0,563677574587742;0,0158619116173668
1883,70973098638;0,563658051716024;0,0157950939104476
1883,79275988044;0,56368073485747;0,0157634607192053
1883,87578877449;0,563694549635194;0,0157652149206059
1883,95881766855;0,563703688333759;0,0157878455414282
1884,0418465626;0,563706496996037;0,0158195093806155
1884,12487545666;0,563726486937034;0,0158504578639953
1884,20790435071;0,563797583357593;0,0158773384331962
1884,29093324477;0,563901249443488;0,0158960887897072
1884,37396213882;0,563998555341087;0,015904343462892
1884,45699103288;0,564086564618874;0,0159065733632627
1884,54001992693;0,564145984066816;0,0159076775253469
1884,62304882099;0,564202140323739;0,0159166422627535
1884,70607771504;0,564258720686752;0,0159387673953333
1884,7891066091;0,564366758011108;0,0159825540115682
1884,87213550316;0,564548927461312;0,0160426926515662
