"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"1778",298.944590828635,296.634994298762,299.562039531361,296.713044322621,297.004866235906,297.499572823264,297.787964005904,297.390342920477,299.874991399592,298.400263838335,297.054938784513,296.155349245938,296.342522777211,296.405196796764,298.594341555509,296.43676924272,297.065408325195,299.43544734608,299.823013305664,298.598239829324
"1779",298.563875233043,297.698430148038,299.708300434459,297.197961564498,297.194986794212,298.128693320534,298.667669677734,297.849518515847,299.602704065496,299.032417297363,297.478566672585,296.707837191495,297.085361758145,296.634603535045,298.943200336803,297.371479658647,297.179820112749,299.744499414617,299.617992193049,298.781261027943
"1780",298.578990034624,298.248611796986,299.801305250688,297.678428164395,297.743741746382,298.687011302601,299.21275177002,298.275243724476,299.543133336847,299.261387634277,297.991141995517,297.39408714988,297.827080674605,297.197196405584,299.21512000344,297.873632951216,297.379861103405,300.005626470392,299.823309881037,298.976246781783
"1781",298.872483270819,298.7683133212,299.831152898615,298.104256508567,298.3758443659,299.060599933971,299.554507654363,298.967687433416,299.493619467995,299.39752481634,298.395084034313,297.803015483509,298.404018055309,297.909319097346,299.751318290017,298.157019459118,297.947775407271,300.272443736683,300.051952639493,299.103896331787
"1782",298.520572870428,299.277899932861,299.248298853094,298.598822229559,298.85231108232,299.555427689986,299.952510348233,299.402504730225,298.480137010054,299.1442928661,298.647842545943,297.883170734752,298.875596549294,298.440491624312,299.972166373513,298.550346998735,298.273981614546,300.355897313898,300.388686578924,299.286250027743
"1783",298.209029041637,299.178052382036,298.356471044367,298.611686221036,298.579464999112,299.46517160589,299.507421320135,299.072420432351,297.785404968262,298.316581587358,298.459299677069,297.572394214977,298.732368677313,298.288039328835,299.564380437678,298.40898846713,298.124530376088,300.459845040061,299.914831612327,299.029266842929
"1784",297.460579612038,298.637741019509,297.317924985019,298.081823453036,297.804282240434,298.767063002153,298.5559715271,298.129390647195,296.519037697532,297.231218996915,297.705934975364,296.589371698553,298.108299394087,297.748997983066,298.547549022328,297.879165371982,297.752190676602,299.725895066695,299.36119072654,298.002820448442
"1785",296.600521157005,297.622011774237,296.7923196966,297.449453943426,297.0312760093,298.351386815851,297.702768429843,297.105458693071,295.530047260631,296.012110207298,297.12762298584,295.385753492876,297.257885395397,297.118571680242,297.336517958208,297.380710255016,296.843091999401,298.879483933882,298.707806535201,296.77486967607
"1786",295.975289154053,297.218479364569,296.375682414662,296.949928977273,296.475483218106,298.639463736794,297.092487196489,296.729809917103,295.688960890336,295.605436845259,296.629994132302,295.393146584251,296.739445842396,296.513539817116,297.253795901212,297.025870583274,295.606776220148,298.580535195091,298.165379264138,296.42918215665
"1787",296.192556832053,297.807238630815,296.586761266535,297.206382820823,296.147199318626,298.7236328125,297.155043168501,296.349029541016,295.420821796764,295.564520818537,296.40453858809,295.415962982178,296.784665263783,296.739849090576,297.393772749467,297.324790746515,295.816558837891,298.93088649403,298.360958792947,296.460988963734
"1788",296.501778481223,297.938603279807,297.224356356534,297.449332427979,296.191797707298,299.053464508057,298.048859266801,296.663671736284,296.038578727029,295.775536207719,296.65243696733,295.520018698952,297.158882071755,296.909248282693,297.601122908159,297.517280162464,296.135260911421,299.413201141357,298.969869093461,296.696564067494
"1789",296.57613809759,298.276062774658,297.355485881459,297.599167771773,296.675367043235,299.387163474343,297.868599146063,296.647705979781,296.486890411377,295.958197853782,296.718917499889,296.082454820113,297.563791864569,297.239618405429,297.871944774281,297.822657845237,296.41725880016,299.757655611905,299.263572138006,297.00486609719
"1790",297.080988034335,298.785929038308,297.684293434837,298.057615869695,297.224224992232,299.839383350719,297.677779873935,296.992761785334,297.05915742354,296.201786179976,297.448076768355,296.490499461781,298.055532698198,297.540988644687,298.334538893266,298.015355751731,296.86712327437,299.611292266846,299.207785172896,297.253350275213
"1791",297.725158275257,299.041651569713,298.338606262207,298.686395610463,297.665920118852,299.981415835294,298.125173117898,297.539461101185,297.51772107211,297.203579226407,297.623298436945,297.022068925337,298.815466516668,298.163539192893,298.795562605424,298.374012409557,297.522602705522,299.35578065352,299.174938687411,297.982943309437
"1792",298.088883070512,299.308361885764,298.876676386053,298.937671037154,298.199807600542,300.011821400036,298.651975319602,297.777037672563,298.333199102228,298.06533203125,297.979612940008,297.234913496538,299.272431807085,298.736703491211,299.352298181707,299.088753786954,297.888389726119,299.220678156072,298.717400013317,298.937307115035
