"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"22",296.548587382923,298.631380809437,298.048040355336,296.820703749223,298.477272588556,296.642026311701,297.420325400613,296.815535666726,296.107400027188,297.226060000333,297.152737218683,298.26028324474,297.476069294323,296.728913047097,296.575230477073
"23",296.177791595459,298.703922549161,298.560525165905,296.900567141446,298.419357715953,297.149416906183,297.454964932528,296.883857935125,295.797001856024,297.289221330123,297.34034465443,298.25622288097,297.82452732433,296.64273778742,297.053160858154
"24",296.792755335027,299.167012440075,298.777508198131,297.187899572199,298.99253096147,297.082719629461,298.067200261896,296.803703724254,296.204779607599,297.660656738281,297.193897732821,298.614583518288,298.468063354492,296.675838886608,297.130769070712
"25",296.818608023904,299.627190537886,299.237703982267,297.387523997914,299.629175914418,297.628165713224,298.544968553023,297.328427748247,296.520245638761,297.647322359952,297.685907190496,298.421742664684,298.76305437955,297.504979913885,297.434263680198
"26",297.411156810414,299.824165899103,299.602285003662,297.701281530207,299.501934328946,297.739368646795,298.563129633123,297.276916573264,296.751446325129,298.279608709162,298.149480993097,299.154029499401,298.989042732932,297.722058729692,297.60055847168
"27",297.978184717352,299.87188762318,299.858472789418,297.840446125377,299.578106550737,298.484840947931,299.42237590443,297.678136097301,297.381214766069,298.70736208829,298.376751154119,299.386092029918,299.295960374312,297.956621274081,298.117302703857
"28",298.558294122869,299.922658261386,299.776652804288,298.035674910112,299.86657222401,299.123153270375,299.874647175182,298.126950211958,298.004527005282,298.88648966009,298.849443886497,299.578301447088,299.542219959606,298.091718014804,298.626638516513
"29",298.963725280762,299.87616965554,299.937698780407,298.6235206604,299.947612831809,299.357928882946,300.082620447332,298.804709278453,298.47546303489,299.564719321511,299.377084905451,299.812088082053,299.831256034157,298.639740198309,299.181710954146
"30",299.370827622847,299.263025734641,300.095006353205,298.99570721713,299.64723517678,299.712038976496,300.391280919855,299.046431454745,298.918409729004,299.726713284579,299.445031599565,300.0242447593,299.723602433638,298.849323411421,299.224134896018
"31",299.269331914728,298.507879569314,300.066036917947,298.885069760409,299.689826895974,299.558670876243,300.270182037353,298.430268304998,298.910561232133,299.012115478516,298.72553468184,299.584706531871,299.007084655762,298.565934198553,298.801777648926
"32",298.394609069824,296.651841389049,298.972032651034,297.732961134477,297.984850449996,298.573843453147,299.500268901478,297.49013373635,298.251537947221,297.854891759699,297.55895281705,298.788996679133,297.528176533092,297.516580061479,297.965771068226
"33",297.505337455056,296.172771384499,298.249105418812,296.803366851807,296.745127383145,297.273181082986,298.523323960738,296.425228396329,297.462830977006,296.838332921808,296.627477888627,298.088360456987,296.546650765159,296.444957039573,297.085159925981
"34",297.147167275169,295.784152984619,297.664599540017,296.396735867587,296.858563232422,296.955688407204,298.428247070313,295.787019486861,296.663141562722,296.221180725098,296.565597811612,297.529335230047,296.157801610773,296.238786454634,296.547551311146
"35",297.286487718062,296.060602430864,297.648117620295,296.53134467385,297.220536734841,297.200093286688,298.798751206832,295.734294336492,296.578140466863,296.759198760986,296.415885855935,297.977615356445,296.578684373335,296.059989651767,296.524144536799
"36",297.388126581365,296.32486856634,298.404303810813,296.874054024436,297.496085773815,297.595197920366,299.412135523016,296.266678966175,296.450571233576,297.187342140891,296.58765113137,298.065841674805,296.969749728116,296.339654124867,296.71089220914
"37",297.90893422907,296.466674388539,298.822904066606,297.202371354537,297.937147591331,297.712877932462,299.85101221258,296.628857144442,296.7734404824,297.493778644909,297.13721223311,298.537174779719,297.432493660667,296.594889276678,297.3614803661
"38",298.51354675293,297.056167394465,299.273871612549,297.44670791626,298.179744443026,297.776571308483,299.886133783514,296.804966527765,297.0294951699,297.720660608465,297.375026772239,298.78293096369,297.506380670721,297.058591114391,297.94611268477
"39",298.969975904985,297.485320073908,299.104965695468,297.830512445623,298.549690870805,298.452121457187,299.884563862194,297.359644664418,297.86232584173,298.300701210716,297.876100921631,298.849933000044,298.084359325062,297.444870133833,298.657015852495
"40",299.160312513872,297.998632951216,299.296161374179,298.57025049383,298.78108922785,298.677745056152,299.8108253479,297.990697271174,298.387164722789,298.718686329235,298.585825555975,299.227771689675,299.072993469238,297.942259008234,298.825851717862
"41",299.577908602628,298.39672608809,299.332496989857,299.11248515736,299.111037999933,299.281722051447,299.858751817183,298.536793864857,299.048137872869,299.167370605469,299.246001018177,299.416559254039,299.433886371959,298.599568731135,299.320676352761
"42",299.813514015891,298.723009282892,298.945936515115,299.407111219926,298.978489754417,299.449503048984,299.296141190962,299.065078388561,299.159468147971,299.348932717063,299.627044400302,299.374457411333,299.372226923162,299.054858953303,299.540704276345
"43",299.099116099964,298.43606449474,297.870904679732,299.430528051203,298.470929371227,298.279569591175,297.282883661444,298.979876223477,298.997606173429,299.220081884211,299.40996204723,298.411978149414,298.972627813166,299.0525390625,299.540301305597
"44",298.522503662109,297.66337890625,296.605842729048,298.71562687267,297.941407567805,297.56034004905,296.646818334406,298.189772935347,297.858742107045,297.999679426713,298.24294794256,297.757331570712,297.635560191761,298.381177728826,298.719706726074
"45",297.659063443271,296.824998335405,295.380417355624,297.677894939076,296.528536363082,296.632768110795,296.004401605779,297.529098163952,297.044653875178,297.518296813965,297.724782492898,296.693051424893,296.785088348389,297.908965301514,297.967126811634
"46",296.923949154941,296.37471112338,295.092702692205,297.265425387296,295.639904299649,295.979108498313,295.418312835693,297.181372486461,296.789792216908,296.750364962491,297.586637670344,296.742450436679,296.125348871404,297.418758739125,297.64095174616
"47",297.602687696977,296.098240869695,294.650984885476,297.845030559193,296.220721921054,296.40770444003,295.61667175293,297.346817502108,297.090436068448,297.131268726696,297.977701221813,296.914182836359,296.488158555464,297.979007512873,297.613754341819
"48",298.153290141713,296.22659107555,294.851409912109,298.044717407227,296.713284995339,296.718083815141,295.941312131015,297.675738386674,297.107301607999,297.255239452015,298.169987071644,296.836007274281,296.419976251776,298.142490941828,297.972928966175
"49",298.330668085272,296.513896387274,295.138420313055,298.175066653165,297.145101096413,296.916202198375,296.667187153209,298.117790846391,297.159893868186,297.604991843484,298.463555006547,297.233202916926,296.823764939742,298.689156272195,298.317826704545
"50",298.220506009189,296.595552479137,295.634714854847,298.544318389893,297.281492129239,297.254635620117,296.817503426292,298.469907587225,297.846546242454,297.950433627042,298.491943844882,297.423968228427,297.30078014027,298.706342246316,298.68163133101
"51",298.440742145885,297.579083598744,296.353979422829,298.883510104093,297.755075836182,297.968115719882,297.157181202282,298.697433055531,298.030952869762,298.139072279497,298.826874056729,298.107071339,297.704674460671,298.837491260875,299.22054013339
"52",298.765813029896,298.144523343173,297.004028181596,299.24866138805,298.454067715732,298.675391249223,297.498341092196,299.313352342085,298.693202903054,298.386196621982,299.098910106312,298.514263707941,297.876452081854,299.546341913397,299.6188391252
"53",299.443322961981,298.832134662975,297.58963692405,299.604847439853,299.0839182767,299.002851798318,298.214695739746,299.492258869518,299.234927923029,298.911202448065,299.427394866943,298.850170135498,298.593504264138,299.922398237749,300.106059542569
"54",299.451955829967,299.15615012429,298.122284767844,299.772092715177,299.336783044988,299.317605382746,298.623255157471,299.855451063676,299.441620427912,299.067607810281,299.769670174339,299.165411307595,299.000430714,300.076956246116,300.333257571134
"55",298.851232008501,299.058095273105,297.895779072155,299.277432389693,299.241395499489,298.488956520774,298.422626634078,299.381478049538,299.064721679688,298.930076460405,299.450539328835,299.12708310214,299.112167427757,300.089168409868,300.447735179554
"56",298.093372275613,298.242314564098,297.39338649403,297.635011222146,298.148281097412,297.201921012185,297.473726654053,298.286348585649,298.134342124245,298.028129993786,298.579195265336,298.681148459695,298.434182739258,299.825591208718,300.201823980158
"57",297.206898429177,297.365813723477,297.030617176403,296.565997175737,297.453977064653,296.243309922652,297.067250061035,297.461771670255,297.210638289018,297.368102195046,297.817369010232,297.635241907293,297.575843048096,299.185006575151,300.119247297807
"58",297.26042209972,297.223224847967,296.299783810702,296.253285147927,297.104566123269,295.774316475608,296.306073483554,296.903692557595,296.446551860463,296.956805836071,297.041319205544,297.134350724654,297.499418709495,298.70264746926,300.17523429177
"59",296.983551510898,297.359662489458,296.263013596968,296.288161052357,297.354547604648,295.589151763916,296.459248421409,296.638661332564,296.709843791615,296.854763655229,297.337754613703,297.203436418013,297.300358650901,299.178169735995,300.707998033003
"60",297.717992401123,297.903955286199,296.258684678511,296.211464483088,297.912506866455,295.69950429743,296.870182730935,296.965512154319,297.137593147971,297.122042014382,297.557612540505,297.605584994229,297.804778081721,299.900987104936,300.658489088579
"61",298.049592729048,298.232508572665,296.464186651056,296.574457341974,297.941711564497,296.177659537575,297.190156485818,297.311646964333,297.312470453436,297.172553669323,297.828881697221,298.052804981579,297.989824260365,300.121867648038,300.53533040827
"62",298.298927792636,298.712406297164,297.17271305431,296.873645921187,298.051626240123,296.595765200528,297.841474637118,297.392300206965,297.699236713756,297.543067099831,297.982055802779,298.280991155451,298.416853540594,299.943059401079,300.297554293546
"63",298.548733243075,299.004344524037,297.77446531816,297.572690512917,298.500675132058,297.208936309814,298.091667036577,297.563835837624,298.245553658225,298.192854517156,298.413344435258,298.79929559881,298.644515366988,299.924252943559,299.976005970348
"64",299.102319127863,299.071507124467,298.153089904785,298.375364685059,299.282602899725,298.139874683727,298.741365744851,298.182129391757,298.93605076183,298.794118499756,299.093364230069,299.023230535334,299.133704723011,299.870819646662,299.359556232799
"65",299.451004513827,299.541331065785,298.551678605513,298.691245547208,299.683360845392,298.831745147705,299.396067047119,298.799347894842,299.387913513184,299.142273296009,299.533335807107,299.525301985307,299.657073697177,299.776376620206,299.386332078414
"66",299.392650812322,299.904631319913,298.830449676514,298.870879572088,299.925852411444,299.019079312411,299.874483698065,299.013207383589,299.793083676425,299.36044477983,299.517704911665,300.060138979825,299.626870727539,298.972184129195,299.425477946888
"67",298.871864804355,299.924237823486,298.64234716242,298.664160017534,299.910523570668,299.020566628196,299.899204600941,298.682003853538,299.817423803156,299.081518346613,299.389504796808,299.657604217529,298.810692596436,297.48866258101,299.355641243675
"68",297.966621537642,299.213711547852,297.565232710405,297.806703532826,299.998038066517,298.634636272084,299.109078285911,297.682898087935,299.092555930398,297.999731792103,298.103796664151,298.916368311102,298.237879943848,296.585571705211,297.173214166815
"69",297.19699790261,298.178936628862,296.6321805087,296.714833484996,298.952696990967,297.61795279763,298.321595833518,296.868212543834,297.917776489258,297.010900878906,297.080601640181,297.970200417259,297.185944990678,296.118151508678,295.552452572909
"70",296.610564214533,298.066858673096,296.076250388406,295.988046056574,298.881349320845,297.202870941162,297.849141068892,296.348621645841,297.664343331077,296.800412472812,296.769863752885,297.682337050004,296.552556610107,295.870431795987,295.42208182595
"71",296.41583293568,298.537792621959,296.178105649081,295.921447892622,299.206713104248,297.740566461736,297.771012184837,296.317596990412,297.922543959184,296.846385054155,297.186229775169,297.991988026012,296.623651677912,295.56682399403,295.498470445113
"72",296.743962929466,298.896478895708,296.489536909624,296.069823247736,299.55711628307,298.096822842685,298.238015192205,296.603402085738,298.54219381159,297.607074043967,297.223576701771,298.43471624201,296.910257720947,295.70677726052,295.559543470903
"73",297.156871448864,299.157946083762,296.619412162087,296.079294100675,299.958722131903,297.902720364657,298.463399020108,296.939506045255,298.970713043213,297.925982943448,297.301519359242,298.453362551602,296.812001869895,295.840180206299,295.398014970259
"74",297.331532148881,299.432418684526,297.097917799516,296.479271489924,300.00006533536,298.152835776589,298.634443664551,297.321542358398,299.276193098588,297.95573570945,297.464728476784,298.685182467374,297.217112731934,296.363493902033,296.142712055553
"75",297.398304124312,299.410478210449,297.757765752619,297.10808577104,299.847133983265,298.342692357844,298.790881763805,298.087977946888,299.069156022505,298.706882268732,298.140538163619,298.841395152699,297.692045731978,296.515765658292,296.682440185547
"76",298.215064239502,299.554511191628,298.151469352029,297.569758259166,299.40830300071,298.686722703414,299.110075863925,298.970814167369,299.276794780384,299.075521226363,299.217558011142,299.31185316606,298.198822784424,297.048494789817,296.882530905984
"77",298.749140999534,299.277145663175,298.431365758723,298.295336914062,299.11667917425,298.862832086736,299.27371451638,299.446451360529,299.445130851052,299.381228013472,299.475059647994,299.653812061657,298.66974327781,297.824166315252,297.367684520375
"78",299.141885098544,298.231374081698,298.943127510764,298.505289667303,298.277440435236,299.035060882568,299.161229705811,299.751026153564,299.599868219549,299.538206551292,299.304951615767,299.746236419678,298.764774877375,297.736992159757,297.703632146662
"79",299.086375704679,297.199994728782,298.621353496205,298.638643230091,297.489970952814,298.64740191373,298.840277862549,299.573265838623,298.992803400213,299.383893238414,298.592857499556,299.361418914795,298.689600441673,297.362656541304,297.327431279963
"80",298.25551293113,296.367946694114,297.482847317782,298.240631172874,296.774870161577,297.599622414329,297.26987360174,298.714615423029,297.682458565452,298.850820645419,297.422768332741,298.304101423784,297.932566278631,296.813965190541,296.723723879727
"81",297.205315329812,295.563264673406,296.548225194758,297.417653101141,296.297917314009,297.032599570534,296.716393210671,297.867195060036,296.42244013006,298.157194102894,296.960264864835,297.676447365501,297.210420504483,296.143937336315,296.209809389981
"82",296.600218270042,294.720063226873,295.92101724798,296.981466536088,295.994960784912,296.607835180109,296.17162808505,297.689535245028,296.358590490168,297.681591935591,296.323279363459,297.04535335194,296.681595264782,295.385768474232,296.156861391934
"83",296.931063357267,294.958217343417,295.66430497603,297.114937175404,295.768300628662,296.804508486661,296.35078125,297.688550636985,296.211399841309,298.439585876465,296.368991296942,297.268506483598,296.537375294078,295.034581895308,295.966584014893
"84",296.879357494007,295.605896204168,295.922431529652,297.604629100453,296.037758775191,297.09831647006,296.547868763317,298.460889157382,296.490371704102,298.922110609575,296.675622974743,297.962619365345,296.83663038774,295.724241430109,296.063807747581
"85",297.014342568137,295.861759047075,296.173973707719,298.095252089067,296.53742016879,297.43976912065,296.688304138184,298.767779124867,296.912178108909,299.257523207231,296.784279771285,297.994507044012,297.228295482289,295.936576981978,296.260067194158
"86",297.36147925637,296.31147183505,296.91265002164,298.385316952792,296.905393149636,297.889025462757,297.338755520907,299.033826377175,297.279084084251,299.455232100053,297.18597946167,298.192610029741,297.589294780384,296.37209854126,296.731936853582
"87",297.729481991855,297.079332386364,297.66161665483,298.882429989901,297.384658119895,298.134436173873,297.538277574019,299.221054701372,297.741551555287,299.518018410423,297.743534296209,298.445622808283,298.257917022705,296.806365065141,297.158105260676
"88",298.350429534912,297.359631555731,298.19602321278,299.254585612904,297.897945612127,298.555209905451,297.93154484142,299.235516773571,298.31069467718,299.577066802978,297.900051533092,298.501146975431,298.638786732067,297.726855399392,297.6769501426
"89",299.02607199929,297.997292258523,298.6883503307,299.533824296431,298.281965359775,299.174833540483,298.46648608121,299.399765846946,299.055570706454,299.876006733287,298.473138427734,298.785147302801,299.488216538863,298.241545451771,298.267455777255
"90",299.38897004561,298.410894012451,298.943036166104,300.05228396329,298.771947548606,299.586544383656,298.852588098699,299.279464028098,299.19238170277,299.259170462868,298.867744168368,298.765848194469,299.615853257613,298.815497519753,298.78195773038
"91",299.358059276234,298.560397338867,298.906395235929,299.822698489102,298.934875626997,299.402408322421,298.348323405873,298.451819055731,299.109194391424,298.852104533802,298.43832099221,298.425766129927,299.247633292458,298.906451762806,298.806507734819
"92",298.583623296564,298.096778245406,298.129409096458,299.70725069913,298.101705585827,298.131930541992,297.502411998402,297.365149550004,298.093591169877,297.444958079945,297.521802382036,297.323140993985,297.957066345215,297.965223069624,297.72913499312
"93",297.663013319536,297.231324837425,297.377032678778,299.191366577148,297.162335066362,297.234803563898,297.028630551425,296.404109330611,297.50289736661,297.025684634122,296.648386799205,296.627361158891,297.024851920388,297.287830352783,297.01662382646
"94",297.323596815629,296.801502990723,297.039253997803,298.863504929976,296.62900688865,296.548142866655,296.369528336958,296.162035924738,296.61116027832,296.513988078724,296.071799122203,296.365407354181,296.928117370605,296.910927928578,296.421585083008
"95",297.330640758168,296.541810885343,296.982933529941,299.445097697865,296.615810116855,296.363912617077,296.26689973311,296.135662009499,296.623972875422,296.998908094926,296.318178419633,296.265364213423,296.762418365479,296.762329587069,296.442341683128
"96",297.41061817516,296.69387068315,297.191515835849,299.792264695601,296.989002852006,296.769751392711,296.563601476496,296.157089996338,297.128905903209,297.101428014582,296.443501628529,296.348963442716,297.018639443137,297.044554901123,296.564883908358
"97",297.667178552801,296.966722592441,297.708590836958,299.826356853138,297.246963986483,296.822518435391,296.685381039706,296.231879286333,297.132933529941,297.297683785178,296.620775118741,296.464051541415,297.208549499512,297.571567743475,296.764537187056
"98",297.897361131148,297.48969338157,298.087769040194,299.751475455544,297.555144708807,297.283303416859,297.248889645663,296.561469754306,297.714204198664,297.991714616255,296.93375639482,297.136160486395,297.465595800226,297.967311234908,297.293508911133
"99",298.208822701194,297.873898384788,298.77048145641,299.698558738015,298.209299746427,297.593656227805,297.738355393843,296.983082025701,298.013310935281,298.494799457897,297.689658910578,297.538600297408,297.820191331343,298.645053516735,297.658910300515
"100",298.823952761563,298.311842901056,299.095213456587,299.916961600564,298.457910711115,298.077222234553,298.327117087624,297.737448258833,298.235975508256,298.809801136364,298.59901081432,298.43150322654,298.126741582697,299.152412622625,298.005999409069
"101",299.248544034091,298.877995092219,299.54004093517,300.177002299916,299.133986871893,298.707605119185,298.863100225275,298.583737529408,298.700647250089,299.136164162376,299.127756222812,299.026959228516,298.555847653476,299.517163987593,298.451921012185
"102",299.598127261075,299.293927972967,299.992000857267,299.820929024436,299.370486103405,298.905217881636,299.389091561057,298.972268399325,298.968176477606,299.547924319181,299.422083282471,299.315502374822,298.787210915305,299.818731550737,298.725064086914
"103",299.149107846347,299.082827411998,299.71161367243,299.436325628107,299.115968669545,298.734152707187,299.185151949796,298.680087280273,299.040011735396,299.007762631503,299.017788488215,298.938005273992,298.551180267334,299.83231159557,298.677799155495
"104",298.113915252686,297.920435749401,299.414134216309,297.987201898748,298.028908885609,297.652345275879,298.514763641357,298.038644201105,298.14544247714,298.12042277943,298.169061834162,298.058721368963,297.796495541659,299.458695567738,298.020836986195
"105",297.343287034468,297.051182001287,298.595513361151,297.023576493697,296.852325855602,296.650731173429,297.703772804954,297.427586434104,297.127070340243,297.625338953192,297.583551996404,297.133670390736,296.836049790816,298.770206728849,296.85103634921
"106",296.545880126953,296.307238977606,298.570753132213,296.519186470725,295.916665649414,296.564952711626,297.605034082586,297.273911562833,296.705532282049,297.315201152455,297.395756253329,296.894360282204,295.858773873069,298.834640294855,296.258219562877
"107",296.604096846147,296.341278769753,298.515357138894,296.703382596103,296.157703746449,296.312053194913,297.474647799405,297.086643288352,296.630937819047,297.882276777788,297.229604547674,296.967696866122,295.684542499889,299.176695320823,295.953916792436
"108",297.235171231357,296.670356819846,299.307870205966,297.128041700883,296.160455877131,296.34053143588,298.065422127464,297.190215162797,296.576857272061,298.045257360285,297.83581570712,297.181767481024,296.230582844127,299.681684667414,296.826312810724
"109",297.270676422119,297.104196166992,299.623434864391,297.237001384388,296.348783319647,296.588587604869,298.449532734264,297.763930858265,296.924340820313,298.000490986217,297.88608155684,297.277989404852,296.560560191761,300.007936997847,297.052896048806
"110",297.513715848056,297.539954514937,299.828644423051,297.35744823109,296.459928061745,297.119473266602,298.651471432773,298.301746090976,297.163163410534,298.263842079856,298.058687730269,297.348343311657,297.127453613281,300.149196416681,296.983916958896
"111",298.0565114108,297.8845933394,299.831429221413,297.648531549627,297.254840712114,297.727057023482,299.021151802757,298.495453088934,297.553505013206,298.49076981978,298.555048439719,298.003419355913,297.621642788974,300.144482005726,297.672553808039
"112",298.580671206388,298.23452391191,299.913924269243,298.181662403453,298.031157476252,298.337585241144,299.090059592507,298.541832039573,298.170581470836,298.827065554532,298.797771523216,298.297120597146,298.025037800182,300.246824437922,298.352269536799
"113",299.217937746915,298.895610115745,300.229185901989,298.912770080566,298.507250144265,298.794199579412,299.235949845748,299.326268282804,298.804252139005,298.906860143488,299.277988849987,298.961758353493,298.582603870739,300.353339594061,299.070880681818
"114",299.309908433394,299.352068120783,300.253108354048,298.855807633833,298.967831212824,299.216588037664,299.332496434992,299.625387503884,299.211589119651,298.96774520874,299.548480918191,299.063440218839,298.897449354692,300.355707341974,299.547942629727
"115",298.865388003263,299.170647777211,300.166026861017,298.50439862338,298.789696918834,299.215893970836,298.680025482178,299.452305186879,298.905707966198,299.166992326216,299.140717801181,298.659681562944,298.925039950284,299.204349725897,299.506987207586
"116",298.074924677069,298.638785830411,299.476153633811,297.733621909402,298.351400340687,298.348877230558,297.594438934326,298.484617267955,298.03987863714,298.571425004439,298.195109072599,297.835340187766,298.369986932928,298.018074451793,298.999347894842
"117",297.004466108842,298.065303247625,298.512316617099,296.656492614746,297.781002738259,297.484033133767,296.503920884566,297.547108251398,297.412109236284,297.589652737704,297.38220242587,296.984019817006,297.848202930797,297.078284107555,298.454693256725
"118",296.476730277322,297.434637728604,298.165326690674,296.013703224876,297.148022807728,297.104452306574,296.003023390336,297.371664983576,296.936949990012,297.223316123269,296.838489255038,296.124072196267,297.023791642623,297.268314847079,298.678182983398
"119",296.439270296964,297.54921354814,298.210976687345,295.740042530407,297.400549455123,296.923184342818,296.184796489369,297.415205244585,297.177119515159,297.793570778587,296.869652696089,296.294993105802,297.256342038241,297.351895904541,299.118181471391
"120",297.177849440141,297.887527396462,298.399395821311,295.778284801136,297.973430494829,297.511916559393,296.535117894953,297.673347542503,297.31185614846,298.244838437167,297.083586120605,296.565083937211,297.637540366433,297.353178891269,299.448689755526
"121",297.657304798473,298.254739726673,298.962712513317,296.130746251887,298.090984829989,297.862966502796,296.671143549139,297.862648703835,297.755058982156,298.787199679288,297.463426763361,296.979624938965,298.024543762207,297.822439297763,299.580998784846
"122",297.826973100142,298.278159401634,298.966230565851,296.607689944181,298.338901589134,298.30930557251,297.218238553134,298.24574508667,298.375125538219,298.924777845903,297.777302204479,297.261814394864,298.495491027832,298.15220489502,299.533190709894
"123",298.373149941184,298.8133473483,298.555957932906,297.111241427335,298.553729178689,298.814691231468,297.707194727117,298.714849368009,299.045426386053,299.2273637945,298.069936162775,297.878700880571,298.916208787398,298.215222098611,299.697871607
"124",298.828170221502,299.180446277965,298.52292320945,297.826280767267,299.352974076705,299.125680958141,298.306957799738,299.15735764937,299.493899605491,299.299047990279,298.425844157826,298.327695048939,299.149551391602,298.594452320446,299.855601501465
"125",299.213517067649,299.343646864458,298.53657802235,298.620758403431,299.726492795077,299.378071316806,299.101828557795,299.3389102589,299.865366086093,299.435933615945,299.06792755127,298.852625344016,299.406418678977,299.204275096546,299.905633267489
"126",299.649287206476,299.872094934637,297.849504782937,298.892414786599,299.795265891335,299.677456387607,299.349291853471,299.810786715421,299.93375639482,299.30190186934,298.943220936168,299.356915976784,299.733075297963,299.260724709251,300.056530553644
"127",299.628628609397,299.825463867188,297.328044128418,298.485670332475,299.847909268466,299.383077517423,299.325463520397,299.798553744229,300.140043709495,298.927443209561,298.474366968328,299.371804670854,299.684683435613,298.67110748291,299.14929448908
"128",298.504035949707,298.634677124023,296.39527053833,297.983955660733,298.959790385853,298.525234985352,298.475893887607,298.506912578236,300.072021137584,297.442356387052,297.645744670521,299.198167488792,298.842261851918,297.422897685658,297.878513891047
