"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40"
"678",299.382251045921,299.377977336537,299.919388233532,299.278926433216,299.959286429665,299.9454446966,298.391148237749,299.33474336104,299.906546506015,299.735292261297,299.518072648482,299.208070512251,298.980676130815,300.017417838357,299.499439655651,299.112100358443,299.542866377397,300.333311947909,299.612692746249,300.176178117232,299.548656324907,299.087963104248,299.144977292148,298.760357943448,299.878273842551,299.924478773637,299.292977835915,299.757325883345,299.450400959362,298.935591402921,299.334375,299.268185910312,298.382670454545,299.523305442116,300.119016265869,300.197762159868,298.449120608243,300.196961767023,299.554249988903,299.823598757657
"679",299.217028739236,298.821209994229,299.71480588046,298.396374858509,300.148268474232,299.780977699973,297.909292255748,298.925247469815,298.154402299361,299.549993827126,299.315731534091,299.077402149547,297.919088467685,299.905195062811,299.186482030695,298.702917827259,299.15532802235,300.476320440119,299.26663832231,299.989711067893,298.996694252708,298.458913699063,298.194579107111,298.976357962868,299.462768277255,299.908417302912,299.088200239702,299.720281843706,299.367977558483,299.213067141446,298.407386363636,299.264238322865,298.2,299.471838795055,300.077867542614,300.332021470503,298.067709419944,300.161668742787,298.736009840532,299.795920493386
"680",298.651748657227,297.592166137695,298.911981478604,297.590222722834,300.110755989768,298.980012373491,297.413520327481,298.030878725919,296.552984202992,299.089547590776,298.465171189742,298.452297002619,296.365453269265,299.633493319425,297.91470302235,297.842494687167,298.031865067915,300.31159286499,298.452059104226,299.036553400213,297.832561423562,297.423728734797,297.122344207764,298.309071558172,298.143625779585,298.899037794633,298.119833998247,299.559150903875,298.844885531339,298.909644178911,297.389204545455,298.53930719549,297.430113636364,298.779252139005,299.637186154452,300.074420651523,297.060347955877,299.956461819735,297.775795121626,299.27675892223
"681",297.723656879772,296.582922224565,298.274199329723,296.440593858199,300.119303963401,298.088638721813,296.915756156228,297.133818678422,295.543065990101,298.320662203702,297.527260520241,297.734186692671,295.43920322765,299.212833543257,297.385638358376,296.944823247736,297.412052085183,299.092835998535,297.582648190585,297.839400482178,296.794111772017,296.699373696067,296.17719969316,297.45464775779,297.159928131104,297.919978124445,297.205331837047,299.128687979958,298.149111591686,297.973035638983,296.207954545455,298.044125435569,296.605965909091,298.403784249046,299.333548736572,300.05718238137,295.98724379106,299.669473266602,297.024739213423,299.134349545565
"682",297.576500216397,296.739653153853,297.915463672985,295.741117512096,300.087359202992,297.644463209672,296.337319460782,296.332584381104,295.433088822798,297.571267838912,297.540249078924,297.210798853094,295.369655331698,299.025546056574,297.08232421875,296.736680949818,297.530641867898,298.530160245028,296.960325761275,297.557536315918,296.355879974365,296.041937255859,296.437830283425,296.474814258922,296.63543992476,297.354435521906,296.929221621427,298.931544563987,297.772917591442,297.779058421742,295.866193181818,297.529860340465,295.879261363636,298.16226980036,298.679899111661,300.106163371693,295.847232610529,299.480689586293,296.410614429821,298.78103686246
"683",297.834389287775,296.999367384477,298.141914367676,295.941904588179,300.33091805198,298.014522760565,296.306542552601,296.542195198753,295.382915219394,297.624328058416,297.594185014205,297.411189686168,295.572280328924,299.353492112593,297.029028181596,296.496833870628,297.695441783558,299.056854039973,297.277662103826,297.699961575595,296.679430458762,296.29533774636,296.276783613725,296.772577112371,296.692092687433,298.006222603538,297.050807952881,299.347833460028,297.775620547208,297.81685035012,295.823579545455,297.565751023726,295.886931818182,298.334610887007,298.941926227916,300.47204839533,295.387388264049,299.907752366499,296.3020422502,299.238864274458
"684",298.180714000355,297.160589738326,298.454676818848,295.902144622803,300.541326557506,298.400286241011,296.326552581787,296.846777274392,295.7327293396,297.6484174555,297.940540105646,297.710009557551,295.455666004528,299.927271409468,296.809970716997,296.824508875067,297.821435546875,299.433669281006,297.714152873646,298.052143721147,297.065530256792,296.356890314276,296.822024952282,297.17773846713,296.8897115534,298.273948183927,297.010476615212,299.980206021396,298.26008384011,298.013248096813,296.165625,297.976331121271,296.214204545455,298.593897247314,299.503364771063,300.64045160467,295.715518188477,300.344799943404,296.791877191717,299.905551424893
"685",298.367921447754,297.667135065252,298.714565069025,296.173353437944,300.717925193093,298.675871138139,296.655249508944,297.003245058927,296.095960790461,297.720187655362,297.997043817694,298.166565843062,295.709648825906,300.296611231024,297.390597256747,297.087939453125,297.828458404541,299.807651797208,297.987237618186,297.914116668701,296.923325139826,296.572350519354,297.012720489502,297.12963513461,296.903724739768,298.164994603937,297.179173694957,300.147857457941,298.578636863015,298.446980424361,296.228409090909,297.672402607311,296.362784090909,298.830689794367,299.993454256925,300.788140591708,295.829611483487,300.327172504772,297.183295926181,299.999400815097
"686",298.75593622381,298.206786138361,298.873836517334,296.428561262651,300.620272411,298.553896123713,296.99715978449,297.489704686945,296.675590653853,298.05007164695,298.278559112549,298.375570678711,296.147913499312,300.511897902055,297.672356276079,297.533345378529,297.680266987194,299.490652257746,297.908544783159,298.105367487127,297.331503018466,296.753727375377,297.476308371804,297.28267399181,297.155478252064,298.424314741655,297.691170917858,300.226174579967,298.845292524858,298.705473605069,296.814488636364,297.801269808683,296.903693181818,299.365779807351,300.21846334284,300.518457586115,296.529890441895,300.402837441184,297.566619318182,300.196841777455
"687",298.832265680487,298.574004017223,298.911481753263,297.309732263738,300.639763155851,298.763044114546,297.56126091697,298.348919747093,297.277757748691,298.896763333407,298.477144830877,299.045014468106,296.760114357688,300.475859902122,298.304922485352,298.061677481911,297.989067909934,299.092061753707,298.097965656627,298.409233925559,297.773110961914,297.295975979892,297.935838248513,297.993116690896,297.626628043435,298.813902352073,297.968891698664,300.058127524636,299.311857951771,299.284746967662,297.316477272727,298.598121365634,297.467613636364,299.669122175737,300.132440185547,300.414673961293,297.289342151989,300.254720445113,298.143497328325,299.999664445357
"688",299.152702747692,298.829012159868,299.022090565075,297.979491285844,300.475896453857,299.169128626043,298.230153447931,299.015456251665,297.560829717463,298.85123721036,298.652448619496,299.348674704812,297.192354306308,300.516464302757,298.904171475497,298.411315155029,298.178979838978,299.138872944225,298.535510947488,298.077384185791,298.199405462092,297.933243352717,298.240970472856,298.709609430487,298.395211445202,298.985674355247,298.539017139782,300.073925989324,299.623193012584,299.780264837092,298.021306818182,299.062070811879,298.139204545455,299.861763485995,300.239237768,299.909382976185,297.709918490323,300.10588351163,298.446255007657,299.532249936191
"689",299.64830308394,299.298830760609,299.406494487416,298.528644284335,300.274475444447,299.524792896618,298.825342975963,299.545069469105,298.278912145441,299.241358046098,298.737025035511,299.735868280584,297.836942568692,300.597301968661,299.204862837358,298.929555025968,298.671241344105,299.421414808793,298.915820936723,298.378703100031,298.499303020131,298.590898201682,298.84297284213,299.219337602095,298.944748410312,299.397080577504,299.23490191373,300.153727860884,299.578498632258,300.201140594482,298.536647727273,299.403988508745,298.567045454545,300.077674865723,300.149532942338,300.244603729248,298.618210879239,300.074780065363,299.025938901034,299.565486630526
"690",300.14763731523,299.470910783248,299.234182947332,298.73390232433,300.549378967285,299.701319330389,299.260043404319,299.722150698575,298.55378147472,299.353837099942,298.905704082142,300.171753553911,298.429270241477,300.566330233487,299.462147105824,299.435298572887,298.956264149059,298.795928608287,298.810866685347,298.594495391846,298.690853257613,298.907064611262,299.032318045876,299.859442346746,299.419045743075,299.854771284624,299.60617426092,300.017339533026,300.010672551935,300.221088478782,298.889772727273,299.451688662442,299.099147727273,300.04299586903,300.096951918168,300.099420235374,299.004946413907,300.165904374556,299.580824765292,299.57954864502
"691",299.816727170077,299.071512881192,298.414806782116,298.406315404719,299.510242184726,298.918542480469,299.260280401056,299.194475763494,298.501698441939,298.781933246959,298.592431016402,299.97845174616,298.30248856978,300.495930480957,299.080649497292,299.507406824285,298.733507815274,297.946945606578,298.4625660983,298.201156338778,298.252079842307,298.769807642156,298.709661241011,299.773089322177,299.420187516646,299.899722359397,299.554627089067,298.586801216819,300.268345295299,300.283746892756,298.956534090909,298.581968550249,299.049147727273,298.928222517534,299.352228546143,297.89468682029,299.044129527699,298.566049124978,299.559030636874,298.490957572243
"692",299.238418162953,297.727326965332,297.558566561612,297.87549015392,297.133262564919,298.032530975342,298.53607378873,297.96943026456,297.885576560281,297.044881161776,297.671865497936,299.552593855424,297.588342285156,299.531171209162,297.975867184726,298.728581376509,297.901002710516,297.169912650368,297.443690143932,297.0450770985,297.436617625843,298.024091547186,297.87302461104,298.977221887762,298.413517483798,298.819040055708,298.552055081454,297.466466730291,299.735148898038,299.777725982666,297.978693181818,297.263884665749,298.350852272727,297.623715418035,298.057606090199,296.088103623824,298.397438188033,296.947754461115,298.78492937955,297.141927684437
"693",298.631276217374,296.205119670521,296.575212790749,296.933003512296,296.445169136741,296.798174285889,297.839677290483,297.042823514071,297.441775096547,296.20627191717,296.720808410645,298.728807830811,296.777627979625,298.438432103937,297.317413954301,297.842654904452,297.219570506703,296.328803461248,296.497880831632,296.079932889071,296.551767522638,297.445907315341,296.79750921076,298.457995882901,297.551770851829,298.365335083008,298.114931071888,296.709352389249,298.698653689298,299.169777956876,296.932954545455,296.19986225475,297.607954545455,296.857922571356,297.140746515447,295.656470836293,297.694652488015,296.857822071422,297.691242980957,296.836562694203
"694",298.141420052268,295.645744185014,296.396554773504,296.205833573775,296.231230163574,296.238906721635,297.201938213002,296.405132363059,296.553528664329,295.76851050637,296.415458679199,298.314491202615,296.42199568315,298.431922219016,297.010471552069,297.366356450861,297.16174066717,295.824389024214,296.126329387318,295.575429534912,295.780798409202,296.891660655629,296.540066250888,297.969257077304,297.172150490501,297.969477289373,297.617834819447,296.70670263117,298.412245247581,298.80981056907,296.190056818182,296.324967609752,297.423579545455,296.987186154452,296.97551540028,295.335000749068,297.219267272949,296.434600067139,297.458627943559,296.91104999889
"695",298.350069774281,295.819313950972,296.816446824507,295.479887667569,296.174801080877,295.916874902899,297.463249414617,296.359112618186,296.101941750266,296.019316031716,296.219365345348,298.824568453702,296.582734749534,298.889780079235,296.710914750533,297.252686171098,297.126096343994,296.033618649569,296.012116172097,295.836986264315,295.534821597013,297.114946954901,296.415163282915,298.50257138339,296.937832225453,298.549353304776,297.476365869695,297.121963154186,299.071825686368,298.940719188343,295.788920454545,296.390452575684,297.234659090909,296.612574698708,297.025235124068,295.449959702925,297.151173400879,295.869015988437,297.931559406627,296.889773143422
"696",298.719655678489,296.076058821245,297.213049385764,296.103524710915,296.649141762473,296.467548578436,298.059782895175,296.938039120761,296.294875405051,296.153784110329,296.596149791371,299.130235359885,296.800591694225,298.950160078569,296.821819513494,297.683959197998,297.513240467418,296.176764956388,296.050058954412,296.002407351407,295.869933111017,297.114434051514,296.793056349321,298.85478702892,297.401947506991,299.10378889604,297.832270951705,297.065145388516,299.463616804643,299.466163288463,296.134090909091,296.409884990345,297.389204545455,297.320045748624,297.338031560724,295.732954476096,297.454634649103,296.166329123757,298.192860828746,297.323180736195
"697",298.859447548606,296.022918354381,297.361950059371,296.207402524081,296.616358878396,296.832186126709,297.937121859464,296.914435646751,296.462754544345,296.358715889671,296.79827076305,299.249046741832,296.905721352317,299.29632062045,296.939778483998,297.632241474498,297.726539889249,296.445434778387,296.232187652588,296.176923717152,296.049032800848,297.190482885187,296.78817319003,298.954785086892,297.886204251376,299.212949926203,298.298384926536,297.367339879816,299.955881361528,299.757335593484,296.380113636364,296.406065507369,297.460795454545,297.33972604925,297.59542499889,295.916653373025,297.736566786333,296.406639237837,298.252503551136,297.377991208163
"698",299.101257393577,296.371272763339,297.525146415017,296.499981828169,296.876283472235,296.935628093373,298.361832705411,297.315648789839,296.882723513517,296.557504272461,297.115965756503,299.514931973544,297.194716783003,299.467690693248,296.962130459872,297.7074419195,297.942509183017,297.037109097567,296.694089438698,296.37384151112,296.339286457409,297.546145976673,297.329013616389,298.955702070756,297.794763044877,299.20771151456,298.452661202171,297.434714299982,300.025021778453,299.865080191872,296.823011363636,296.733377421986,297.330965909091,297.703698938543,297.801452498003,296.385718883168,298.021558033336,296.932091106068,298.317573616721,297.601245810769
"699",299.486509496515,297.015734724565,298.063870794123,297.014634982022,297.55179346258,297.474508597634,298.883933466131,297.861306069114,297.522277970747,297.454188537598,297.554404241389,299.03952664462,297.819772893732,299.049507349188,297.836294833097,297.938095508922,298.635819521817,297.459170185436,297.529674738104,296.701810802113,296.807808824019,297.974538213556,297.620348358154,299.45908501365,298.491958895597,299.084414117987,298.840069788153,297.875936196067,300.123915100098,299.840650662509,297.805681818182,297.403750749068,298.136079545455,298.04992835305,298.125947015936,296.926661196622,298.747154166482,297.581605391069,298.407523831454,297.920600821755
"700",299.827664392645,297.52383852872,298.485214649547,297.522418074174,298.045052753795,297.88497134122,299.529868940874,298.365162658691,298.067886629972,298.078505429355,298.258655340021,298.741221271862,298.430527149547,299.225907828591,298.205117728493,298.412577681108,299.217669885809,298.398456920277,298.284070379084,296.891900773482,297.590157664906,298.925591416792,298.080799380216,299.983271650835,298.782910988548,299.435481817072,299.351636088978,298.295013843883,300.074813287908,299.989229375666,297.975568181818,298.191667799516,298.435227272727,298.606194790927,298.629611968994,297.380666628751,299.06203918457,297.987428006259,298.729621332342,298.613182761452
"701",300.027400484952,298.133225735751,298.858243838224,298.225329589844,298.150109377774,298.423760015314,299.8921013572,298.83071233576,298.68842010498,298.593744173917,298.821315487948,299.094798278809,298.61521322077,299.282393923673,298.638042311235,298.88621784557,299.638491751931,298.743149150502,298.713375993208,297.667241113836,298.064609388872,299.242491288619,298.6779556968,300.282462380149,299.192371507124,299.886526836048,299.703064589067,298.489296236905,300.215091913397,300.065262118253,298.499715909091,298.770592290705,298.871022727273,299.113630329479,299.078004524925,297.930760817094,299.761989593506,298.626726462624,299.227763574774,299.094432414662
"702",300.063856853138,298.741121534868,299.237968514182,298.493507870761,298.217651713978,298.578461317583,300.128473524614,299.43700762662,298.755906191739,299.232726912065,299.144119956277,299.212645444003,299.350143918124,298.858307855779,298.884588345614,299.240782651034,300.03432339755,298.834408153187,299.076981215043,297.906289326061,298.349420582164,299.655820465088,299.226787913929,300.494326712868,299.363762664795,300.264158075506,299.664616324685,298.44005390514,300.003762886741,298.86551173817,299.179545454545,299.234927784313,299.420170454545,299.608871529319,299.338225416704,298.659502272172,300.357821724632,299.159167480469,299.087937303023,299.737385351008
"703",299.043771986528,298.89550448331,299.060081412575,298.699318070845,297.98070193204,298.10135269165,300.085658056086,299.122426882657,298.885942285711,299.029680910977,299.044834483754,299.06053348888,299.29978797219,297.852540102872,298.57723679976,298.711097301136,300.131925478849,298.543921800093,298.497414120761,297.799028431286,298.386830208518,299.789963531494,299.093232449618,300.429110370983,299.330375324596,300.198171026056,299.009202575684,298.493326429887,299.598393110795,297.56955649636,298.807670454545,298.975231309371,299.400284090909,299.168596718528,298.837498682195,298.71845890392,300.254596571489,298.897050684149,298.924334023216,299.787681232799
"704",297.415753381903,298.463344504616,298.487425925515,298.15693692294,297.135657362504,297.308449831876,299.885022458163,298.687945834073,298.323752039129,298.532181965221,298.318099004572,298.21335886175,298.443429357355,296.574449088357,297.773693292791,297.650280969793,299.866750266335,297.815053072843,298.079563626376,297.42718297785,297.836601950906,299.142070839622,298.289822734486,299.834246826172,298.593963206898,299.23999710083,297.916657395796,297.991445922852,298.472493397106,296.517032900724,297.925568181818,298.179403201016,298.549147727273,298.332843919234,297.812959081476,298.030506827615,300.164510068026,298.329031788219,298.243187574907,298.83279987682
"705",296.302770788019,297.688690879128,297.37945730036,297.506966746937,296.16363102306,296.84080768932,298.997247730602,298.078228066184,297.303438845548,297.566604198109,297.400105216286,297.855591513894,297.893194233287,296.085116646507,297.139090867476,297.585023290461,299.594836356423,296.773938681863,297.398912603205,296.782610321045,297.294831293279,298.223992850564,297.510476199063,298.528014026989,297.652809212425,298.532386849143,296.94294017445,297.189846524325,297.296710066362,295.940605579723,296.810795454545,297.435758001154,298.202840909091,297.552873576771,296.692362698642,297.218738139759,299.719120649858,297.340594343706,297.559740517356,298.100962136009
"706",296.130494065718,297.502667513761,297.243256239458,297.299353027344,295.749950339577,296.177758442272,298.738206898082,297.714716200395,296.83336986195,297.072946721857,297.077455069802,297.307742101496,297.18751595237,295.606035683372,296.474753847989,296.971724492853,299.559440682151,295.834346216375,296.836230815541,296.428543923118,296.812603343617,297.824312106046,297.053381347656,298.685553394664,297.100161049583,298.222995966131,296.185582247647,296.807284753973,297.151160985773,295.700886605003,296.390056818182,296.805406951904,297.714772727273,297.535230116411,296.357467720725,296.726924202659,300.05072146329,297.099276941473,296.811417180842,297.725045221502
"707",296.733081817627,297.567245136608,297.109528975053,296.944501772794,296.156029579856,296.060485909202,299.041329262473,297.917629588734,297.083571763472,297.322735179554,296.960278805819,297.484693908691,297.699999583851,295.655819077925,296.300426413796,296.855958695845,299.923317995938,295.802809559215,296.850489945845,296.636601465399,296.871931110729,298.120060521906,297.350271190296,298.838548417525,297.362152515758,298.995570096103,296.631138680198,296.776233603738,297.156435602362,295.547485698353,296.778409090909,296.803347500888,298.013352272727,297.675732144442,295.743437680331,296.303951957009,300.533475425027,296.816810746626,296.871187036688,298.187648773193
"708",296.645381650058,297.737542793968,297.566267186945,297.237948053533,296.318752358176,296.217067441073,299.434921680797,298.285449773615,297.233722756126,297.58730656017,297.214198858088,297.619419791482,297.873949085582,295.677397988059,296.515737082741,297.478211212158,300.267065360329,296.14507855502,297.131255340576,296.979310053045,297.151988636364,298.643279266357,297.3823527943,299.369853002375,297.754398207231,299.506972364946,296.625218478116,297.298144115101,297.405220447887,295.706272680109,296.940340909091,297.034001367742,298.656534090909,297.871573916349,296.206495111639,296.471653608842,300.640528592196,297.346106858687,296.777268843217,298.438708426736
"709",296.642151156339,297.972065388073,297.892800417813,297.595689322732,296.675953813033,296.776314336603,300.100669514049,298.550814403187,297.465209267356,297.640055431019,297.595390042392,297.79060530229,298.054328779741,296.122907118364,296.366953277588,297.718845367432,300.502317116477,296.387835207852,297.391972697865,296.911219232733,297.452166331898,298.969086386941,297.698030367765,299.888310935281,297.908945811879,299.555581040816,296.755130559748,297.161864055287,297.441675220836,296.277532542836,297.255397727273,297.379091574929,298.901988636364,297.999560130726,296.374697875977,296.652808934992,300.633662483909,297.416488924893,297.07781940807,298.814386263761
"710",297.129878304221,297.953678408536,298.222855099765,298.006175578724,297.222012606534,297.146788718484,299.981208662553,298.684969884699,297.802197751132,297.975186157227,297.764803452925,297.867390441895,298.028891823509,296.342143596302,297.01471266313,298.044655609131,300.379242498224,296.573641829057,297.495992487127,297.312982039018,297.692101010409,298.792929632014,298.078869074041,299.859793923118,297.733020227606,299.741795834628,297.180397588556,297.703244850852,297.613801782781,296.842762132124,297.539204545455,297.742725511031,298.944318181818,298.118756519664,296.615200875022,297.144980621338,300.541807348078,297.782316450639,297.584693561901,298.779340778698
"711",297.889669799805,298.738421908292,298.930259982022,298.424375221946,297.832407171076,297.602267109264,299.762420723655,298.884868552468,298.361434589733,298.382600056041,298.287431266091,298.224642458829,298.493562386253,296.987185183438,297.846275607022,298.831282528964,300.301930375533,297.388529898904,298.066304362904,298.070782817494,298.410418423739,299.284496238015,298.46844884699,299.874437991056,297.991554953835,299.413239496404,297.892700264671,298.288536418568,298.073130451549,297.245227120139,298.387215909091,298.180249855735,299.291193181818,298.15896765969,297.163754549893,297.273285189542,300.043294525147,298.363669447465,297.981775803999,299.434832416881
"712",298.225980793346,299.175141906738,299.569488664107,298.897655764493,298.482736691562,298.186128442938,299.661623521285,299.356042619185,298.760610961914,298.819575569846,298.737595575506,298.947759801691,298.851213281805,297.55397865989,298.34062312733,299.300674161044,300.347834985906,297.944984713468,298.439349434592,298.475198364258,298.973281513561,299.775469138406,298.917386280407,299.857419239391,298.633022169633,299.32392876365,298.090447096391,298.571766315807,298.51452997381,297.666564178467,298.655397727273,298.571911204945,299.616761363636,298.579287511652,297.626545854048,298.114966930043,300.079012298584,298.550222639604,298.456686332009,299.858718455922
"713",298.63879588734,299.475501043146,299.827041695335,299.558908219771,299.031386427446,298.808870905096,299.907367567583,299.782971954346,299.509530362216,299.435681637851,299.198932925138,299.11850641424,299.368609757857,298.197855862704,298.728128953414,299.700254752419,300.372888738459,298.854607530074,298.941106206721,299.078614599055,299.36286204945,300.174998820912,299.383218938654,300.117739937522,299.244510303844,299.220377141779,298.458308549361,299.348860099099,299.000685605136,297.970062672008,299.200568181818,298.680461744829,299.807386363636,299.120818536932,298.392109610818,298.702575336803,299.938525113192,298.672585227273,299.048665549538,299.896277063543
"714",299.082854531028,299.716165299849,300.102445151589,299.726367742365,299.327009235729,299.127725150368,299.361269725453,299.930695204301,299.729820736972,299.68617144498,299.715743394332,298.909377358176,299.812048686634,298.716413116455,299.135971762917,299.973939860951,300.044686334783,299.19282503995,299.570431171764,299.476420731978,299.601591352983,300.063421492143,299.421495957808,300.328782307018,299.481998235529,298.555534293435,299.155180150812,299.691212602095,298.951016027277,298.842071117054,299.698011363636,298.924420096658,300.183522727273,299.17184011286,298.801283333518,299.179450156472,299.438224029541,298.870550953258,299.776408663663,300.213835768266
"715",298.941262331876,299.977565279874,300.097197792747,299.905001137473,299.188152521307,299.149967540394,298.239207389138,299.543788493763,299.746711384166,299.372000052712,299.483066766912,298.356505376642,299.519180020419,298.498803919012,299.123874594949,299.644662198153,299.68092956543,299.06770102761,299.491885792125,299.387575669722,299.637068314986,300.049703840776,299.10357652144,299.893975067139,299.190520824086,297.554403270375,299.240647610751,299.778489338268,298.52690783414,298.54330888228,299.542897727273,298.564601898193,300.009659090909,298.78758801547,298.895062741366,299.084651461515,297.967017572576,298.861817932129,299.873792128129,300.102126104181
"716",298.001275357333,299.571344479648,299.863302612305,299.768139232289,298.348207022927,298.61059438532,297.27543813532,297.937220278653,299.023155489835,298.711534673517,298.552778694846,297.280001345548,299.041805891557,297.680069802024,298.308696400036,299.065920465643,298.244502951882,298.646492767334,298.547149519487,298.661282695423,298.905428730358,299.05053579157,298.341558352384,298.565007781982,298.368146722967,297.026063398881,298.626380226829,299.19581007524,297.291204209761,298.027051128041,298.979829545455,298.055081246116,298.959375,297.914688873291,298.356985820423,298.339083792947,297.002161199396,297.911151608554,298.669580979781,299.061954567649
"717",297.67048367587,298.826148986816,298.977547940341,299.370664908669,297.343203735352,297.733702434193,296.756494348699,296.932557331432,298.460705982555,297.90657972856,297.959863628041,295.919940462979,298.070349121094,296.895368472013,297.34302555431,298.461506236683,297.198068653454,298.127173337069,297.845777338201,297.916578396884,297.923788937655,297.728396259655,297.769793146307,297.300602444735,297.056510786577,295.892227519642,297.205877685547,298.443458695845,296.914579218084,297.501953749223,298.502272727273,297.33133059415,298.466477272727,297.315953480114,297.587219168923,297.471301755038,296.274984810569,297.000079553778,298.148438124223,298.307784964822
"718",297.135220822421,298.900280484286,298.872129683061,299.033441023393,296.753039689498,297.209459686279,296.27355187156,296.177299291437,297.846030495384,298.035941384055,297.959143205123,295.081031105735,297.234830128063,296.455122375488,297.042885173451,298.095974454013,297.059607765891,297.820283508301,297.347606104071,297.356213032116,297.963519911333,296.95341276689,297.058492487127,297.195479028875,296.303701712868,295.6547706604,296.746301338889,297.846128082275,296.875887576017,297.044280589711,297.613920454545,296.854537617077,298.058806818182,297.109044924649,297.360577947443,297.142314217307,296.159658605402,296.489418862083,297.524616657604,298.244737729159
"719",297.024273126776,299.16131362915,299.164326268976,299.488007354736,296.674467190829,296.952901736173,296.36721496582,296.158924241499,298.116803602739,297.953941483931,298.135137453946,294.925817663019,297.500842423873,296.276872045344,297.039525049383,298.546276369962,296.747800445557,297.996507679332,297.332779762962,297.810332558372,298.091178824685,297.379457369718,297.122268191251,297.31482259577,296.319062319669,295.674877721613,296.59235458374,297.778242145885,296.862494659424,296.528412350741,297.805397727273,296.842023329301,298.421590909091,297.180907093395,297.274639961936,296.714857829701,296.406523062966,296.275591000644,297.960663674094,298.21464434537
"720",297.417173350941,299.751940016313,299.72364543568,300.04572948109,297.287393673984,297.305877754905,296.718104553223,296.187734846635,298.556417430531,298.391268712824,298.127866987749,295.629339460893,297.455990878018,296.603634366122,297.29342027144,299.060324998335,296.72220472856,298.503155309504,297.379465970126,297.986032312567,298.375893471458,297.625749414617,297.473848100142,297.091407290372,296.390679931641,295.961669713801,296.767822681774,298.250524208762,297.076977469704,297.002933224765,298.508522727273,297.235667211359,298.640625,297.65396194458,297.547081895308,296.745454129306,296.507027435303,297.034511011297,298.479710180109,298.884494504062
"721",297.721268116344,299.772753143311,300.006076743386,300.199281172319,297.415160369873,297.147265070135,296.953273703835,296.391008273038,298.647826662931,298.66895349676,298.451451249556,295.917390511253,297.602871287953,296.785886937922,297.41161367243,299.045774286444,297.055441700328,298.671805225719,297.49068256725,298.178414362127,298.441964860396,297.504113284024,297.498971696333,297.23490302346,296.922040627219,296.088661956787,297.190285561301,298.293891629306,297.320800434459,297.330856253884,298.617045454545,297.348631772128,298.835795454545,297.479473876953,298.077824887362,297.101179226962,296.725003606623,297.283558724143,298.547896992077,298.972163252397
"722",298.4531079379,299.987688723477,299.905595189875,300.263376825506,297.812850327925,297.536270072243,297.477939952504,296.534616851807,298.153415957364,298.91373464411,298.816009590842,296.200177210028,297.472311609442,297.279167036577,297.838139273904,298.860108947754,297.394202423096,299.031664969704,297.602540519021,298.263689006459,298.768584788929,297.397808283026,297.880993582986,297.477852630615,297.281384069269,296.492100663619,297.405133958296,298.638718344949,297.728548778187,297.533154504949,299.246875,297.672381799871,298.980681818182,298.096344965154,298.392391135476,297.551584833319,297.402059173584,297.466050789573,298.664121038263,299.334091463956
"723",298.691627641158,300.07401823564,299.764307472923,300.259370214289,297.968971113725,297.935409545898,297.860488267378,297.127533167059,298.372501581365,299.068675231934,299.019748271595,297.082025770708,298.251821760698,297.493626195734,298.268522435969,298.845175656405,298.199515949596,298.994890733199,297.945268249512,298.581870131059,298.955154557662,298.043803058971,298.155197837136,297.861385137385,297.66591165716,297.087248299339,297.984478066184,298.722765280984,298.104011605003,297.987653975053,299.145170454545,298.246293293346,299.227840909091,298.501353593306,298.613510131836,298.03249317516,297.833909468217,298.049459284002,298.798135445335,299.249873282693
"724",299.229290979559,300.262610973011,299.687783189253,300.120430478183,298.609907670455,298.639421844482,298.202519989014,297.839814342152,299.249440765381,299.391557242654,299.749610554088,297.803723838113,298.822466486151,297.809470506148,298.806996987083,299.012854766846,298.558297937567,299.223794902455,298.453929693049,299.023272843794,299.085106173429,298.336342898282,298.741786818071,298.373030229048,298.087807533958,297.707416048917,298.443249373002,299.291209758412,298.412979472767,298.512264251709,299.006534090909,298.535297185724,299.517329545455,299.273659446023,298.95074636286,298.806598385898,298.093783291903,298.569134244052,299.097960870916,299.365980113636
"725",299.570141670921,300.345789961381,300.128759141402,300.396656729958,299.057788640803,299.301866080544,298.792697420987,298.31300388683,299.658798911355,299.764889387651,299.921650903875,298.246410786022,299.243069041859,298.655017783425,299.082482632724,299.413288324529,298.871409606934,299.635989241167,298.80035906705,299.814580952037,299.296160888672,298.710407950661,299.215781402588,298.706043659557,298.731643884832,298.610055958141,299.156374705922,299.846661585028,298.999162777987,298.920993596857,299.430397727273,299.173723255504,299.860511363636,299.793132781982,299.463972958651,299.412152515758,298.406983462247,299.35344210538,299.353880656849,299.695243211226
"726",299.909205280651,300.549182336981,300.172301205722,300.403089696711,299.553476298939,299.825815582275,299.202241793546,298.633446363969,300.114898959073,300.0641716697,300.283036942915,298.600006935813,299.321525781805,298.804208651456,299.312043692849,299.174857122248,298.726783613725,300.134220123291,298.86094714078,300.010757654363,299.488564369895,298.770378806374,299.649105973677,298.82993108576,299.213917957653,299.052817257968,299.584512953325,299.957170313055,299.454703729803,299.200098904696,299.535227272727,299.469184528698,300.211079545455,299.861014279452,299.747435760498,299.898955327814,298.900452284379,299.62859101729,299.18470063643,299.187456443093
