2.364974975585937500e+01 2.539065551757812500e+01 2.403411865234375000e+01 2.487747192382812500e+01 2.426208496093750000e+01 2.519665527343750000e+01 2.386465454101562500e+01 2.426379394531250000e+01 2.438528442382812500e+01 2.493444824218750000e+01 2.478680419921875000e+01 2.458914184570312500e+01 2.467373657226562500e+01 2.474407958984375000e+01 2.403994750976562500e+01 2.425460815429687500e+01 2.404760742187500000e+01 2.368627929687500000e+01 2.394482421875000000e+01 2.437930297851562500e+01 2.417617797851562500e+01 2.470126342773437500e+01 2.505041503906250000e+01 2.381851196289062500e+01 2.357522583007812500e+01 2.399645996093750000e+01 2.554531860351562500e+01 2.376614379882812500e+01 2.413693237304687500e+01 2.351535034179687500e+01 2.351281738281250000e+01 2.330340576171875000e+01 2.490444946289062500e+01 2.476382446289062500e+01
2.445889282226562500e+01 2.593386840820312500e+01 2.462582397460937500e+01 2.539453125000000000e+01 2.474215698242187500e+01 2.539987182617187500e+01 2.418096923828125000e+01 2.451800537109375000e+01 2.466473388671875000e+01 2.521014404296875000e+01 2.490640258789062500e+01 2.489569091796875000e+01 2.474377441406250000e+01 2.520831298828125000e+01 2.436453247070312500e+01 2.469378662109375000e+01 2.454550170898437500e+01 2.397344970703125000e+01 2.436322021484375000e+01 2.460064697265625000e+01 2.434741210937500000e+01 2.504467773437500000e+01 2.517077636718750000e+01 2.385482788085937500e+01 2.366094970703125000e+01 2.438232421875000000e+01 2.570220947265625000e+01 2.432934570312500000e+01 2.437481689453125000e+01 2.383779907226562500e+01 2.394201660156250000e+01 2.384176635742187500e+01 2.519372558593750000e+01 2.472171020507812500e+01
2.485263061523437500e+01 2.621328735351562500e+01 2.515444946289062500e+01 2.586843872070312500e+01 2.548846435546875000e+01 2.527215576171875000e+01 2.486749267578125000e+01 2.503164672851562500e+01 2.525064086914062500e+01 2.568145751953125000e+01 2.577755737304687500e+01 2.530923461914062500e+01 2.541140747070312500e+01 2.556094360351562500e+01 2.448706054687500000e+01 2.541387939453125000e+01 2.509805297851562500e+01 2.460949707031250000e+01 2.473391723632812500e+01 2.515121459960937500e+01 2.481112670898437500e+01 2.542520141601562500e+01 2.578393554687500000e+01 2.432070922851562500e+01 2.446624755859375000e+01 2.509036254882812500e+01 2.606604003906250000e+01 2.485864257812500000e+01 2.511734008789062500e+01 2.454913330078125000e+01 2.461422729492187500e+01 2.417245483398437500e+01 2.554269409179687500e+01 2.537622070312500000e+01
2.510873413085937500e+01 2.654815673828125000e+01 2.575112915039062500e+01 2.636233520507812500e+01 2.588317871093750000e+01 2.556143188476562500e+01 2.547485351562500000e+01 2.558749389648437500e+01 2.581484985351562500e+01 2.610745239257812500e+01 2.625405883789062500e+01 2.569940185546875000e+01 2.600540161132812500e+01 2.611477661132812500e+01 2.531893920898437500e+01 2.582397460937500000e+01 2.555511474609375000e+01 2.526406860351562500e+01 2.560772705078125000e+01 2.589260864257812500e+01 2.523355102539062500e+01 2.602172851562500000e+01 2.630374145507812500e+01 2.496292114257812500e+01 2.517120361328125000e+01 2.555163574218750000e+01 2.631072998046875000e+01 2.526144409179687500e+01 2.566970825195312500e+01 2.510311889648437500e+01 2.518707275390625000e+01 2.466305541992187500e+01 2.612335205078125000e+01 2.595434570312500000e+01
2.584591674804687500e+01 2.675219726562500000e+01 2.627630615234375000e+01 2.679974365234375000e+01 2.623178100585937500e+01 2.601947021484375000e+01 2.586651611328125000e+01 2.610290527343750000e+01 2.629235839843750000e+01 2.679779052734375000e+01 2.661703491210937500e+01 2.613592529296875000e+01 2.639492797851562500e+01 2.654669189453125000e+01 2.616595458984375000e+01 2.628820800781250000e+01 2.605862426757812500e+01 2.594512939453125000e+01 2.624829101562500000e+01 2.637579345703125000e+01 2.587506103515625000e+01 2.663342285156250000e+01 2.667755126953125000e+01 2.565191650390625000e+01 2.574716186523437500e+01 2.611074829101562500e+01 2.659677124023437500e+01 2.585943603515625000e+01 2.614779663085937500e+01 2.540795898437500000e+01 2.559332275390625000e+01 2.521817016601562500e+01 2.663024902343750000e+01 2.641183471679687500e+01
2.625830078125000000e+01 2.698934936523437500e+01 2.680068969726562500e+01 2.698309326171875000e+01 2.656491088867187500e+01 2.572903442382812500e+01 2.637176513671875000e+01 2.653964233398437500e+01 2.663223266601562500e+01 2.685247802734375000e+01 2.678530883789062500e+01 2.640255737304687500e+01 2.672470092773437500e+01 2.697940063476562500e+01 2.625363159179687500e+01 2.654913330078125000e+01 2.638497924804687500e+01 2.631942749023437500e+01 2.673437500000000000e+01 2.649636840820312500e+01 2.616326904296875000e+01 2.683679199218750000e+01 2.651846313476562500e+01 2.588558959960937500e+01 2.621499633789062500e+01 2.641333007812500000e+01 2.650000000000000000e+01 2.631008911132812500e+01 2.648544311523437500e+01 2.553836059570312500e+01 2.610876464843750000e+01 2.580993652343750000e+01 2.680059814453125000e+01 2.664276123046875000e+01
2.629559326171875000e+01 2.662756347656250000e+01 2.654620361328125000e+01 2.651467895507812500e+01 2.622683715820312500e+01 2.517315673828125000e+01 2.633288574218750000e+01 2.651470947265625000e+01 2.620892333984375000e+01 2.683724975585937500e+01 2.605828857421875000e+01 2.606027221679687500e+01 2.690609741210937500e+01 2.689706420898437500e+01 2.621029663085937500e+01 2.688836669921875000e+01 2.612890625000000000e+01 2.627166748046875000e+01 2.643954467773437500e+01 2.664575195312500000e+01 2.621078491210937500e+01 2.648220825195312500e+01 2.608447265625000000e+01 2.566427612304687500e+01 2.570465087890625000e+01 2.577816772460937500e+01 2.594070434570312500e+01 2.626715087890625000e+01 2.655059814453125000e+01 2.548806762695312500e+01 2.636453247070312500e+01 2.596902465820312500e+01 2.677990722656250000e+01 2.666500854492187500e+01
2.559201049804687500e+01 2.530035400390625000e+01 2.583901977539062500e+01 2.579629516601562500e+01 2.511651611328125000e+01 2.404016113281250000e+01 2.562908935546875000e+01 2.565951538085937500e+01 2.584738159179687500e+01 2.623452758789062500e+01 2.545632934570312500e+01 2.469146728515625000e+01 2.629318237304687500e+01 2.601480102539062500e+01 2.533654785156250000e+01 2.641802978515625000e+01 2.563208007812500000e+01 2.544601440429687500e+01 2.609909057617187500e+01 2.575860595703125000e+01 2.509240722656250000e+01 2.571264648437500000e+01 2.495745849609375000e+01 2.525881958007812500e+01 2.479687500000000000e+01 2.512991333007812500e+01 2.482589721679687500e+01 2.555715942382812500e+01 2.585086059570312500e+01 2.474887084960937500e+01 2.588818359375000000e+01 2.545596313476562500e+01 2.594015502929687500e+01 2.642910766601562500e+01
2.454519653320312500e+01 2.417773437500000000e+01 2.526620483398437500e+01 2.429833984375000000e+01 2.477069091796875000e+01 2.262026977539062500e+01 2.459887695312500000e+01 2.489910888671875000e+01 2.479626464843750000e+01 2.546932983398437500e+01 2.419171142578125000e+01 2.375418090820312500e+01 2.484530639648437500e+01 2.508786010742187500e+01 2.437982177734375000e+01 2.588668823242187500e+01 2.481286621093750000e+01 2.464691162109375000e+01 2.515307617187500000e+01 2.449716186523437500e+01 2.432394409179687500e+01 2.525173950195312500e+01 2.394366455078125000e+01 2.425775146484375000e+01 2.420050048828125000e+01 2.408575439453125000e+01 2.405252075195312500e+01 2.441168212890625000e+01 2.451617431640625000e+01 2.382528686523437500e+01 2.490319824218750000e+01 2.455966186523437500e+01 2.515423583984375000e+01 2.593637084960937500e+01
2.427413940429687500e+01 2.381491088867187500e+01 2.466629028320312500e+01 2.417541503906250000e+01 2.400845336914062500e+01 2.255755615234375000e+01 2.436334228515625000e+01 2.423687744140625000e+01 2.467852783203125000e+01 2.510549926757812500e+01 2.354879760742187500e+01 2.336016845703125000e+01 2.428652954101562500e+01 2.534289550781250000e+01 2.380203247070312500e+01 2.573522949218750000e+01 2.427825927734375000e+01 2.468585205078125000e+01 2.489169311523437500e+01 2.426229858398437500e+01 2.399456787109375000e+01 2.471121215820312500e+01 2.358035278320312500e+01 2.407794189453125000e+01 2.366259765625000000e+01 2.415948486328125000e+01 2.371112060546875000e+01 2.383877563476562500e+01 2.394647216796875000e+01 2.339288330078125000e+01 2.482040405273437500e+01 2.387387084960937500e+01 2.439916992187500000e+01 2.543460083007812500e+01
2.405426025390625000e+01 2.357467651367187500e+01 2.492642211914062500e+01 2.469662475585937500e+01 2.388555908203125000e+01 2.238095092773437500e+01 2.435662841796875000e+01 2.421813964843750000e+01 2.498117065429687500e+01 2.565216064453125000e+01 2.382266235351562500e+01 2.347006225585937500e+01 2.426293945312500000e+01 2.547912597656250000e+01 2.354672241210937500e+01 2.621826171875000000e+01 2.428781127929687500e+01 2.482489013671875000e+01 2.537649536132812500e+01 2.437695312500000000e+01 2.397976684570312500e+01 2.453866577148437500e+01 2.342794799804687500e+01 2.384521484375000000e+01 2.360977172851562500e+01 2.400247192382812500e+01 2.325659179687500000e+01 2.389437866210937500e+01 2.413510131835937500e+01 2.336532592773437500e+01 2.495071411132812500e+01 2.384063720703125000e+01 2.514764404296875000e+01 2.603912353515625000e+01
2.451538085937500000e+01 2.404702758789062500e+01 2.521044921875000000e+01 2.492559814453125000e+01 2.400799560546875000e+01 2.290899658203125000e+01 2.446725463867187500e+01 2.453704833984375000e+01 2.537918090820312500e+01 2.577770996093750000e+01 2.412561035156250000e+01 2.364620971679687500e+01 2.499877929687500000e+01 2.631182861328125000e+01 2.375942993164062500e+01 2.689736938476562500e+01 2.441732788085937500e+01 2.505529785156250000e+01 2.579022216796875000e+01 2.454537963867187500e+01 2.449221801757812500e+01 2.501669311523437500e+01 2.389413452148437500e+01 2.410488891601562500e+01 2.419201660156250000e+01 2.430264282226562500e+01 2.376406860351562500e+01 2.384265136718750000e+01 2.404196166992187500e+01 2.331646728515625000e+01 2.507440185546875000e+01 2.399432373046875000e+01 2.549688720703125000e+01 2.614212036132812500e+01
2.514041137695312500e+01 2.421151733398437500e+01 2.582312011718750000e+01 2.457638549804687500e+01 2.410897827148437500e+01 2.274465942382812500e+01 2.473956298828125000e+01 2.469949340820312500e+01 2.553521728515625000e+01 2.639779663085937500e+01 2.382632446289062500e+01 2.385208129882812500e+01 2.495770263671875000e+01 2.654379272460937500e+01 2.402847290039062500e+01 2.717044067382812500e+01 2.465924072265625000e+01 2.520574951171875000e+01 2.591491699218750000e+01 2.472433471679687500e+01 2.452688598632812500e+01 2.569338989257812500e+01 2.397470092773437500e+01 2.435946655273437500e+01 2.438372802734375000e+01 2.459918212890625000e+01 2.427206420898437500e+01 2.425082397460937500e+01 2.451870727539062500e+01 2.340936279296875000e+01 2.537426757812500000e+01 2.407812500000000000e+01 2.601962280273437500e+01 2.642138671875000000e+01
2.532739257812500000e+01 2.469842529296875000e+01 2.611691284179687500e+01 2.505917358398437500e+01 2.454962158203125000e+01 2.328735351562500000e+01 2.483895874023437500e+01 2.489620971679687500e+01 2.602410888671875000e+01 2.679931640625000000e+01 2.394781494140625000e+01 2.416140747070312500e+01 2.530917358398437500e+01 2.621636962890625000e+01 2.430725097656250000e+01 2.727694702148437500e+01 2.493209838867187500e+01 2.532235717773437500e+01 2.617169189453125000e+01 2.515155029296875000e+01 2.529251098632812500e+01 2.557235717773437500e+01 2.456896972656250000e+01 2.468731689453125000e+01 2.497116088867187500e+01 2.506091308593750000e+01 2.486474609375000000e+01 2.433697509765625000e+01 2.450375366210937500e+01 2.376049804687500000e+01 2.563449096679687500e+01 2.432186889648437500e+01 2.593182373046875000e+01 2.666262817382812500e+01
2.609454345703125000e+01 2.516317749023437500e+01 2.619287109375000000e+01 2.551699829101562500e+01 2.506231689453125000e+01 2.354943847656250000e+01 2.510177612304687500e+01 2.512234497070312500e+01 2.611148071289062500e+01 2.655926513671875000e+01 2.456515502929687500e+01 2.479614257812500000e+01 2.531668090820312500e+01 2.576632690429687500e+01 2.505178833007812500e+01 2.719708251953125000e+01 2.561691284179687500e+01 2.605981445312500000e+01 2.592950439453125000e+01 2.532165527343750000e+01 2.588217163085937500e+01 2.573876953125000000e+01 2.519338989257812500e+01 2.507925415039062500e+01 2.522244262695312500e+01 2.515942382812500000e+01 2.518756103515625000e+01 2.465060424804687500e+01 2.514306640625000000e+01 2.453607177734375000e+01 2.602096557617187500e+01 2.498864746093750000e+01 2.607232666015625000e+01 2.671740722656250000e+01
2.647640991210937500e+01 2.575015258789062500e+01 2.637686157226562500e+01 2.579574584960937500e+01 2.550653076171875000e+01 2.377655029296875000e+01 2.542623901367187500e+01 2.544720458984375000e+01 2.626168823242187500e+01 2.652044677734375000e+01 2.532687377929687500e+01 2.529800415039062500e+01 2.528283691406250000e+01 2.581668090820312500e+01 2.561959838867187500e+01 2.723529052734375000e+01 2.594445800781250000e+01 2.658941650390625000e+01 2.600711059570312500e+01 2.588745117187500000e+01 2.634616088867187500e+01 2.632608032226562500e+01 2.537393188476562500e+01 2.580975341796875000e+01 2.549063110351562500e+01 2.558181762695312500e+01 2.579638671875000000e+01 2.503225708007812500e+01 2.568008422851562500e+01 2.524090576171875000e+01 2.620596313476562500e+01 2.526904296875000000e+01 2.630340576171875000e+01 2.667691040039062500e+01
2.687942504882812500e+01 2.636370849609375000e+01 2.670422363281250000e+01 2.586392211914062500e+01 2.574606323242187500e+01 2.480209350585937500e+01 2.592568969726562500e+01 2.596533203125000000e+01 2.657308959960937500e+01 2.657052612304687500e+01 2.590219116210937500e+01 2.576293945312500000e+01 2.555926513671875000e+01 2.606887817382812500e+01 2.593814086914062500e+01 2.730694580078125000e+01 2.648715209960937500e+01 2.682089233398437500e+01 2.618942260742187500e+01 2.643624877929687500e+01 2.669900512695312500e+01 2.667831420898437500e+01 2.578344726562500000e+01 2.638775634765625000e+01 2.617410278320312500e+01 2.614230346679687500e+01 2.628225708007812500e+01 2.563656616210937500e+01 2.603594970703125000e+01 2.570086669921875000e+01 2.669583129882812500e+01 2.590228271484375000e+01 2.639953613281250000e+01 2.639218139648437500e+01
2.696456909179687500e+01 2.668530273437500000e+01 2.679864501953125000e+01 2.576788330078125000e+01 2.600781250000000000e+01 2.520159912109375000e+01 2.624954223632812500e+01 2.614581298828125000e+01 2.624282836914062500e+01 2.608184814453125000e+01 2.589648437500000000e+01 2.616607666015625000e+01 2.543725585937500000e+01 2.603170776367187500e+01 2.605944824218750000e+01 2.716900634765625000e+01 2.679791259765625000e+01 2.725524902343750000e+01 2.568646240234375000e+01 2.670416259765625000e+01 2.695370483398437500e+01 2.682891845703125000e+01 2.623352050781250000e+01 2.664913940429687500e+01 2.652774047851562500e+01 2.645144653320312500e+01 2.665197753906250000e+01 2.585034179687500000e+01 2.618258666992187500e+01 2.585198974609375000e+01 2.708096313476562500e+01 2.607727050781250000e+01 2.584036254882812500e+01 2.561428833007812500e+01
2.669601440429687500e+01 2.672338867187500000e+01 2.643841552734375000e+01 2.553601074218750000e+01 2.581991577148437500e+01 2.491336059570312500e+01 2.602645874023437500e+01 2.592559814453125000e+01 2.564978027343750000e+01 2.508139038085937500e+01 2.568215942382812500e+01 2.594253540039062500e+01 2.461782836914062500e+01 2.587561035156250000e+01 2.561648559570312500e+01 2.642010498046875000e+01 2.663543701171875000e+01 2.691598510742187500e+01 2.482427978515625000e+01 2.667260742187500000e+01 2.662716674804687500e+01 2.645343017578125000e+01 2.631439208984375000e+01 2.655383300781250000e+01 2.636932373046875000e+01 2.617767333984375000e+01 2.676144409179687500e+01 2.554370117187500000e+01 2.593508911132812500e+01 2.577188110351562500e+01 2.648083496093750000e+01 2.574032592773437500e+01 2.450180053710937500e+01 2.494735717773437500e+01
2.556665039062500000e+01 2.609652709960937500e+01 2.574304199218750000e+01 2.441787719726562500e+01 2.467947387695312500e+01 2.419946289062500000e+01 2.503042602539062500e+01 2.491149902343750000e+01 2.516015625000000000e+01 2.424215698242187500e+01 2.495809936523437500e+01 2.487396240234375000e+01 2.335858154296875000e+01 2.445336914062500000e+01 2.469097900390625000e+01 2.474044799804687500e+01 2.559454345703125000e+01 2.619686889648437500e+01 2.286700439453125000e+01 2.625430297851562500e+01 2.588934326171875000e+01 2.565124511718750000e+01 2.503381347656250000e+01 2.604711914062500000e+01 2.546252441406250000e+01 2.525479125976562500e+01 2.584912109375000000e+01 2.483132934570312500e+01 2.457513427734375000e+01 2.510226440429687500e+01 2.527957153320312500e+01 2.476477050781250000e+01 2.350772094726562500e+01 2.404974365234375000e+01
2.445693969726562500e+01 2.500497436523437500e+01 2.484515380859375000e+01 2.372360229492187500e+01 2.346380615234375000e+01 2.348120117187500000e+01 2.414889526367187500e+01 2.408520507812500000e+01 2.419940185546875000e+01 2.350827026367187500e+01 2.402865600585937500e+01 2.398474121093750000e+01 2.257925415039062500e+01 2.362145996093750000e+01 2.383737182617187500e+01 2.370642089843750000e+01 2.471936035156250000e+01 2.518637084960937500e+01 2.243695068359375000e+01 2.519851684570312500e+01 2.517413330078125000e+01 2.464727783203125000e+01 2.429339599609375000e+01 2.539837646484375000e+01 2.433795166015625000e+01 2.498770141601562500e+01 2.492605590820312500e+01 2.385662841796875000e+01 2.401351928710937500e+01 2.422756958007812500e+01 2.393905639648437500e+01 2.382925415039062500e+01 2.243209838867187500e+01 2.334991455078125000e+01
2.402032470703125000e+01 2.484576416015625000e+01 2.439678955078125000e+01 2.345709228515625000e+01 2.318084716796875000e+01 2.301156616210937500e+01 2.353280639648437500e+01 2.366989135742187500e+01 2.368722534179687500e+01 2.292529296875000000e+01 2.385726928710937500e+01 2.305889892578125000e+01 2.194937133789062500e+01 2.340255737304687500e+01 2.330773925781250000e+01 2.314456176757812500e+01 2.417895507812500000e+01 2.482507324218750000e+01 2.261785888671875000e+01 2.463681030273437500e+01 2.497213745117187500e+01 2.379409790039062500e+01 2.365625000000000000e+01 2.476788330078125000e+01 2.398049926757812500e+01 2.435778808593750000e+01 2.430639648437500000e+01 2.295858764648437500e+01 2.321441650390625000e+01 2.422470092773437500e+01 2.416549682617187500e+01 2.352926635742187500e+01 2.252420043945312500e+01 2.294644165039062500e+01
