2.296942138671875000e+01 2.425103759765625000e+01 2.410955810546875000e+01 2.401531982421875000e+01 2.438323974609375000e+01 2.396859741210937500e+01 2.366143798828125000e+01 2.355538940429687500e+01 2.430258178710937500e+01 2.474826049804687500e+01 2.477468872070312500e+01 2.332504272460937500e+01 2.483459472656250000e+01 2.318225097656250000e+01 2.505810546875000000e+01
2.324688720703125000e+01 2.445095825195312500e+01 2.433859252929687500e+01 2.403009033203125000e+01 2.450073242187500000e+01 2.411160278320312500e+01 2.406716918945312500e+01 2.389477539062500000e+01 2.425067138671875000e+01 2.504312133789062500e+01 2.485223388671875000e+01 2.377969360351562500e+01 2.493078613281250000e+01 2.335995483398437500e+01 2.518399047851562500e+01
2.383175659179687500e+01 2.507299804687500000e+01 2.488583374023437500e+01 2.445294189453125000e+01 2.484832763671875000e+01 2.452020263671875000e+01 2.451373291015625000e+01 2.435171508789062500e+01 2.451168823242187500e+01 2.518786621093750000e+01 2.503805541992187500e+01 2.424548339843750000e+01 2.532485961914062500e+01 2.376724243164062500e+01 2.524884033203125000e+01
2.428738403320312500e+01 2.538650512695312500e+01 2.532879638671875000e+01 2.481921386718750000e+01 2.531546020507812500e+01 2.515618896484375000e+01 2.515090942382812500e+01 2.497393798828125000e+01 2.521243286132812500e+01 2.562426757812500000e+01 2.542712402343750000e+01 2.493225097656250000e+01 2.565554809570312500e+01 2.472534179687500000e+01 2.558703613281250000e+01
2.508325195312500000e+01 2.607357788085937500e+01 2.580474853515625000e+01 2.514749145507812500e+01 2.585000610351562500e+01 2.577587890625000000e+01 2.563424682617187500e+01 2.556265258789062500e+01 2.537255859375000000e+01 2.584780883789062500e+01 2.609375000000000000e+01 2.542358398437500000e+01 2.590957641601562500e+01 2.534197998046875000e+01 2.613354492187500000e+01
2.560403442382812500e+01 2.663778686523437500e+01 2.609353637695312500e+01 2.588037109375000000e+01 2.637301635742187500e+01 2.627536010742187500e+01 2.624267578125000000e+01 2.595050048828125000e+01 2.565087890625000000e+01 2.633276367187500000e+01 2.640838623046875000e+01 2.591442871093750000e+01 2.614517211914062500e+01 2.557342529296875000e+01 2.661810302734375000e+01
2.585781860351562500e+01 2.678210449218750000e+01 2.662280273437500000e+01 2.613656616210937500e+01 2.685278320312500000e+01 2.662094116210937500e+01 2.642706298828125000e+01 2.642315673828125000e+01 2.607632446289062500e+01 2.688702392578125000e+01 2.655767822265625000e+01 2.643118286132812500e+01 2.669360351562500000e+01 2.609140014648437500e+01 2.651300048828125000e+01
2.559460449218750000e+01 2.678302001953125000e+01 2.659204101562500000e+01 2.601220703125000000e+01 2.679397583007812500e+01 2.594088745117187500e+01 2.621362304687500000e+01 2.628152465820312500e+01 2.571441650390625000e+01 2.656372070312500000e+01 2.596978759765625000e+01 2.644445800781250000e+01 2.610552978515625000e+01 2.598394775390625000e+01 2.625164794921875000e+01
2.485589599609375000e+01 2.629464721679687500e+01 2.611761474609375000e+01 2.534396362304687500e+01 2.650280761718750000e+01 2.524429321289062500e+01 2.576739501953125000e+01 2.510897827148437500e+01 2.449276733398437500e+01 2.528594970703125000e+01 2.518035888671875000e+01 2.615625000000000000e+01 2.561755371093750000e+01 2.514025878906250000e+01 2.524722290039062500e+01
2.417813110351562500e+01 2.540905761718750000e+01 2.510348510742187500e+01 2.450454711914062500e+01 2.515661621093750000e+01 2.420513916015625000e+01 2.477783203125000000e+01 2.439175415039062500e+01 2.332141113281250000e+01 2.474514770507812500e+01 2.413613891601562500e+01 2.589144897460937500e+01 2.485623168945312500e+01 2.411434936523437500e+01 2.402105712890625000e+01
2.354858398437500000e+01 2.563137817382812500e+01 2.504803466796875000e+01 2.382070922851562500e+01 2.547726440429687500e+01 2.364199829101562500e+01 2.442034912109375000e+01 2.381552124023437500e+01 2.310739135742187500e+01 2.422607421875000000e+01 2.415270996093750000e+01 2.526028442382812500e+01 2.447607421875000000e+01 2.372891235351562500e+01 2.357522583007812500e+01
2.317779541015625000e+01 2.570391845703125000e+01 2.556051635742187500e+01 2.390057373046875000e+01 2.541934204101562500e+01 2.414938354492187500e+01 2.445498657226562500e+01 2.388385009765625000e+01 2.279702758789062500e+01 2.428921508789062500e+01 2.434033203125000000e+01 2.525625610351562500e+01 2.482452392578125000e+01 2.364273071289062500e+01 2.405319213867187500e+01
2.379275512695312500e+01 2.616702270507812500e+01 2.577749633789062500e+01 2.418789672851562500e+01 2.599255371093750000e+01 2.408273315429687500e+01 2.506719970703125000e+01 2.380368041992187500e+01 2.320480346679687500e+01 2.466064453125000000e+01 2.419390869140625000e+01 2.561456298828125000e+01 2.546804809570312500e+01 2.367584228515625000e+01 2.413076782226562500e+01
2.381860351562500000e+01 2.662716674804687500e+01 2.623770141601562500e+01 2.438751220703125000e+01 2.662918090820312500e+01 2.462817382812500000e+01 2.554495239257812500e+01 2.432843017578125000e+01 2.352026367187500000e+01 2.464730834960937500e+01 2.468594360351562500e+01 2.542172241210937500e+01 2.576306152343750000e+01 2.450497436523437500e+01 2.443426513671875000e+01
2.441116333007812500e+01 2.682415771484375000e+01 2.660226440429687500e+01 2.470126342773437500e+01 2.650192260742187500e+01 2.473937988281250000e+01 2.556314086914062500e+01 2.427688598632812500e+01 2.375143432617187500e+01 2.527960205078125000e+01 2.514950561523437500e+01 2.615405273437500000e+01 2.598907470703125000e+01 2.472207641601562500e+01 2.460055541992187500e+01
2.497814941406250000e+01 2.687188720703125000e+01 2.685845947265625000e+01 2.484045410156250000e+01 2.657812500000000000e+01 2.548486328125000000e+01 2.642236328125000000e+01 2.467813110351562500e+01 2.438119506835937500e+01 2.570733642578125000e+01 2.537673950195312500e+01 2.638607788085937500e+01 2.629595947265625000e+01 2.495663452148437500e+01 2.511727905273437500e+01
2.555828857421875000e+01 2.692266845703125000e+01 2.677667236328125000e+01 2.503564453125000000e+01 2.686657714843750000e+01 2.612313842773437500e+01 2.687463378906250000e+01 2.512692260742187500e+01 2.500454711914062500e+01 2.588650512695312500e+01 2.584942626953125000e+01 2.657830810546875000e+01 2.654223632812500000e+01 2.509170532226562500e+01 2.562664794921875000e+01
2.596371459960937500e+01 2.687615966796875000e+01 2.693771362304687500e+01 2.562350463867187500e+01 2.694763183593750000e+01 2.635791015625000000e+01 2.708261108398437500e+01 2.580468750000000000e+01 2.547546386718750000e+01 2.656469726562500000e+01 2.637710571289062500e+01 2.681207275390625000e+01 2.683123779296875000e+01 2.563973999023437500e+01 2.618170166015625000e+01
2.637081909179687500e+01 2.626303100585937500e+01 2.709500122070312500e+01 2.599572753906250000e+01 2.664721679687500000e+01 2.671203613281250000e+01 2.739126586914062500e+01 2.604644775390625000e+01 2.591842651367187500e+01 2.672671508789062500e+01 2.644503784179687500e+01 2.702423095703125000e+01 2.672357177734375000e+01 2.584933471679687500e+01 2.622415161132812500e+01
2.626931762695312500e+01 2.550787353515625000e+01 2.706604003906250000e+01 2.588507080078125000e+01 2.668981933593750000e+01 2.655865478515625000e+01 2.727017211914062500e+01 2.543026733398437500e+01 2.591058349609375000e+01 2.601211547851562500e+01 2.572552490234375000e+01 2.658468627929687500e+01 2.600708007812500000e+01 2.556594848632812500e+01 2.580178833007812500e+01
2.539459228515625000e+01 2.365185546875000000e+01 2.597201538085937500e+01 2.473294067382812500e+01 2.498483276367187500e+01 2.557385253906250000e+01 2.650027465820312500e+01 2.449014282226562500e+01 2.525155639648437500e+01 2.485488891601562500e+01 2.455895996093750000e+01 2.578900146484375000e+01 2.452816772460937500e+01 2.451660156250000000e+01 2.496575927734375000e+01
2.450534057617187500e+01 2.317276000976562500e+01 2.524911499023437500e+01 2.380337524414062500e+01 2.374514770507812500e+01 2.427316284179687500e+01 2.552328491210937500e+01 2.342520141601562500e+01 2.446282958984375000e+01 2.383834838867187500e+01 2.362747192382812500e+01 2.508837890625000000e+01 2.354666137695312500e+01 2.344494628906250000e+01 2.408514404296875000e+01
2.414718627929687500e+01 2.278414916992187500e+01 2.466458129882812500e+01 2.339672851562500000e+01 2.385855102539062500e+01 2.395568847656250000e+01 2.542825317382812500e+01 2.278704833984375000e+01 2.366314697265625000e+01 2.322119140625000000e+01 2.356561279296875000e+01 2.452932739257812500e+01 2.315780639648437500e+01 2.323880004882812500e+01 2.354754638671875000e+01
2.428649902343750000e+01 2.306060791015625000e+01 2.464813232421875000e+01 2.353134155273437500e+01 2.422052001953125000e+01 2.420010375976562500e+01 2.579873657226562500e+01 2.273431396484375000e+01 2.357812500000000000e+01 2.375918579101562500e+01 2.341586303710937500e+01 2.497763061523437500e+01 2.357867431640625000e+01 2.305999755859375000e+01 2.352413940429687500e+01
2.438815307617187500e+01 2.332489013671875000e+01 2.540432739257812500e+01 2.387405395507812500e+01 2.449606323242187500e+01 2.459521484375000000e+01 2.641213989257812500e+01 2.326669311523437500e+01 2.345059204101562500e+01 2.418734741210937500e+01 2.358764648437500000e+01 2.506582641601562500e+01 2.396975708007812500e+01 2.333966064453125000e+01 2.371090698242187500e+01
2.490893554687500000e+01 2.346664428710937500e+01 2.582290649414062500e+01 2.420239257812500000e+01 2.493713378906250000e+01 2.471286010742187500e+01 2.685104370117187500e+01 2.362884521484375000e+01 2.377346801757812500e+01 2.449377441406250000e+01 2.413720703125000000e+01 2.553717041015625000e+01 2.443252563476562500e+01 2.359487915039062500e+01 2.436148071289062500e+01
2.551358032226562500e+01 2.405615234375000000e+01 2.627386474609375000e+01 2.444671630859375000e+01 2.517974853515625000e+01 2.477658081054687500e+01 2.688610839843750000e+01 2.380496215820312500e+01 2.402951049804687500e+01 2.472064208984375000e+01 2.437503051757812500e+01 2.578295898437500000e+01 2.450637817382812500e+01 2.405859375000000000e+01 2.494613647460937500e+01
2.596997070312500000e+01 2.448532104492187500e+01 2.610498046875000000e+01 2.483053588867187500e+01 2.554968261718750000e+01 2.545211791992187500e+01 2.688455200195312500e+01 2.435964965820312500e+01 2.486230468750000000e+01 2.530072021484375000e+01 2.487609863281250000e+01 2.584991455078125000e+01 2.508438110351562500e+01 2.444485473632812500e+01 2.565704345703125000e+01
2.616030883789062500e+01 2.499865722656250000e+01 2.629617309570312500e+01 2.557025146484375000e+01 2.578106689453125000e+01 2.567776489257812500e+01 2.681079101562500000e+01 2.499069213867187500e+01 2.538714599609375000e+01 2.571868896484375000e+01 2.558584594726562500e+01 2.622778320312500000e+01 2.607299804687500000e+01 2.494226074218750000e+01 2.582586669921875000e+01
2.657791137695312500e+01 2.539672851562500000e+01 2.633248901367187500e+01 2.611248779296875000e+01 2.611102294921875000e+01 2.628170776367187500e+01 2.685873413085937500e+01 2.553680419921875000e+01 2.604815673828125000e+01 2.616735839843750000e+01 2.624600219726562500e+01 2.641653442382812500e+01 2.643386840820312500e+01 2.559957885742187500e+01 2.632067871093750000e+01
2.681350708007812500e+01 2.572302246093750000e+01 2.594595336914062500e+01 2.640710449218750000e+01 2.597848510742187500e+01 2.644949340820312500e+01 2.629614257812500000e+01 2.606506347656250000e+01 2.615945434570312500e+01 2.634893798828125000e+01 2.662701416015625000e+01 2.637442016601562500e+01 2.637222290039062500e+01 2.605487060546875000e+01 2.654071044921875000e+01
2.609912109375000000e+01 2.543606567382812500e+01 2.487091064453125000e+01 2.643054199218750000e+01 2.547094726562500000e+01 2.527954101562500000e+01 2.428289794921875000e+01 2.597982788085937500e+01 2.599761962890625000e+01 2.622009277343750000e+01 2.640994262695312500e+01 2.541195678710937500e+01 2.597265625000000000e+01 2.605255126953125000e+01 2.654031372070312500e+01
2.552252197265625000e+01 2.466339111328125000e+01 2.360583496093750000e+01 2.571563720703125000e+01 2.494140625000000000e+01 2.456033325195312500e+01 2.364682006835937500e+01 2.518975830078125000e+01 2.485873413085937500e+01 2.499969482421875000e+01 2.524298095703125000e+01 2.475732421875000000e+01 2.463558959960937500e+01 2.538116455078125000e+01 2.571969604492187500e+01
2.465905761718750000e+01 2.382498168945312500e+01 2.238040161132812500e+01 2.467788696289062500e+01 2.352850341796875000e+01 2.363278198242187500e+01 2.300439453125000000e+01 2.452911376953125000e+01 2.404467773437500000e+01 2.451831054687500000e+01 2.472479248046875000e+01 2.369308471679687500e+01 2.378509521484375000e+01 2.490893554687500000e+01 2.496710205078125000e+01
2.392395019531250000e+01 2.337472534179687500e+01 2.209268188476562500e+01 2.426544189453125000e+01 2.263992309570312500e+01 2.297909545898437500e+01 2.241830444335937500e+01 2.418136596679687500e+01 2.378979492187500000e+01 2.375036621093750000e+01 2.458663940429687500e+01 2.374243164062500000e+01 2.312536621093750000e+01 2.441876220703125000e+01 2.464093017578125000e+01
2.460269165039062500e+01 2.309823608398437500e+01 2.165100097656250000e+01 2.484503173828125000e+01 2.322073364257812500e+01 2.340771484375000000e+01 2.261666870117187500e+01 2.434680175781250000e+01 2.409042358398437500e+01 2.413125610351562500e+01 2.497769165039062500e+01 2.391415405273437500e+01 2.348812866210937500e+01 2.497900390625000000e+01 2.461373901367187500e+01
2.515328979492187500e+01 2.322656250000000000e+01 2.185140991210937500e+01 2.504470825195312500e+01 2.371328735351562500e+01 2.371807861328125000e+01 2.294134521484375000e+01 2.467572021484375000e+01 2.410729980468750000e+01 2.425524902343750000e+01 2.516998291015625000e+01 2.383599853515625000e+01 2.341995239257812500e+01 2.514248657226562500e+01 2.497293090820312500e+01
2.533065795898437500e+01 2.351388549804687500e+01 2.213842773437500000e+01 2.517504882812500000e+01 2.414511108398437500e+01 2.391619873046875000e+01 2.366717529296875000e+01 2.511779785156250000e+01 2.415988159179687500e+01 2.460498046875000000e+01 2.546356201171875000e+01 2.423321533203125000e+01 2.382376098632812500e+01 2.568917846679687500e+01 2.531784057617187500e+01
2.522052001953125000e+01 2.359555053710937500e+01 2.263470458984375000e+01 2.554431152343750000e+01 2.428149414062500000e+01 2.425463867187500000e+01 2.381750488281250000e+01 2.546990966796875000e+01 2.484655761718750000e+01 2.495043945312500000e+01 2.549194335937500000e+01 2.442398071289062500e+01 2.430078125000000000e+01 2.570632934570312500e+01 2.568164062500000000e+01
2.544073486328125000e+01 2.457907104492187500e+01 2.335397338867187500e+01 2.588351440429687500e+01 2.475506591796875000e+01 2.496810913085937500e+01 2.415716552734375000e+01 2.569744873046875000e+01 2.503097534179687500e+01 2.513906860351562500e+01 2.582687377929687500e+01 2.510705566406250000e+01 2.470468139648437500e+01 2.583749389648437500e+01 2.622055053710937500e+01
2.576583862304687500e+01 2.514453125000000000e+01 2.400402832031250000e+01 2.624865722656250000e+01 2.545404052734375000e+01 2.567538452148437500e+01 2.449832153320312500e+01 2.631335449218750000e+01 2.569320678710937500e+01 2.538619995117187500e+01 2.609893798828125000e+01 2.551425170898437500e+01 2.487646484375000000e+01 2.654635620117187500e+01 2.661883544921875000e+01
2.644332885742187500e+01 2.583212280273437500e+01 2.458963012695312500e+01 2.660485839843750000e+01 2.608389282226562500e+01 2.600283813476562500e+01 2.521469116210937500e+01 2.649224853515625000e+01 2.623495483398437500e+01 2.591119384765625000e+01 2.642742919921875000e+01 2.585018920898437500e+01 2.559350585937500000e+01 2.692239379882812500e+01 2.710607910156250000e+01
2.645196533203125000e+01 2.615615844726562500e+01 2.512225341796875000e+01 2.677209472656250000e+01 2.633679199218750000e+01 2.631762695312500000e+01 2.562326049804687500e+01 2.685546875000000000e+01 2.644161987304687500e+01 2.606762695312500000e+01 2.676968383789062500e+01 2.616540527343750000e+01 2.600042724609375000e+01 2.707696533203125000e+01 2.733325195312500000e+01
2.585125732421875000e+01 2.605810546875000000e+01 2.489578247070312500e+01 2.627740478515625000e+01 2.624136352539062500e+01 2.548895263671875000e+01 2.542260742187500000e+01 2.638146972656250000e+01 2.606472778320312500e+01 2.593008422851562500e+01 2.645056152343750000e+01 2.612710571289062500e+01 2.611215209960937500e+01 2.708917236328125000e+01 2.744772338867187500e+01
2.509335327148437500e+01 2.524234008789062500e+01 2.439340209960937500e+01 2.463500976562500000e+01 2.514828491210937500e+01 2.420193481445312500e+01 2.447372436523437500e+01 2.528637695312500000e+01 2.513433837890625000e+01 2.502813720703125000e+01 2.557919311523437500e+01 2.568115234375000000e+01 2.543420410156250000e+01 2.682556152343750000e+01 2.720184326171875000e+01
2.420687866210937500e+01 2.436584472656250000e+01 2.403063964843750000e+01 2.356600952148437500e+01 2.445397949218750000e+01 2.324331665039062500e+01 2.406726074218750000e+01 2.446179199218750000e+01 2.421066284179687500e+01 2.436810302734375000e+01 2.481738281250000000e+01 2.463525390625000000e+01 2.457586669921875000e+01 2.618496704101562500e+01 2.711923217773437500e+01
2.426043701171875000e+01 2.422323608398437500e+01 2.329977416992187500e+01 2.325329589843750000e+01 2.410458374023437500e+01 2.277432250976562500e+01 2.330606079101562500e+01 2.390368652343750000e+01 2.344653320312500000e+01 2.395678710937500000e+01 2.404132080078125000e+01 2.413436889648437500e+01 2.449942016601562500e+01 2.570263671875000000e+01 2.717520141601562500e+01
2.398355102539062500e+01 2.435964965820312500e+01 2.326300048828125000e+01 2.328817749023437500e+01 2.435455322265625000e+01 2.258914184570312500e+01 2.345925903320312500e+01 2.363867187500000000e+01 2.370986938476562500e+01 2.385476684570312500e+01 2.433776855468750000e+01 2.420343017578125000e+01 2.430038452148437500e+01 2.617816162109375000e+01 2.770803833007812500e+01
2.471801757812500000e+01 2.490393066406250000e+01 2.325869750976562500e+01 2.321145629882812500e+01 2.491250610351562500e+01 2.269949340820312500e+01 2.387020874023437500e+01 2.396551513671875000e+01 2.413757324218750000e+01 2.412203979492187500e+01 2.455758666992187500e+01 2.460556030273437500e+01 2.480477905273437500e+01 2.690100097656250000e+01 2.765847778320312500e+01
2.504962158203125000e+01 2.523251342773437500e+01 2.346420288085937500e+01 2.357446289062500000e+01 2.494171142578125000e+01 2.317767333984375000e+01 2.419015502929687500e+01 2.431164550781250000e+01 2.431246948242187500e+01 2.417257690429687500e+01 2.482888793945312500e+01 2.505279541015625000e+01 2.498983764648437500e+01 2.712188720703125000e+01 2.753533935546875000e+01
2.529891967773437500e+01 2.571243286132812500e+01 2.417269897460937500e+01 2.387365722656250000e+01 2.505163574218750000e+01 2.359576416015625000e+01 2.484149169921875000e+01 2.439230346679687500e+01 2.469924926757812500e+01 2.454309082031250000e+01 2.498202514648437500e+01 2.528097534179687500e+01 2.541683959960937500e+01 2.694305419921875000e+01 2.729754638671875000e+01
2.554873657226562500e+01 2.600433349609375000e+01 2.477447509765625000e+01 2.457269287109375000e+01 2.550070190429687500e+01 2.420892333984375000e+01 2.509164428710937500e+01 2.456384277343750000e+01 2.524557495117187500e+01 2.519287109375000000e+01 2.541336059570312500e+01 2.579928588867187500e+01 2.564450073242187500e+01 2.692425537109375000e+01 2.697598266601562500e+01
2.610229492187500000e+01 2.607153320312500000e+01 2.515307617187500000e+01 2.537536621093750000e+01 2.628259277343750000e+01 2.513983154296875000e+01 2.574136352539062500e+01 2.518212890625000000e+01 2.593603515625000000e+01 2.579409790039062500e+01 2.609335327148437500e+01 2.602322387695312500e+01 2.613369750976562500e+01 2.687084960937500000e+01 2.635955810546875000e+01
2.645101928710937500e+01 2.654132080078125000e+01 2.555166625976562500e+01 2.569125366210937500e+01 2.668338012695312500e+01 2.583175659179687500e+01 2.639605712890625000e+01 2.579934692382812500e+01 2.638793945312500000e+01 2.614227294921875000e+01 2.653335571289062500e+01 2.652529907226562500e+01 2.665710449218750000e+01 2.677639770507812500e+01 2.638632202148437500e+01
2.639263916015625000e+01 2.690460205078125000e+01 2.583044433593750000e+01 2.587088012695312500e+01 2.692584228515625000e+01 2.601907348632812500e+01 2.687451171875000000e+01 2.601321411132812500e+01 2.679306030273437500e+01 2.636044311523437500e+01 2.651773071289062500e+01 2.706015014648437500e+01 2.662686157226562500e+01 2.597216796875000000e+01 2.642550659179687500e+01
2.587188720703125000e+01 2.692422485351562500e+01 2.564233398437500000e+01 2.566415405273437500e+01 2.691055297851562500e+01 2.602059936523437500e+01 2.689923095703125000e+01 2.568200683593750000e+01 2.681744384765625000e+01 2.608154296875000000e+01 2.638949584960937500e+01 2.665759277343750000e+01 2.581072998046875000e+01 2.448864746093750000e+01 2.635568237304687500e+01
2.496661376953125000e+01 2.621371459960937500e+01 2.456521606445312500e+01 2.480670166015625000e+01 2.699804687500000000e+01 2.563461303710937500e+01 2.610910034179687500e+01 2.468289184570312500e+01 2.609252929687500000e+01 2.499975585937500000e+01 2.510379028320312500e+01 2.591638183593750000e+01 2.523788452148437500e+01 2.358557128906250000e+01 2.417321777343750000e+01
2.419699096679687500e+01 2.517895507812500000e+01 2.363217163085937500e+01 2.371481323242187500e+01 2.595269775390625000e+01 2.461791992187500000e+01 2.532159423828125000e+01 2.386819458007812500e+01 2.491775512695312500e+01 2.401089477539062500e+01 2.408059692382812500e+01 2.497021484375000000e+01 2.418594360351562500e+01 2.311813354492187500e+01 2.255245971679687500e+01
2.361053466796875000e+01 2.506686401367187500e+01 2.307623291015625000e+01 2.298803710937500000e+01 2.588134765625000000e+01 2.420288085937500000e+01 2.484915161132812500e+01 2.334860229492187500e+01 2.466433715820312500e+01 2.380041503906250000e+01 2.376983642578125000e+01 2.468234252929687500e+01 2.355255126953125000e+01 2.287042236328125000e+01 2.242208862304687500e+01
2.341583251953125000e+01 2.553778076171875000e+01 2.317810058593750000e+01 2.292144775390625000e+01 2.620672607421875000e+01 2.474060058593750000e+01 2.477099609375000000e+01 2.331759643554687500e+01 2.492254638671875000e+01 2.384637451171875000e+01 2.418621826171875000e+01 2.499197387695312500e+01 2.362365722656250000e+01 2.256683349609375000e+01 2.249847412109375000e+01
2.374395751953125000e+01 2.589648437500000000e+01 2.348953247070312500e+01 2.306982421875000000e+01 2.655709838867187500e+01 2.509680175781250000e+01 2.523800659179687500e+01 2.360342407226562500e+01 2.554217529296875000e+01 2.460705566406250000e+01 2.422357177734375000e+01 2.543472290039062500e+01 2.391024780273437500e+01 2.270678710937500000e+01 2.255953979492187500e+01
2.415686035156250000e+01 2.615795898437500000e+01 2.361941528320312500e+01 2.307928466796875000e+01 2.695874023437500000e+01 2.490270996093750000e+01 2.546340942382812500e+01 2.393951416015625000e+01 2.597070312500000000e+01 2.492599487304687500e+01 2.430151367187500000e+01 2.545336914062500000e+01 2.381198120117187500e+01 2.284020996093750000e+01 2.239801025390625000e+01
2.433154296875000000e+01 2.643243408203125000e+01 2.409790039062500000e+01 2.347924804687500000e+01 2.700006103515625000e+01 2.515283203125000000e+01 2.563446044921875000e+01 2.432153320312500000e+01 2.627621459960937500e+01 2.495574951171875000e+01 2.446475219726562500e+01 2.568515014648437500e+01 2.421710205078125000e+01 2.336349487304687500e+01 2.314273071289062500e+01
2.439828491210937500e+01 2.641052246093750000e+01 2.475775146484375000e+01 2.410806274414062500e+01 2.684716796875000000e+01 2.534268188476562500e+01 2.579086303710937500e+01 2.508798217773437500e+01 2.606918334960937500e+01 2.570687866210937500e+01 2.514056396484375000e+01 2.584140014648437500e+01 2.469204711914062500e+01 2.351577758789062500e+01 2.368243408203125000e+01
2.521505737304687500e+01 2.655450439453125000e+01 2.515145874023437500e+01 2.456979370117187500e+01 2.640829467773437500e+01 2.568670654296875000e+01 2.611007690429687500e+01 2.597079467773437500e+01 2.627676391601562500e+01 2.607553100585937500e+01 2.621752929687500000e+01 2.631185913085937500e+01 2.519882202148437500e+01 2.404852294921875000e+01 2.388253784179687500e+01
2.574914550781250000e+01 2.627716064453125000e+01 2.543136596679687500e+01 2.529534912109375000e+01 2.611669921875000000e+01 2.586285400390625000e+01 2.627371215820312500e+01 2.644644165039062500e+01 2.644512939453125000e+01 2.638125610351562500e+01 2.647506713867187500e+01 2.665383911132812500e+01 2.566973876953125000e+01 2.482415771484375000e+01 2.436767578125000000e+01
