2.545269775390625000e+01 2.407528686523437500e+01 2.329064941406250000e+01 2.473376464843750000e+01 2.367214965820312500e+01 2.373999023437500000e+01 2.387026977539062500e+01 2.427780151367187500e+01 2.368878173828125000e+01 2.491262817382812500e+01 2.436203002929687500e+01 2.419046020507812500e+01 2.441677856445312500e+01 2.509390258789062500e+01 2.359664916992187500e+01 2.292974853515625000e+01 2.433364868164062500e+01 2.420483398437500000e+01 2.442117309570312500e+01 2.427883911132812500e+01
2.548464965820312500e+01 2.427069091796875000e+01 2.394537353515625000e+01 2.493966674804687500e+01 2.407351684570312500e+01 2.412255859375000000e+01 2.466238403320312500e+01 2.457473754882812500e+01 2.407369995117187500e+01 2.511135864257812500e+01 2.447259521484375000e+01 2.451220703125000000e+01 2.496682739257812500e+01 2.523458862304687500e+01 2.399404907226562500e+01 2.344250488281250000e+01 2.451397705078125000e+01 2.435464477539062500e+01 2.470721435546875000e+01 2.452902221679687500e+01
2.595394897460937500e+01 2.454626464843750000e+01 2.475253295898437500e+01 2.559658813476562500e+01 2.443035888671875000e+01 2.499536132812500000e+01 2.509848022460937500e+01 2.526107788085937500e+01 2.497631835937500000e+01 2.541476440429687500e+01 2.490457153320312500e+01 2.517932128906250000e+01 2.553323364257812500e+01 2.562911987304687500e+01 2.473736572265625000e+01 2.369253540039062500e+01 2.490469360351562500e+01 2.448623657226562500e+01 2.544113159179687500e+01 2.509371948242187500e+01
2.653836059570312500e+01 2.496469116210937500e+01 2.544589233398437500e+01 2.608004760742187500e+01 2.496417236328125000e+01 2.545294189453125000e+01 2.583593750000000000e+01 2.561807250976562500e+01 2.545114135742187500e+01 2.531790161132812500e+01 2.504464721679687500e+01 2.554516601562500000e+01 2.601141357421875000e+01 2.601229858398437500e+01 2.538372802734375000e+01 2.449838256835937500e+01 2.555874633789062500e+01 2.516006469726562500e+01 2.611682128906250000e+01 2.569305419921875000e+01
2.680612182617187500e+01 2.563110351562500000e+01 2.589099121093750000e+01 2.662503051757812500e+01 2.587078857421875000e+01 2.607162475585937500e+01 2.662692260742187500e+01 2.627691650390625000e+01 2.611709594726562500e+01 2.613494873046875000e+01 2.544842529296875000e+01 2.626284790039062500e+01 2.631436157226562500e+01 2.656533813476562500e+01 2.586331176757812500e+01 2.503662109375000000e+01 2.613287353515625000e+01 2.558480834960937500e+01 2.652178955078125000e+01 2.624868774414062500e+01
2.708599853515625000e+01 2.604141235351562500e+01 2.612704467773437500e+01 2.672607421875000000e+01 2.626654052734375000e+01 2.641946411132812500e+01 2.691540527343750000e+01 2.652899169921875000e+01 2.637319946289062500e+01 2.618981933593750000e+01 2.597442626953125000e+01 2.653057861328125000e+01 2.643807983398437500e+01 2.667666625976562500e+01 2.637408447265625000e+01 2.557733154296875000e+01 2.653720092773437500e+01 2.547061157226562500e+01 2.681765747070312500e+01 2.623428344726562500e+01
2.715457153320312500e+01 2.583898925781250000e+01 2.604217529296875000e+01 2.652493286132812500e+01 2.620895385742187500e+01 2.612725830078125000e+01 2.677886962890625000e+01 2.643450927734375000e+01 2.625045776367187500e+01 2.583978271484375000e+01 2.587448120117187500e+01 2.665924072265625000e+01 2.631307983398437500e+01 2.641275024414062500e+01 2.638934326171875000e+01 2.526626586914062500e+01 2.649353027343750000e+01 2.538034057617187500e+01 2.682775878906250000e+01 2.563265991210937500e+01
2.636718750000000000e+01 2.484008789062500000e+01 2.494686889648437500e+01 2.576602172851562500e+01 2.550354003906250000e+01 2.539794921875000000e+01 2.700613403320312500e+01 2.551287841796875000e+01 2.576315307617187500e+01 2.552374267578125000e+01 2.516671752929687500e+01 2.587051391601562500e+01 2.510763549804687500e+01 2.536300659179687500e+01 2.574908447265625000e+01 2.462686157226562500e+01 2.604116821289062500e+01 2.490704345703125000e+01 2.603601074218750000e+01 2.492266845703125000e+01
2.554016113281250000e+01 2.400244140625000000e+01 2.404544067382812500e+01 2.433071899414062500e+01 2.485760498046875000e+01 2.435955810546875000e+01 2.692321777343750000e+01 2.482934570312500000e+01 2.505694580078125000e+01 2.436376953125000000e+01 2.434051513671875000e+01 2.538613891601562500e+01 2.432571411132812500e+01 2.467950439453125000e+01 2.551840209960937500e+01 2.369741821289062500e+01 2.525241088867187500e+01 2.418380737304687500e+01 2.525122070312500000e+01 2.413491821289062500e+01
2.501559448242187500e+01 2.368634033203125000e+01 2.352719116210937500e+01 2.440612792968750000e+01 2.415606689453125000e+01 2.419915771484375000e+01 2.707720947265625000e+01 2.458901977539062500e+01 2.456268310546875000e+01 2.378411865234375000e+01 2.383822631835937500e+01 2.482055664062500000e+01 2.410858154296875000e+01 2.407147216796875000e+01 2.539910888671875000e+01 2.320123291015625000e+01 2.499234008789062500e+01 2.389120483398437500e+01 2.519985961914062500e+01 2.350866699218750000e+01
2.562289428710937500e+01 2.344296264648437500e+01 2.359918212890625000e+01 2.440039062500000000e+01 2.414520263671875000e+01 2.415411376953125000e+01 2.736746215820312500e+01 2.465032958984375000e+01 2.514279174804687500e+01 2.378771972656250000e+01 2.459729003906250000e+01 2.510842895507812500e+01 2.426446533203125000e+01 2.449331665039062500e+01 2.565740966796875000e+01 2.324417114257812500e+01 2.523852539062500000e+01 2.415719604492187500e+01 2.561407470703125000e+01 2.362374877929687500e+01
2.609652709960937500e+01 2.345977783203125000e+01 2.401284790039062500e+01 2.494708251953125000e+01 2.465222167968750000e+01 2.426412963867187500e+01 2.774645996093750000e+01 2.488671875000000000e+01 2.564205932617187500e+01 2.405429077148437500e+01 2.490264892578125000e+01 2.558486938476562500e+01 2.485321044921875000e+01 2.486886596679687500e+01 2.638311767578125000e+01 2.329315185546875000e+01 2.586505126953125000e+01 2.420187377929687500e+01 2.611477661132812500e+01 2.398141479492187500e+01
2.646719360351562500e+01 2.400430297851562500e+01 2.393368530273437500e+01 2.529553222656250000e+01 2.504299926757812500e+01 2.455386352539062500e+01 2.750277709960937500e+01 2.515277099609375000e+01 2.590539550781250000e+01 2.416488647460937500e+01 2.478228759765625000e+01 2.571279907226562500e+01 2.474075317382812500e+01 2.529019165039062500e+01 2.675439453125000000e+01 2.413726806640625000e+01 2.637420654296875000e+01 2.464309692382812500e+01 2.648623657226562500e+01 2.436309814453125000e+01
2.664553833007812500e+01 2.416067504882812500e+01 2.436611938476562500e+01 2.561462402343750000e+01 2.501977539062500000e+01 2.473910522460937500e+01 2.743572998046875000e+01 2.526385498046875000e+01 2.593777465820312500e+01 2.419305419921875000e+01 2.507034301757812500e+01 2.581085205078125000e+01 2.541088867187500000e+01 2.569467163085937500e+01 2.679666137695312500e+01 2.455184936523437500e+01 2.628607177734375000e+01 2.480828857421875000e+01 2.641598510742187500e+01 2.461630249023437500e+01
2.687322998046875000e+01 2.455249023437500000e+01 2.482119750976562500e+01 2.522024536132812500e+01 2.535757446289062500e+01 2.498010253906250000e+01 2.697241210937500000e+01 2.530038452148437500e+01 2.586810302734375000e+01 2.462307739257812500e+01 2.552511596679687500e+01 2.619473266601562500e+01 2.578402709960937500e+01 2.604724121093750000e+01 2.678985595703125000e+01 2.486923217773437500e+01 2.632647705078125000e+01 2.494284057617187500e+01 2.623434448242187500e+01 2.507656860351562500e+01
2.692407226562500000e+01 2.509304809570312500e+01 2.544155883789062500e+01 2.562603759765625000e+01 2.566925048828125000e+01 2.541778564453125000e+01 2.718841552734375000e+01 2.555505371093750000e+01 2.615042114257812500e+01 2.525646972656250000e+01 2.604367065429687500e+01 2.619274902343750000e+01 2.639837646484375000e+01 2.646044921875000000e+01 2.686373901367187500e+01 2.575027465820312500e+01 2.637124633789062500e+01 2.552890014648437500e+01 2.652499389648437500e+01 2.565573120117187500e+01
2.676385498046875000e+01 2.564352416992187500e+01 2.585528564453125000e+01 2.589739990234375000e+01 2.613711547851562500e+01 2.564978027343750000e+01 2.730227661132812500e+01 2.622561645507812500e+01 2.647430419921875000e+01 2.576498413085937500e+01 2.667391967773437500e+01 2.668103027343750000e+01 2.670861816406250000e+01 2.698461914062500000e+01 2.707626342773437500e+01 2.613394165039062500e+01 2.668069458007812500e+01 2.617187500000000000e+01 2.616275024414062500e+01 2.597418212890625000e+01
2.623114013671875000e+01 2.592691040039062500e+01 2.623498535156250000e+01 2.559771728515625000e+01 2.620120239257812500e+01 2.606335449218750000e+01 2.726171875000000000e+01 2.630654907226562500e+01 2.598864746093750000e+01 2.605334472656250000e+01 2.695306396484375000e+01 2.690356445312500000e+01 2.704681396484375000e+01 2.720941162109375000e+01 2.700738525390625000e+01 2.647393798828125000e+01 2.665338134765625000e+01 2.639395141601562500e+01 2.588815307617187500e+01 2.619308471679687500e+01
2.543661499023437500e+01 2.567367553710937500e+01 2.586322021484375000e+01 2.494915771484375000e+01 2.595501708984375000e+01 2.577560424804687500e+01 2.640008544921875000e+01 2.567916870117187500e+01 2.541137695312500000e+01 2.599609375000000000e+01 2.699459838867187500e+01 2.612319946289062500e+01 2.690335083007812500e+01 2.738064575195312500e+01 2.627774047851562500e+01 2.622805786132812500e+01 2.571911621093750000e+01 2.641778564453125000e+01 2.519177246093750000e+01 2.590997314453125000e+01
2.404708862304687500e+01 2.458074951171875000e+01 2.520266723632812500e+01 2.360995483398437500e+01 2.534954833984375000e+01 2.478338623046875000e+01 2.460321044921875000e+01 2.433459472656250000e+01 2.464242553710937500e+01 2.539157104492187500e+01 2.688079833984375000e+01 2.510440063476562500e+01 2.607919311523437500e+01 2.696118164062500000e+01 2.520266723632812500e+01 2.575375366210937500e+01 2.444894409179687500e+01 2.576348876953125000e+01 2.383187866210937500e+01 2.496737670898437500e+01
2.347152709960937500e+01 2.380114746093750000e+01 2.447760009765625000e+01 2.302478027343750000e+01 2.437072753906250000e+01 2.388363647460937500e+01 2.381903076171875000e+01 2.328378295898437500e+01 2.342623901367187500e+01 2.447039794921875000e+01 2.644744873046875000e+01 2.423782348632812500e+01 2.538476562500000000e+01 2.692669677734375000e+01 2.429830932617187500e+01 2.540274047851562500e+01 2.367932128906250000e+01 2.515673828125000000e+01 2.290533447265625000e+01 2.391586303710937500e+01
2.349774169921875000e+01 2.319329833984375000e+01 2.377557373046875000e+01 2.257299804687500000e+01 2.389044189453125000e+01 2.321313476562500000e+01 2.308752441406250000e+01 2.236975097656250000e+01 2.311862182617187500e+01 2.413580322265625000e+01 2.629638671875000000e+01 2.412768554687500000e+01 2.484313964843750000e+01 2.693481445312500000e+01 2.399670410156250000e+01 2.510867309570312500e+01 2.367730712890625000e+01 2.459701538085937500e+01 2.267083740234375000e+01 2.315649414062500000e+01
2.338235473632812500e+01 2.305426025390625000e+01 2.379028320312500000e+01 2.255514526367187500e+01 2.369696044921875000e+01 2.341821289062500000e+01 2.368994140625000000e+01 2.246527099609375000e+01 2.295397949218750000e+01 2.405404663085937500e+01 2.665777587890625000e+01 2.397149658203125000e+01 2.551727294921875000e+01 2.725946044921875000e+01 2.407748413085937500e+01 2.567037963867187500e+01 2.383447265625000000e+01 2.492477416992187500e+01 2.269329833984375000e+01 2.355368041992187500e+01
2.354760742187500000e+01 2.334704589843750000e+01 2.416171264648437500e+01 2.292736816406250000e+01 2.431484985351562500e+01 2.330776977539062500e+01 2.375241088867187500e+01 2.294094848632812500e+01 2.299185180664062500e+01 2.452960205078125000e+01 2.713388061523437500e+01 2.449130249023437500e+01 2.577954101562500000e+01 2.739178466796875000e+01 2.469253540039062500e+01 2.597314453125000000e+01 2.411007690429687500e+01 2.516519165039062500e+01 2.276138305664062500e+01 2.398211669921875000e+01
2.402944946289062500e+01 2.356671142578125000e+01 2.425103759765625000e+01 2.312438964843750000e+01 2.448175048828125000e+01 2.308523559570312500e+01 2.414471435546875000e+01 2.300112915039062500e+01 2.299273681640625000e+01 2.453628540039062500e+01 2.724267578125000000e+01 2.457034301757812500e+01 2.613949584960937500e+01 2.764620971679687500e+01 2.506475830078125000e+01 2.647250366210937500e+01 2.440533447265625000e+01 2.540359497070312500e+01 2.306124877929687500e+01 2.393243408203125000e+01
2.422274780273437500e+01 2.414587402343750000e+01 2.487765502929687500e+01 2.381265258789062500e+01 2.476498413085937500e+01 2.350668334960937500e+01 2.416848754882812500e+01 2.347463989257812500e+01 2.370611572265625000e+01 2.492022705078125000e+01 2.730221557617187500e+01 2.505883789062500000e+01 2.649691772460937500e+01 2.766726684570312500e+01 2.552499389648437500e+01 2.657827758789062500e+01 2.471414184570312500e+01 2.548910522460937500e+01 2.381292724609375000e+01 2.436935424804687500e+01
2.450143432617187500e+01 2.474755859375000000e+01 2.527285766601562500e+01 2.433697509765625000e+01 2.512167358398437500e+01 2.410845947265625000e+01 2.427047729492187500e+01 2.394769287109375000e+01 2.430215454101562500e+01 2.554266357421875000e+01 2.713729858398437500e+01 2.523440551757812500e+01 2.681335449218750000e+01 2.750436401367187500e+01 2.588940429687500000e+01 2.685342407226562500e+01 2.512777709960937500e+01 2.576568603515625000e+01 2.450845336914062500e+01 2.494342041015625000e+01
2.484112548828125000e+01 2.538793945312500000e+01 2.572171020507812500e+01 2.469537353515625000e+01 2.556600952148437500e+01 2.466174316406250000e+01 2.474429321289062500e+01 2.459283447265625000e+01 2.487307739257812500e+01 2.606881713867187500e+01 2.726998901367187500e+01 2.566674804687500000e+01 2.664584350585937500e+01 2.712286376953125000e+01 2.639993286132812500e+01 2.732272338867187500e+01 2.522314453125000000e+01 2.624734497070312500e+01 2.498104858398437500e+01 2.586788940429687500e+01
2.536477661132812500e+01 2.577359008789062500e+01 2.624444580078125000e+01 2.540368652343750000e+01 2.632174682617187500e+01 2.545449829101562500e+01 2.536477661132812500e+01 2.534530639648437500e+01 2.544418334960937500e+01 2.643814086914062500e+01 2.718972778320312500e+01 2.611029052734375000e+01 2.679159545898437500e+01 2.679708862304687500e+01 2.642687988281250000e+01 2.743991088867187500e+01 2.559008789062500000e+01 2.658099365234375000e+01 2.543194580078125000e+01 2.614184570312500000e+01
2.557031250000000000e+01 2.597381591796875000e+01 2.647296142578125000e+01 2.563537597656250000e+01 2.666036987304687500e+01 2.579034423828125000e+01 2.578433227539062500e+01 2.562435913085937500e+01 2.602316284179687500e+01 2.653857421875000000e+01 2.641799926757812500e+01 2.639773559570312500e+01 2.658013916015625000e+01 2.695510864257812500e+01 2.656863403320312500e+01 2.735333251953125000e+01 2.562356567382812500e+01 2.690573120117187500e+01 2.581341552734375000e+01 2.647534179687500000e+01
2.550546264648437500e+01 2.592425537109375000e+01 2.636141967773437500e+01 2.549658203125000000e+01 2.683602905273437500e+01 2.547055053710937500e+01 2.583792114257812500e+01 2.531292724609375000e+01 2.599890136718750000e+01 2.578192138671875000e+01 2.522763061523437500e+01 2.595574951171875000e+01 2.524655151367187500e+01 2.553466796875000000e+01 2.568322753906250000e+01 2.734652709960937500e+01 2.546746826171875000e+01 2.620898437500000000e+01 2.557730102539062500e+01 2.628466796875000000e+01
2.444824218750000000e+01 2.515209960937500000e+01 2.573587036132812500e+01 2.485900878906250000e+01 2.643572998046875000e+01 2.484841918945312500e+01 2.442321777343750000e+01 2.485372924804687500e+01 2.508840942382812500e+01 2.440887451171875000e+01 2.377902221679687500e+01 2.526611328125000000e+01 2.440106201171875000e+01 2.367868041992187500e+01 2.477130126953125000e+01 2.685827636718750000e+01 2.440164184570312500e+01 2.535284423828125000e+01 2.479751586914062500e+01 2.570306396484375000e+01
2.321426391601562500e+01 2.439587402343750000e+01 2.502743530273437500e+01 2.382556152343750000e+01 2.529217529296875000e+01 2.411093139648437500e+01 2.367245483398437500e+01 2.417407226562500000e+01 2.382269287109375000e+01 2.316375732421875000e+01 2.296664428710937500e+01 2.446505737304687500e+01 2.376251220703125000e+01 2.307803344726562500e+01 2.400427246093750000e+01 2.586904907226562500e+01 2.344357299804687500e+01 2.442446899414062500e+01 2.411154174804687500e+01 2.473269653320312500e+01
2.256259155273437500e+01 2.371777343750000000e+01 2.469778442382812500e+01 2.330895996093750000e+01 2.522116088867187500e+01 2.359716796875000000e+01 2.320782470703125000e+01 2.374407958984375000e+01 2.392678833007812500e+01 2.260025024414062500e+01 2.242788696289062500e+01 2.376696777343750000e+01 2.321145629882812500e+01 2.300915527343750000e+01 2.329837036132812500e+01 2.570043945312500000e+01 2.283508300781250000e+01 2.397546386718750000e+01 2.326412963867187500e+01 2.476803588867187500e+01
2.265557861328125000e+01 2.407513427734375000e+01 2.507946777343750000e+01 2.363497924804687500e+01 2.554095458984375000e+01 2.352130126953125000e+01 2.262634277343750000e+01 2.345904541015625000e+01 2.354714965820312500e+01 2.285418701171875000e+01 2.271099853515625000e+01 2.396572875976562500e+01 2.300341796875000000e+01 2.302285766601562500e+01 2.372030639648437500e+01 2.589678955078125000e+01 2.319638061523437500e+01 2.425723266601562500e+01 2.324383544921875000e+01 2.461651611328125000e+01
2.305700683593750000e+01 2.431579589843750000e+01 2.548355102539062500e+01 2.376016235351562500e+01 2.625268554687500000e+01 2.395416259765625000e+01 2.280670166015625000e+01 2.405535888671875000e+01 2.400982666015625000e+01 2.299740600585937500e+01 2.332977294921875000e+01 2.437066650390625000e+01 2.368191528320312500e+01 2.316146850585937500e+01 2.419461059570312500e+01 2.630590820312500000e+01 2.339233398437500000e+01 2.452725219726562500e+01 2.370727539062500000e+01 2.496905517578125000e+01
2.325497436523437500e+01 2.457366943359375000e+01 2.603701782226562500e+01 2.423278808593750000e+01 2.646520996093750000e+01 2.434219360351562500e+01 2.295962524414062500e+01 2.424319458007812500e+01 2.414553833007812500e+01 2.333297729492187500e+01 2.348071289062500000e+01 2.457571411132812500e+01 2.377197265625000000e+01 2.314459228515625000e+01 2.439047241210937500e+01 2.687127685546875000e+01 2.352630615234375000e+01 2.501281738281250000e+01 2.390856933593750000e+01 2.522073364257812500e+01
2.407296752929687500e+01 2.490097045898437500e+01 2.593502807617187500e+01 2.472506713867187500e+01 2.649539184570312500e+01 2.480938720703125000e+01 2.337796020507812500e+01 2.487875366210937500e+01 2.394070434570312500e+01 2.392382812500000000e+01 2.405255126953125000e+01 2.465716552734375000e+01 2.409631347656250000e+01 2.351580810546875000e+01 2.470846557617187500e+01 2.676727294921875000e+01 2.414129638671875000e+01 2.507632446289062500e+01 2.401861572265625000e+01 2.556619262695312500e+01
2.472869873046875000e+01 2.509762573242187500e+01 2.630780029296875000e+01 2.549090576171875000e+01 2.659274291992187500e+01 2.555838012695312500e+01 2.381384277343750000e+01 2.539617919921875000e+01 2.458969116210937500e+01 2.464694213867187500e+01 2.452423095703125000e+01 2.554254150390625000e+01 2.443215942382812500e+01 2.377117919921875000e+01 2.531201171875000000e+01 2.675015258789062500e+01 2.471426391601562500e+01 2.474765014648437500e+01 2.463900756835937500e+01 2.598278808593750000e+01
2.502435302734375000e+01 2.585745239257812500e+01 2.667150878906250000e+01 2.598330688476562500e+01 2.658358764648437500e+01 2.620721435546875000e+01 2.455249023437500000e+01 2.577044677734375000e+01 2.515307617187500000e+01 2.522940063476562500e+01 2.484448242187500000e+01 2.604055786132812500e+01 2.502328491210937500e+01 2.475128173828125000e+01 2.537527465820312500e+01 2.673681640625000000e+01 2.526974487304687500e+01 2.504431152343750000e+01 2.523138427734375000e+01 2.619247436523437500e+01
2.564816284179687500e+01 2.627252197265625000e+01 2.678491210937500000e+01 2.626669311523437500e+01 2.681118774414062500e+01 2.641412353515625000e+01 2.483175659179687500e+01 2.661492919921875000e+01 2.567532348632812500e+01 2.578277587890625000e+01 2.523870849609375000e+01 2.648803710937500000e+01 2.579083251953125000e+01 2.535040283203125000e+01 2.598266601562500000e+01 2.670852661132812500e+01 2.594265747070312500e+01 2.582052612304687500e+01 2.572857666015625000e+01 2.640835571289062500e+01
2.591534423828125000e+01 2.648196411132812500e+01 2.710604858398437500e+01 2.644140625000000000e+01 2.697421264648437500e+01 2.668212890625000000e+01 2.511203002929687500e+01 2.670980834960937500e+01 2.589785766601562500e+01 2.609759521484375000e+01 2.573855590820312500e+01 2.694531250000000000e+01 2.597329711914062500e+01 2.568505859375000000e+01 2.656033325195312500e+01 2.537500000000000000e+01 2.617419433593750000e+01 2.572207641601562500e+01 2.638528442382812500e+01 2.653637695312500000e+01
2.625997924804687500e+01 2.606182861328125000e+01 2.685913085937500000e+01 2.600079345703125000e+01 2.644400024414062500e+01 2.670889282226562500e+01 2.508609008789062500e+01 2.683172607421875000e+01 2.593585205078125000e+01 2.565383911132812500e+01 2.564196777343750000e+01 2.671459960937500000e+01 2.574465942382812500e+01 2.538403320312500000e+01 2.635321044921875000e+01 2.427813720703125000e+01 2.600460815429687500e+01 2.536477661132812500e+01 2.635739135742187500e+01 2.580828857421875000e+01
2.522933959960937500e+01 2.547280883789062500e+01 2.582025146484375000e+01 2.492840576171875000e+01 2.493627929687500000e+01 2.626412963867187500e+01 2.434466552734375000e+01 2.630191040039062500e+01 2.533624267578125000e+01 2.485504150390625000e+01 2.462222290039062500e+01 2.623962402343750000e+01 2.493432617187500000e+01 2.417745971679687500e+01 2.535290527343750000e+01 2.307696533203125000e+01 2.529174804687500000e+01 2.445935058593750000e+01 2.591006469726562500e+01 2.428024291992187500e+01
2.458132934570312500e+01 2.439013671875000000e+01 2.530767822265625000e+01 2.391336059570312500e+01 2.344860839843750000e+01 2.530789184570312500e+01 2.367657470703125000e+01 2.579608154296875000e+01 2.431777954101562500e+01 2.378598022460937500e+01 2.390228271484375000e+01 2.514303588867187500e+01 2.444387817382812500e+01 2.364236450195312500e+01 2.441882324218750000e+01 2.258886718750000000e+01 2.449600219726562500e+01 2.336587524414062500e+01 2.527075195312500000e+01 2.312387084960937500e+01
2.410095214843750000e+01 2.409130859375000000e+01 2.440710449218750000e+01 2.361517333984375000e+01 2.282254028320312500e+01 2.541848754882812500e+01 2.315005493164062500e+01 2.568557739257812500e+01 2.398300170898437500e+01 2.309600830078125000e+01 2.321975708007812500e+01 2.498388671875000000e+01 2.395855712890625000e+01 2.338461303710937500e+01 2.418624877929687500e+01 2.248889160156250000e+01 2.371578979492187500e+01 2.270535278320312500e+01 2.478576660156250000e+01 2.291213989257812500e+01
