2.723559570312500000e+01 2.630920410156250000e+01 2.656387329101562500e+01 2.736016845703125000e+01 2.610055541992187500e+01
2.651544189453125000e+01 2.624667358398437500e+01 2.655264282226562500e+01 2.739080810546875000e+01 2.539566040039062500e+01
2.514779663085937500e+01 2.549444580078125000e+01 2.537896728515625000e+01 2.640362548828125000e+01 2.451327514648437500e+01
2.401928710937500000e+01 2.444778442382812500e+01 2.477081298828125000e+01 2.511318969726562500e+01 2.393655395507812500e+01
2.407699584960937500e+01 2.374166870117187500e+01 2.428665161132812500e+01 2.509548950195312500e+01 2.349804687500000000e+01
2.434582519531250000e+01 2.384341430664062500e+01 2.464981079101562500e+01 2.495761108398437500e+01 2.343753051757812500e+01
2.534411621093750000e+01 2.403326416015625000e+01 2.545156860351562500e+01 2.547180175781250000e+01 2.375460815429687500e+01
2.522088623046875000e+01 2.421902465820312500e+01 2.598605346679687500e+01 2.603900146484375000e+01 2.395056152343750000e+01
2.564816284179687500e+01 2.431854248046875000e+01 2.604510498046875000e+01 2.600912475585937500e+01 2.443612670898437500e+01
2.575320434570312500e+01 2.493835449218750000e+01 2.607226562500000000e+01 2.581539916992187500e+01 2.490817260742187500e+01
2.588211059570312500e+01 2.551977539062500000e+01 2.623641967773437500e+01 2.578457641601562500e+01 2.544210815429687500e+01
2.623077392578125000e+01 2.629354858398437500e+01 2.628494262695312500e+01 2.591433715820312500e+01 2.597506713867187500e+01
2.609411621093750000e+01 2.651663208007812500e+01 2.639935302734375000e+01 2.533825683593750000e+01 2.648217773437500000e+01
2.585510253906250000e+01 2.642971801757812500e+01 2.531985473632812500e+01 2.448068237304687500e+01 2.642803955078125000e+01
2.431811523437500000e+01 2.586672973632812500e+01 2.449536132812500000e+01 2.289028930664062500e+01 2.548855590820312500e+01
2.395617675781250000e+01 2.515313720703125000e+01 2.385247802734375000e+01 2.212289428710937500e+01 2.488946533203125000e+01
2.365634155273437500e+01 2.463571166992187500e+01 2.366253662109375000e+01 2.185830688476562500e+01 2.426782226562500000e+01
2.376516723632812500e+01 2.483853149414062500e+01 2.398779296875000000e+01 2.187860107421875000e+01 2.456579589843750000e+01
2.403753662109375000e+01 2.509127807617187500e+01 2.392163085937500000e+01 2.237045288085937500e+01 2.515512084960937500e+01
2.407293701171875000e+01 2.567309570312500000e+01 2.417266845703125000e+01 2.270614624023437500e+01 2.550192260742187500e+01
2.471914672851562500e+01 2.565588378906250000e+01 2.458633422851562500e+01 2.323681640625000000e+01 2.566015625000000000e+01
2.521243286132812500e+01 2.605343627929687500e+01 2.473419189453125000e+01 2.394702148437500000e+01 2.571405029296875000e+01
2.577523803710937500e+01 2.635638427734375000e+01 2.514837646484375000e+01 2.418276977539062500e+01 2.635733032226562500e+01
2.633425903320312500e+01 2.673022460937500000e+01 2.553900146484375000e+01 2.514389038085937500e+01 2.695382690429687500e+01
2.670071411132812500e+01 2.709442138671875000e+01 2.594717407226562500e+01 2.549435424804687500e+01 2.713604736328125000e+01
2.688613891601562500e+01 2.686883544921875000e+01 2.555404663085937500e+01 2.540512084960937500e+01 2.716082763671875000e+01
2.654772949218750000e+01 2.632315063476562500e+01 2.451208496093750000e+01 2.471987915039062500e+01 2.608969116210937500e+01
2.606030273437500000e+01 2.575753784179687500e+01 2.316952514648437500e+01 2.380105590820312500e+01 2.552279663085937500e+01
2.587100219726562500e+01 2.526409912109375000e+01 2.329580688476562500e+01 2.361938476562500000e+01 2.514688110351562500e+01
2.623458862304687500e+01 2.523779296875000000e+01 2.287661743164062500e+01 2.355505371093750000e+01 2.523907470703125000e+01
2.662646484375000000e+01 2.593948364257812500e+01 2.313879394531250000e+01 2.366595458984375000e+01 2.604489135742187500e+01
2.694915771484375000e+01 2.673812866210937500e+01 2.326797485351562500e+01 2.402386474609375000e+01 2.638467407226562500e+01
2.695803833007812500e+01 2.645022583007812500e+01 2.366860961914062500e+01 2.425054931640625000e+01 2.637442016601562500e+01
2.674761962890625000e+01 2.666690063476562500e+01 2.423519897460937500e+01 2.503451538085937500e+01 2.637542724609375000e+01
2.689617919921875000e+01 2.686441040039062500e+01 2.493734741210937500e+01 2.564321899414062500e+01 2.637564086914062500e+01
2.689346313476562500e+01 2.714678955078125000e+01 2.554620361328125000e+01 2.623770141601562500e+01 2.650155639648437500e+01
2.660891723632812500e+01 2.710702514648437500e+01 2.600952148437500000e+01 2.649942016601562500e+01 2.579739379882812500e+01
2.555560302734375000e+01 2.609118652343750000e+01 2.608462524414062500e+01 2.617556762695312500e+01 2.514874267578125000e+01
2.414788818359375000e+01 2.511492919921875000e+01 2.536633300781250000e+01 2.485134887695312500e+01 2.386416625976562500e+01
2.334533691406250000e+01 2.435845947265625000e+01 2.422921752929687500e+01 2.389566040039062500e+01 2.269375610351562500e+01
2.309097290039062500e+01 2.366326904296875000e+01 2.393994140625000000e+01 2.376455688476562500e+01 2.250274658203125000e+01
2.299346923828125000e+01 2.402563476562500000e+01 2.397528076171875000e+01 2.393377685546875000e+01 2.296963500976562500e+01
2.331008911132812500e+01 2.399444580078125000e+01 2.443835449218750000e+01 2.376852416992187500e+01 2.316500854492187500e+01
2.340484619140625000e+01 2.427890014648437500e+01 2.446911621093750000e+01 2.407223510742187500e+01 2.321453857421875000e+01
2.415744018554687500e+01 2.430062866210937500e+01 2.519766235351562500e+01 2.440042114257812500e+01 2.361672973632812500e+01
2.469851684570312500e+01 2.468319702148437500e+01 2.548767089843750000e+01 2.485733032226562500e+01 2.401882934570312500e+01
2.538778686523437500e+01 2.544805908203125000e+01 2.587335205078125000e+01 2.518884277343750000e+01 2.494366455078125000e+01
2.574282836914062500e+01 2.591543579101562500e+01 2.633966064453125000e+01 2.558251953125000000e+01 2.575399780273437500e+01
2.597430419921875000e+01 2.612942504882812500e+01 2.649874877929687500e+01 2.628512573242187500e+01 2.577682495117187500e+01
2.544601440429687500e+01 2.596420288085937500e+01 2.640933227539062500e+01 2.624798583984375000e+01 2.561322021484375000e+01
2.410809326171875000e+01 2.517324829101562500e+01 2.578109741210937500e+01 2.534600830078125000e+01 2.487768554687500000e+01
2.309674072265625000e+01 2.437387084960937500e+01 2.468527221679687500e+01 2.419082641601562500e+01 2.399285888671875000e+01
2.258975219726562500e+01 2.405526733398437500e+01 2.462789916992187500e+01 2.419268798828125000e+01 2.362658691406250000e+01
2.245932006835937500e+01 2.394555664062500000e+01 2.488479614257812500e+01 2.420205688476562500e+01 2.378399658203125000e+01
2.297949218750000000e+01 2.445776367187500000e+01 2.515826416015625000e+01 2.461279296875000000e+01 2.427172851562500000e+01
2.311547851562500000e+01 2.477630615234375000e+01 2.550894165039062500e+01 2.501083374023437500e+01 2.453396606445312500e+01
2.361160278320312500e+01 2.490255737304687500e+01 2.546286010742187500e+01 2.559722900390625000e+01 2.499719238281250000e+01
2.437387084960937500e+01 2.511950683593750000e+01 2.538223266601562500e+01 2.525320434570312500e+01 2.558749389648437500e+01
2.464907836914062500e+01 2.551797485351562500e+01 2.544616699218750000e+01 2.568157958984375000e+01 2.590475463867187500e+01
2.513473510742187500e+01 2.604531860351562500e+01 2.605795288085937500e+01 2.600622558593750000e+01 2.626223754882812500e+01
2.551794433593750000e+01 2.586639404296875000e+01 2.567868041992187500e+01 2.622982788085937500e+01 2.643011474609375000e+01
2.503173828125000000e+01 2.532983398437500000e+01 2.514721679687500000e+01 2.594631958007812500e+01 2.552407836914062500e+01
2.425811767578125000e+01 2.436135864257812500e+01 2.418185424804687500e+01 2.524847412109375000e+01 2.453167724609375000e+01
2.315017700195312500e+01 2.352630615234375000e+01 2.341320800781250000e+01 2.413546752929687500e+01 2.381137084960937500e+01
2.236465454101562500e+01 2.298260498046875000e+01 2.309741210937500000e+01 2.340322875976562500e+01 2.327188110351562500e+01
2.242987060546875000e+01 2.282226562500000000e+01 2.353237915039062500e+01 2.362448120117187500e+01 2.318444824218750000e+01
2.257363891601562500e+01 2.271066284179687500e+01 2.362051391601562500e+01 2.364337158203125000e+01 2.336880493164062500e+01
2.270886230468750000e+01 2.335839843750000000e+01 2.387252807617187500e+01 2.398248291015625000e+01 2.337408447265625000e+01
2.298361206054687500e+01 2.363473510742187500e+01 2.417370605468750000e+01 2.443759155273437500e+01 2.383966064453125000e+01
2.385314941406250000e+01 2.439608764648437500e+01 2.499267578125000000e+01 2.498800659179687500e+01 2.423373413085937500e+01
2.446578979492187500e+01 2.508810424804687500e+01 2.528726196289062500e+01 2.573764038085937500e+01 2.499938964843750000e+01
2.502380371093750000e+01 2.555029296875000000e+01 2.587023925781250000e+01 2.619018554687500000e+01 2.565625000000000000e+01
2.543139648437500000e+01 2.611151123046875000e+01 2.640188598632812500e+01 2.668264770507812500e+01 2.605169677734375000e+01
2.538699340820312500e+01 2.582913208007812500e+01 2.622958374023437500e+01 2.626101684570312500e+01 2.599929809570312500e+01
2.486901855468750000e+01 2.503524780273437500e+01 2.546469116210937500e+01 2.561102294921875000e+01 2.507983398437500000e+01
2.424133300781250000e+01 2.401995849609375000e+01 2.473171997070312500e+01 2.486694335937500000e+01 2.437518310546875000e+01
2.370928955078125000e+01 2.398046875000000000e+01 2.375631713867187500e+01 2.452362060546875000e+01 2.418936157226562500e+01
2.352099609375000000e+01 2.394284057617187500e+01 2.418502807617187500e+01 2.456225585937500000e+01 2.415844726562500000e+01
2.381604003906250000e+01 2.429663085937500000e+01 2.455801391601562500e+01 2.511111450195312500e+01 2.409741210937500000e+01
2.424710083007812500e+01 2.442581176757812500e+01 2.475134277343750000e+01 2.541516113281250000e+01 2.426693725585937500e+01
2.455868530273437500e+01 2.503329467773437500e+01 2.490573120117187500e+01 2.543048095703125000e+01 2.453839111328125000e+01
2.496078491210937500e+01 2.544467163085937500e+01 2.516717529296875000e+01 2.594937133789062500e+01 2.491159057617187500e+01
2.541766357421875000e+01 2.592678833007812500e+01 2.580184936523437500e+01 2.634887695312500000e+01 2.568539428710937500e+01
2.589779663085937500e+01 2.630383300781250000e+01 2.640512084960937500e+01 2.660235595703125000e+01 2.609631347656250000e+01
2.631292724609375000e+01 2.679260253906250000e+01 2.661172485351562500e+01 2.666983032226562500e+01 2.613409423828125000e+01
2.636248779296875000e+01 2.713452148437500000e+01 2.645538330078125000e+01 2.642388916015625000e+01 2.608218383789062500e+01
2.596072387695312500e+01 2.698831176757812500e+01 2.541058349609375000e+01 2.561038208007812500e+01 2.537234497070312500e+01
2.520819091796875000e+01 2.673757934570312500e+01 2.435202026367187500e+01 2.493365478515625000e+01 2.413961791992187500e+01
2.497116088867187500e+01 2.692343139648437500e+01 2.439547729492187500e+01 2.437658691406250000e+01 2.386227416992187500e+01
2.519387817382812500e+01 2.720425415039062500e+01 2.450036621093750000e+01 2.455831909179687500e+01 2.414437866210937500e+01
2.565066528320312500e+01 2.757589721679687500e+01 2.479608154296875000e+01 2.538330078125000000e+01 2.416473388671875000e+01
2.608486938476562500e+01 2.742181396484375000e+01 2.530322265625000000e+01 2.526034545898437500e+01 2.421969604492187500e+01
2.637310791015625000e+01 2.736285400390625000e+01 2.555886840820312500e+01 2.527117919921875000e+01 2.491702270507812500e+01
2.658590698242187500e+01 2.710552978515625000e+01 2.589849853515625000e+01 2.603564453125000000e+01 2.553076171875000000e+01
2.683544921875000000e+01 2.704412841796875000e+01 2.619345092773437500e+01 2.660546875000000000e+01 2.577178955078125000e+01
2.704470825195312500e+01 2.696286010742187500e+01 2.649075317382812500e+01 2.710244750976562500e+01 2.633645629882812500e+01
2.722875976562500000e+01 2.647994995117187500e+01 2.649645996093750000e+01 2.728067016601562500e+01 2.655908203125000000e+01
2.639276123046875000e+01 2.461184692382812500e+01 2.604348754882812500e+01 2.731567382812500000e+01 2.644610595703125000e+01
2.528509521484375000e+01 2.279794311523437500e+01 2.503140258789062500e+01 2.676135253906250000e+01 2.528311157226562500e+01
2.407116699218750000e+01 2.200433349609375000e+01 2.414495849609375000e+01 2.636676025390625000e+01 2.480380249023437500e+01
2.390866088867187500e+01 2.164056396484375000e+01 2.399169921875000000e+01 2.608990478515625000e+01 2.441921997070312500e+01
2.420742797851562500e+01 2.192108154296875000e+01 2.403045654296875000e+01 2.627337646484375000e+01 2.478131103515625000e+01
2.430438232421875000e+01 2.246261596679687500e+01 2.435629272460937500e+01 2.701916503906250000e+01 2.480941772460937500e+01
2.454531860351562500e+01 2.276104736328125000e+01 2.431069946289062500e+01 2.728335571289062500e+01 2.489688110351562500e+01
2.520056152343750000e+01 2.332846069335937500e+01 2.487692260742187500e+01 2.684970092773437500e+01 2.526364135742187500e+01
2.554602050781250000e+01 2.383465576171875000e+01 2.511450195312500000e+01 2.673370361328125000e+01 2.571484375000000000e+01
2.615972900390625000e+01 2.436279296875000000e+01 2.522821044921875000e+01 2.661129760742187500e+01 2.613302612304687500e+01
2.648770141601562500e+01 2.506384277343750000e+01 2.565240478515625000e+01 2.648345947265625000e+01 2.630712890625000000e+01
2.682342529296875000e+01 2.571340942382812500e+01 2.571566772460937500e+01 2.567938232421875000e+01 2.639797973632812500e+01
2.639404296875000000e+01 2.551712036132812500e+01 2.543539428710937500e+01 2.478302001953125000e+01 2.604492187500000000e+01
2.506732177734375000e+01 2.460317993164062500e+01 2.474731445312500000e+01 2.341534423828125000e+01 2.501129150390625000e+01
2.449902343750000000e+01 2.352017211914062500e+01 2.391021728515625000e+01 2.263641357421875000e+01 2.403826904296875000e+01
2.403942871093750000e+01 2.298880004882812500e+01 2.345642089843750000e+01 2.249795532226562500e+01 2.374249267578125000e+01
2.390972900390625000e+01 2.296286010742187500e+01 2.366213989257812500e+01 2.275360107421875000e+01 2.378381347656250000e+01
2.417941284179687500e+01 2.349093627929687500e+01 2.419104003906250000e+01 2.289910888671875000e+01 2.413394165039062500e+01
2.430529785156250000e+01 2.371847534179687500e+01 2.407156372070312500e+01 2.342285156250000000e+01 2.426391601562500000e+01
2.457983398437500000e+01 2.413348388671875000e+01 2.422256469726562500e+01 2.415469360351562500e+01 2.486917114257812500e+01
2.498196411132812500e+01 2.431417846679687500e+01 2.495510864257812500e+01 2.432162475585937500e+01 2.516879272460937500e+01
2.564111328125000000e+01 2.450485229492187500e+01 2.547442626953125000e+01 2.499053955078125000e+01 2.546997070312500000e+01
2.620178222656250000e+01 2.503927612304687500e+01 2.598892211914062500e+01 2.544857788085937500e+01 2.603775024414062500e+01
2.636215209960937500e+01 2.557656860351562500e+01 2.640792846679687500e+01 2.594097900390625000e+01 2.626821899414062500e+01
2.619165039062500000e+01 2.565020751953125000e+01 2.618670654296875000e+01 2.604489135742187500e+01 2.586889648437500000e+01
2.524331665039062500e+01 2.532495117187500000e+01 2.529922485351562500e+01 2.507449340820312500e+01 2.511996459960937500e+01
2.433554077148437500e+01 2.421459960937500000e+01 2.463885498046875000e+01 2.420761108398437500e+01 2.438400268554687500e+01
2.396401977539062500e+01 2.347033691406250000e+01 2.451748657226562500e+01 2.364257812500000000e+01 2.403057861328125000e+01
2.379388427734375000e+01 2.348791503906250000e+01 2.506317138671875000e+01 2.355010986328125000e+01 2.429110717773437500e+01
2.405386352539062500e+01 2.355679321289062500e+01 2.529528808593750000e+01 2.397604370117187500e+01 2.455715942382812500e+01
2.445870971679687500e+01 2.399777221679687500e+01 2.573516845703125000e+01 2.396182250976562500e+01 2.490972900390625000e+01
2.462042236328125000e+01 2.436248779296875000e+01 2.611874389648437500e+01 2.448953247070312500e+01 2.522244262695312500e+01
2.520794677734375000e+01 2.510247802734375000e+01 2.636312866210937500e+01 2.503128051757812500e+01 2.570245361328125000e+01
2.532067871093750000e+01 2.530163574218750000e+01 2.680813598632812500e+01 2.528768920898437500e+01 2.615631103515625000e+01
2.608969116210937500e+01 2.594223022460937500e+01 2.695742797851562500e+01 2.569201660156250000e+01 2.650491333007812500e+01
2.616403198242187500e+01 2.636883544921875000e+01 2.722470092773437500e+01 2.600668334960937500e+01 2.667456054687500000e+01
2.614620971679687500e+01 2.628579711914062500e+01 2.726419067382812500e+01 2.575341796875000000e+01 2.655191040039062500e+01
2.541598510742187500e+01 2.569638061523437500e+01 2.693740844726562500e+01 2.439779663085937500e+01 2.544696044921875000e+01
2.426535034179687500e+01 2.504141235351562500e+01 2.583312988281250000e+01 2.329708862304687500e+01 2.461389160156250000e+01
2.366290283203125000e+01 2.456924438476562500e+01 2.517901611328125000e+01 2.293551635742187500e+01 2.418960571289062500e+01
2.382669067382812500e+01 2.483273315429687500e+01 2.598092651367187500e+01 2.266241455078125000e+01 2.471432495117187500e+01
2.395959472656250000e+01 2.527938842773437500e+01 2.627783203125000000e+01 2.290762329101562500e+01 2.497882080078125000e+01
2.397814941406250000e+01 2.558883666992187500e+01 2.688018798828125000e+01 2.334597778320312500e+01 2.534622192382812500e+01
2.438806152343750000e+01 2.593960571289062500e+01 2.702432250976562500e+01 2.367257690429687500e+01 2.542703247070312500e+01
2.486483764648437500e+01 2.626147460937500000e+01 2.700341796875000000e+01 2.434478759765625000e+01 2.555319213867187500e+01
2.520227050781250000e+01 2.625494384765625000e+01 2.703802490234375000e+01 2.513058471679687500e+01 2.616149902343750000e+01
2.551113891601562500e+01 2.668643188476562500e+01 2.724154663085937500e+01 2.561679077148437500e+01 2.634930419921875000e+01
2.585610961914062500e+01 2.682699584960937500e+01 2.702557373046875000e+01 2.602447509765625000e+01 2.606896972656250000e+01
2.552371215820312500e+01 2.633932495117187500e+01 2.617410278320312500e+01 2.612673950195312500e+01 2.529043579101562500e+01
2.453994750976562500e+01 2.553543090820312500e+01 2.488775634765625000e+01 2.569638061523437500e+01 2.428067016601562500e+01
2.400985717773437500e+01 2.453985595703125000e+01 2.401831054687500000e+01 2.489260864257812500e+01 2.341622924804687500e+01
2.346719360351562500e+01 2.432806396484375000e+01 2.359747314453125000e+01 2.438452148437500000e+01 2.317767333984375000e+01
2.343386840820312500e+01 2.459951782226562500e+01 2.382962036132812500e+01 2.511758422851562500e+01 2.301516723632812500e+01
2.343457031250000000e+01 2.512469482421875000e+01 2.402236938476562500e+01 2.500701904296875000e+01 2.360299682617187500e+01
2.381713867187500000e+01 2.562606811523437500e+01 2.419937133789062500e+01 2.519964599609375000e+01 2.384619140625000000e+01
2.397631835937500000e+01 2.587493896484375000e+01 2.438415527343750000e+01 2.567996215820312500e+01 2.420062255859375000e+01
2.481484985351562500e+01 2.612548828125000000e+01 2.528283691406250000e+01 2.587994384765625000e+01 2.479776000976562500e+01
2.550613403320312500e+01 2.637124633789062500e+01 2.568051147460937500e+01 2.641983032226562500e+01 2.524481201171875000e+01
2.611807250976562500e+01 2.642477416992187500e+01 2.600204467773437500e+01 2.668548583984375000e+01 2.577670288085937500e+01
2.640368652343750000e+01 2.665139770507812500e+01 2.599618530273437500e+01 2.690371704101562500e+01 2.614999389648437500e+01
2.667968750000000000e+01 2.590228271484375000e+01 2.545449829101562500e+01 2.662625122070312500e+01 2.609030151367187500e+01
2.580386352539062500e+01 2.470535278320312500e+01 2.471572875976562500e+01 2.616949462890625000e+01 2.472409057617187500e+01
2.559133911132812500e+01 2.355801391601562500e+01 2.377536010742187500e+01 2.528268432617187500e+01 2.416076660156250000e+01
2.539916992187500000e+01 2.299856567382812500e+01 2.341864013671875000e+01 2.466699218750000000e+01 2.384237670898437500e+01
2.578082275390625000e+01 2.335403442382812500e+01 2.384292602539062500e+01 2.519610595703125000e+01 2.386010742187500000e+01
2.585748291015625000e+01 2.367764282226562500e+01 2.376934814453125000e+01 2.516818237304687500e+01 2.398803710937500000e+01
2.614846801757812500e+01 2.394329833984375000e+01 2.392495727539062500e+01 2.561450195312500000e+01 2.422253417968750000e+01
2.597332763671875000e+01 2.393627929687500000e+01 2.425210571289062500e+01 2.547848510742187500e+01 2.465292358398437500e+01
2.593484497070312500e+01 2.428323364257812500e+01 2.465704345703125000e+01 2.596066284179687500e+01 2.509432983398437500e+01
2.607174682617187500e+01 2.485034179687500000e+01 2.525518798828125000e+01 2.612042236328125000e+01 2.557614135742187500e+01
2.620819091796875000e+01 2.542465209960937500e+01 2.573309326171875000e+01 2.654071044921875000e+01 2.613253784179687500e+01
2.554901123046875000e+01 2.570373535156250000e+01 2.575384521484375000e+01 2.634222412109375000e+01 2.642218017578125000e+01
2.536575317382812500e+01 2.551000976562500000e+01 2.573822021484375000e+01 2.556402587890625000e+01 2.621044921875000000e+01
2.436370849609375000e+01 2.474282836914062500e+01 2.446643066406250000e+01 2.466744995117187500e+01 2.558212280273437500e+01
2.382409667968750000e+01 2.355273437500000000e+01 2.320373535156250000e+01 2.404730224609375000e+01 2.474697875976562500e+01
2.322439575195312500e+01 2.336041259765625000e+01 2.299124145507812500e+01 2.350119018554687500e+01 2.431539916992187500e+01
2.319821166992187500e+01 2.297860717773437500e+01 2.318252563476562500e+01 2.361386108398437500e+01 2.481539916992187500e+01
2.337225341796875000e+01 2.313537597656250000e+01 2.304501342773437500e+01 2.393954467773437500e+01 2.502197265625000000e+01
2.358139038085937500e+01 2.348565673828125000e+01 2.328652954101562500e+01 2.377545166015625000e+01 2.524752807617187500e+01
2.389532470703125000e+01 2.388189697265625000e+01 2.386450195312500000e+01 2.401568603515625000e+01 2.561755371093750000e+01
2.434954833984375000e+01 2.469686889648437500e+01 2.458096313476562500e+01 2.464437866210937500e+01 2.588644409179687500e+01
2.487713623046875000e+01 2.528414916992187500e+01 2.503274536132812500e+01 2.515252685546875000e+01 2.612713623046875000e+01
2.536358642578125000e+01 2.573590087890625000e+01 2.551901245117187500e+01 2.566806030273437500e+01 2.667309570312500000e+01
2.582711791992187500e+01 2.597280883789062500e+01 2.595880126953125000e+01 2.613751220703125000e+01 2.689932250976562500e+01
2.595828247070312500e+01 2.593954467773437500e+01 2.616952514648437500e+01 2.545343017578125000e+01 2.631079101562500000e+01
2.548294067382812500e+01 2.544558715820312500e+01 2.557220458984375000e+01 2.417758178710937500e+01 2.572671508789062500e+01
2.446588134765625000e+01 2.475241088867187500e+01 2.511941528320312500e+01 2.342779541015625000e+01 2.414794921875000000e+01
2.385891723632812500e+01 2.426473999023437500e+01 2.427749633789062500e+01 2.344961547851562500e+01 2.366998291015625000e+01
2.408508300781250000e+01 2.433233642578125000e+01 2.458270263671875000e+01 2.346609497070312500e+01 2.416781616210937500e+01
2.456118774414062500e+01 2.457653808593750000e+01 2.488021850585937500e+01 2.382537841796875000e+01 2.462899780273437500e+01
2.453909301757812500e+01 2.487911987304687500e+01 2.543008422851562500e+01 2.424664306640625000e+01 2.469314575195312500e+01
2.480688476562500000e+01 2.538323974609375000e+01 2.558554077148437500e+01 2.436480712890625000e+01 2.496206665039062500e+01
2.551165771484375000e+01 2.570681762695312500e+01 2.567691040039062500e+01 2.509829711914062500e+01 2.534423828125000000e+01
2.601818847656250000e+01 2.622100830078125000e+01 2.586633300781250000e+01 2.565545654296875000e+01 2.548135375976562500e+01
2.650936889648437500e+01 2.647375488281250000e+01 2.618450927734375000e+01 2.627423095703125000e+01 2.570333862304687500e+01
2.694665527343750000e+01 2.673178100585937500e+01 2.586956787109375000e+01 2.648593139648437500e+01 2.578863525390625000e+01
2.674853515625000000e+01 2.662734985351562500e+01 2.520028686523437500e+01 2.647308349609375000e+01 2.530050659179687500e+01
2.622332763671875000e+01 2.559597778320312500e+01 2.420523071289062500e+01 2.554995727539062500e+01 2.446865844726562500e+01
2.534780883789062500e+01 2.484811401367187500e+01 2.373233032226562500e+01 2.483761596679687500e+01 2.340042114257812500e+01
2.465170288085937500e+01 2.412268066406250000e+01 2.301058959960937500e+01 2.415496826171875000e+01 2.292349243164062500e+01
2.494869995117187500e+01 2.394512939453125000e+01 2.321701049804687500e+01 2.415634155273437500e+01 2.312612915039062500e+01
2.586331176757812500e+01 2.459469604492187500e+01 2.325775146484375000e+01 2.460226440429687500e+01 2.374880981445312500e+01
2.627908325195312500e+01 2.492465209960937500e+01 2.353381347656250000e+01 2.510012817382812500e+01 2.391500854492187500e+01
2.625186157226562500e+01 2.516723632812500000e+01 2.399246215820312500e+01 2.510382080078125000e+01 2.430236816406250000e+01
2.634829711914062500e+01 2.555102539062500000e+01 2.441534423828125000e+01 2.477914428710937500e+01 2.487603759765625000e+01
2.644125366210937500e+01 2.594119262695312500e+01 2.506399536132812500e+01 2.529022216796875000e+01 2.529244995117187500e+01
2.689437866210937500e+01 2.658688354492187500e+01 2.566632080078125000e+01 2.575659179687500000e+01 2.579809570312500000e+01
